"Gene","pi"
"LOC725422",0.0423689553191489
"LOC725424",0
"LOC725426",0
"LOC725427",0
"LOC725429",0
"LOC725433",0.0658334943396226
"LOC725434",0.0559621781818182
"LOC725435",0.0281385083333333
"LOC725436",0.110698733333333
"LOC725438",0
"LOC725439",0.00606060666666667
"LOC725441",0.034632
"LOC725442",0
"LOC725444",0.07099564
"LOC725447",0.2666665
"LOC725448",0
"LOC725449",0.163265142857143
"LOC725450",0
"LOC725452",0.146224111111111
"LOC725455",0
"LOC725456",0.052640672
"LOC725457",0.09177484
"LOC725458",0
"LOC725459",0.051948
"LOC725460",0.0303030333333333
"LOC725461",0
"LOC725462",0.02664
"LOC725465",0
"LOC725467",0
"LOC725468",0
"LOC725469",0.00413223181818182
"LOC725470",0.0970933
"LOC725473",0
"LOC725475",0.06709955
"LOC725476",0.04545455
"LOC725477",0
"LOC725478",0
"LOC725479",0.110216807981221
"LOC725480",0.00757575833333333
"LOC725481",0
"LOC725482",0.0500240166666667
"LOC725483",0
"LOC725485",0.0202020222222222
"LOC725486",0
"LOC725487",0.1434755
"LOC725488",0.199643470588235
"LOC725489",0
"LOC725491",0
"LOC725492",0.04545455
"LOC725494",0
"LOC725495",0.0188620785714286
"LOC725496",0.00505050555555556
"LOC725497",0.0725940153846154
"LOC725498",0.0733384088235294
"LOC725500",0.0705627866666667
"LOC725501",0
"LOC725503",0
"LOC725504",0.072294375
"LOC725506",0.12294372
"LOC725510",0.0545935388888889
"LOC725511",0.0101010111111111
"LOC725512",0
"LOC725513",0.08744585
"LOC725515",0
"LOC725516",0.00962
"LOC725518",0
"LOC725523",0.0865801666666667
"LOC725524",0
"LOC725527",0
"LOC725528",0
"LOC725529",0
"LOC725530",0.03636364
"LOC725532",0.0151515166666667
"LOC725536",0
"LOC725538",0
"LOC725539",0.0698825357142857
"LOC725540",0.108225009090909
"LOC725541",0.07792201875
"LOC725542",0.040404
"LOC725543",0.079777330952381
"LOC725546",0.10497825
"LOC725547",0.0368766851851852
"LOC725548",0.0948445727272727
"LOC725550",0
"LOC725551",0
"LOC725552",0.0915649848484849
"LOC725555",0
"LOC725556",0
"LOC725557",0.0723561571428571
"LOC725558",0
"LOC725560",0
"LOC725562",0
"LOC725563",0
"LOC725565",0.0606060111111111
"LOC725566",0
"LOC725569",0.0640073714285714
"LOC725570",0
"LOC725571",0.017316
"LOC725572",0
"LOC725573",0
"LOC725574",0.101370783333333
"LOC725575",0
"LOC725576",0
"LOC725577",0
"LOC725578",0
"LOC725579",0
"LOC725580",0.0987012
"LOC725581",0.0306197902439024
"LOC725583",0
"LOC725584",0
"LOC725586",0
"LOC725587",0
"LOC725588",0.0681302785714286
"LOC725589",0.0291486066666667
"LOC725590",0.0357543444444444
"LOC725591",0.0667613390625
"LOC725592",0
"LOC725593",0.0437880575221239
"LOC725595",0
"LOC725596",0
"LOC725598",0
"LOC725599",0.01818182
"LOC725606",0.198824796428571
"LOC725607",0
"LOC725611",0.00699300769230769
"LOC725612",0
"LOC725613",0.0196351142857143
"LOC725614",0.0520753617647059
"LOC725615",0
"LOC725616",0
"LOC725617",0.0995670333333333
"LOC725618",0
"LOC725619",0
"LOC725620",0
"LOC725621",0.01855286
"LOC725622",0.1662336
"LOC725623",0
"LOC725625",0
"LOC725627",0.08441561
"LOC725628",0
"LOC725629",0.124875123076923
"LOC725630",0
"LOC725632",0.0139860153846154
"LOC725633",0
"LOC725634",0.00909091
"LOC725638",0.21753225
"LOC725642",0
"LOC725645",0
"LOC725646",0.1398601
"LOC725647",0
"LOC725649",0.0351567454545455
"LOC725651",0.0241187214285714
"LOC725653",0
"LOC725654",0
"LOC725656",0
"LOC725659",0
"LOC725660",0.0816738466666667
"LOC725661",0
"LOC725662",0.00413223181818182
"LOC725664",0.0620870210526316
"LOC725665",0.0746183328947368
"LOC725668",0.07386359375
"LOC725670",0
"LOC725671",0
"LOC725673",0
"LOC725675",0.01924
"LOC725676",0.054834
"LOC725678",0
"LOC725679",0
"LOC725681",0.00808624905660377
"LOC725682",0.1177488
"LOC725683",0.00649350714285714
"LOC725684",0.127705666666667
"LOC725685",0
"LOC725687",0.0505050666666667
"LOC725688",0.02886
"LOC725690",0.14285702
"LOC725696",0
"LOC725697",0
"LOC725698",0.0868205277777778
"LOC725699",0.0270562638888889
"LOC725700",0.0909091
"LOC725701",0.0378218210526316
"LOC725703",0.082251
"LOC725704",0.00626959310344828
"LOC725706",0
"LOC725707",0
"LOC725708",0.050459946875
"LOC725710",0.0129870142857143
"LOC725711",0.0129870142857143
"LOC725712",0
"LOC725714",0.0841063571428571
"LOC725715",0.161616
"LOC725717",0
"LOC725718",0
"LOC725719",0.00826446363636364
"LOC725720",0.06547625
"LOC725724",0.0113636375
"LOC725725",0.15584426
"LOC725727",0.051948
"LOC725729",0.0555555166666667
"LOC725732",0.126159451785714
"LOC725733",0
"LOC725734",0.0761904
"LOC725736",0.0129870142857143
"LOC725739",0.0623376
"LOC725740",0
"LOC725745",0
"LOC725747",0
"LOC725748",0.0378218210526316
"LOC725749",0.0916305333333333
"LOC725750",0
"LOC725753",0
"LOC725754",0.0387270135135135
"LOC725755",0
"LOC725756",0.0644794315789474
"LOC725757",0
"LOC725758",0.16883105
"LOC725760",0.03636364
"LOC725761",0
"LOC725762",0
"LOC725764",0
"LOC725765",0.0784631875
"LOC725766",0.0101010111111111
"LOC725770",0.0101858823529412
"LOC725775",0.0449550230769231
"LOC725776",0.0587507285714286
"LOC725780",0.0574576454545455
"LOC725781",0
"LOC725782",0.0550745111111111
"LOC725783",0
"LOC725784",0.01818182
"LOC725786",0
"LOC725788",0.0547028454545455
"LOC725789",0
"LOC725791",0
"LOC725792",0.0505809684210526
"LOC725793",0.0613275
"LOC725794",0.236589304347826
"LOC725796",0.0880230333333333
"LOC725797",0
"LOC725798",0.02792205
"LOC725799",0.017316
"LOC725800",0.06625404296875
"LOC725801",0
"LOC725803",0.0443953191489362
"LOC725804",0.0404040166666667
"LOC725807",0
"LOC725812",0.00432900476190476
"LOC725813",0
"LOC725814",0.00757575833333333
"LOC725816",0
"LOC725817",0
"LOC725818",0
"LOC725819",0.048268405
"LOC725821",0
"LOC725822",0
"LOC725823",0.044372275
"LOC725824",0
"LOC725826",0.00909091
"LOC725828",0
"LOC725830",0
"LOC725831",0.136672871428571
"LOC725832",0.020129855
"LOC725833",0.0300237193548387
"LOC725834",0
"LOC725835",0.022727275
"LOC725837",0
"LOC725838",0.11341985
"LOC725840",0.0764790166666667
"LOC725841",0
"LOC725842",0.0303030333333333
"LOC725844",0.027417
"LOC725848",0
"LOC725851",0.0930735625
"LOC725853",0
"LOC725854",0
"LOC725855",0
"LOC725856",0.04545455
"LOC725859",0
"LOC725860",0.06586265
"LOC725861",0.152597265
"LOC725864",0.0606060666666667
"LOC725866",0
"LOC725867",0.0303030333333333
"LOC725870",0.0397855880952381
"LOC725871",0
"LOC725876",0
"LOC725877",0
"LOC725878",0
"LOC725879",0.022727275
"LOC725881",0
"LOC725882",0
"LOC725884",0.04545455
"LOC725885",0.04545455
"LOC725886",0
"LOC725887",0
"LOC725889",0.0151515166666667
"LOC725890",0.311688
"LOC725891",0.08333327
"LOC725892",0.0728059606060606
"LOC725893",0.110516890588235
"LOC725894",0.10216444
"LOC725895",0.03046955
"LOC725896",0
"LOC725897",0
"LOC725898",0
"LOC725899",0.0606060666666667
"LOC725900",0
"LOC725901",0
"LOC725903",0.0636981857142857
"LOC725904",0
"LOC725905",0
"LOC725908",0
"LOC725909",0
"LOC725910",0.01818182
"LOC725915",0
"LOC725918",0
"LOC725920",0.076076893442623
"LOC725922",0
"LOC725923",0.0129870142857143
"LOC725924",0.0294150384615385
"LOC725925",0
"LOC725926",0.113209981818182
"LOC725928",0.0462629614457831
"LOC725930",0
"LOC725931",0
"LOC725934",0
"LOC725935",0.015963190625
"LOC725936",0.0825633009836066
"LOC725938",0
"LOC725941",0.0882033875
"LOC725942",0
"LOC725945",0
"LOC725946",0.0800865916666667
"LOC725948",0
"LOC725949",0.0101010111111111
"LOC725950",0.0165289272727273
"LOC725951",0
"LOC725952",0.13555181875
"LOC725954",0.0151515166666667
"LOC725957",0
"LOC725958",0.00395256956521739
"LOC725959",0
"LOC725960",0.0434867909090909
"LOC725961",0
"LOC725962",0.0202020222222222
"LOC725963",0.03636364
"LOC725964",0.04025973
"LOC725965",0.01704545625
"LOC725966",0.004545455
"LOC725967",0.0552780076923077
"LOC725969",0.15844142
"LOC725970",0.0724123878787879
"LOC725973",0
"LOC725974",0.0161353727272727
"LOC725977",0.0303030333333333
"LOC725978",0.11417745
"LOC725981",0
"LOC725982",0
"LOC725983",0.00395256956521739
"LOC725984",0.004545455
"LOC725987",0
"LOC725988",0.0966811555555556
"LOC725991",0
"LOC725992",0.0277056
"LOC725993",0.03706709375
"LOC725997",0.0385053157894737
"LOC725999",0.0493506
"LOC726000",0.00699300769230769
"LOC726002",0
"LOC726007",0
"LOC726014",0
"LOC726015",0.246753
"LOC726016",0
"LOC726017",0
"LOC726018",0.0123685714285714
"LOC726019",0.061765575
"LOC726020",0.04545455
"LOC726021",0.105169311764706
"LOC726024",0.0295815166666667
"LOC726025",0
"LOC726027",0
"LOC726028",0
"LOC726030",0
"LOC726031",0
"LOC726032",0.19235817826087
"LOC726033",0
"LOC726034",0.00699300769230769
"LOC726039",0.0871984857142857
"LOC726040",0.0164502
"LOC726041",0.0101010111111111
"LOC726042",0
"LOC726044",0.030822488
"LOC726045",0.0566280324324324
"LOC726050",0.138861123076923
"LOC726051",0
"LOC726052",0.069264
"LOC726053",0.0151515166666667
"LOC726054",0
"LOC726058",0
"LOC726060",0
"LOC726061",0
"LOC726062",0
"LOC726065",0.0362269578947368
"LOC726066",0
"LOC726067",0.022727275
"LOC726068",0.0165289272727273
"LOC726069",0.0969577684931507
"LOC726071",0
"LOC726072",0.112554033333333
"LOC726073",0
"LOC726074",0
"LOC726076",0.107831475757576
"LOC726077",0
"LOC726080",0
"LOC726081",0
"LOC726086",0
"LOC726088",0
"LOC726092",0.0909090166666667
"LOC726093",0
"LOC726094",0.0753967833333333
"LOC726095",0.155844
"LOC726096",0
"LOC726097",0.0784030222222222
"LOC726099",0
"LOC726100",0.01818182
"LOC726101",0.101298691666667
"LOC726102",0
"LOC726103",0
"LOC726106",0.0303030333333333
"LOC726107",0
"LOC726110",0.04588741
"LOC726113",0
"LOC726115",0.0299937857142857
"LOC726118",0
"LOC726119",0.0364547526315789
"LOC726120",0
"LOC726121",0.0187165794117647
"LOC726124",0.00606060666666667
"LOC726125",0.0827603176470588
"LOC726126",0.0749970540540541
"LOC726128",0.0586219291666667
"LOC726130",0.014199128
"LOC726132",0.01818182
"LOC726133",0.0165289272727273
"LOC726134",0.015331875
"LOC726136",0.0404040444444444
"LOC726137",0
"LOC726139",0
"LOC726145",0
"LOC726148",0.0129870142857143
"LOC726149",0.0626674285714286
"LOC726150",0
"LOC726151",0
"LOC726153",0.022727275
"LOC726155",0.0341681928571429
"LOC726158",0.0476190142857143
"LOC726159",0.0151515166666667
"LOC726162",0.0151515166666667
"LOC726163",0
"LOC726165",0.103143186956522
"LOC726167",0
"LOC726171",0
"LOC726172",0
"LOC726174",0
"LOC726176",0
"LOC726178",0
"LOC726179",0.0219617756097561
"LOC726180",0
"LOC726184",0
"LOC726185",0.0305576647058824
"LOC726187",0
"LOC726188",0.029220765
"LOC726189",0.145743033333333
"LOC726190",0
"LOC726192",0.1316016
"LOC726193",0
"LOC726199",0.0151515166666667
"LOC726200",0.0101010111111111
"LOC726201",0.02683982
"LOC726204",0.011544
"LOC726205",0.06753242
"LOC726206",0.052381
"LOC726210",0.0332251175
"LOC726212",0.00826446363636364
"LOC726213",0.022727275
"LOC726215",0.0633562317647059
"LOC726216",0
"LOC726218",0
"LOC726219",0
"LOC726220",0
"LOC726221",0
"LOC726222",0
"LOC726223",0
"LOC726225",0.0773035785714286
"LOC726227",0.0793135214285714
"LOC726228",0.0872387956521739
"LOC726229",0.04545455
"LOC726230",0
"LOC726231",0.0686599627906977
"LOC726232",0
"LOC726235",0
"LOC726236",0.158074166666667
"LOC726237",0.04372291
"LOC726238",0
"LOC726239",0
"LOC726240",0
"LOC726241",0
"LOC726243",0.05050502
"LOC726244",0.074675275
"LOC726247",0
"LOC726248",0.0556357240740741
"LOC726250",0.0823669910714286
"LOC726251",0.115921
"LOC726252",0.0821400491452992
"LOC726253",0
"LOC726254",0
"LOC726255",0
"LOC726256",0.0785405071428571
"LOC726259",0
"LOC726260",0.099567015
"LOC726262",0
"LOC726268",0.0151515166666667
"LOC726269",0
"LOC726270",0.121212
"LOC726272",0.034866027027027
"LOC726274",0.11305355
"LOC726275",0.07272728
"LOC726277",0.506494
"LOC726278",0.183054942857143
"LOC726280",0.0722495275862069
"LOC726282",0
"LOC726283",0.11544
"LOC726284",0.146876942857143
"LOC726286",0.06839827
"LOC726288",0.0559678142857143
"LOC726289",0
"LOC726290",0.0151515166666667
"LOC726291",0.00909091
"LOC726294",0
"LOC726297",0
"LOC726298",0.0449735388888889
"LOC726301",0
"LOC726302",0.03506496
"LOC726303",0
"LOC726304",0.022727275
"LOC726305",0.022727275
"LOC726307",0.010562764
"LOC726308",0
"LOC726309",0
"LOC726310",0
"LOC726312",0.01818182
"LOC726314",0
"LOC726315",0
"LOC726318",0
"LOC726319",0.167388083333333
"LOC726320",0.0164502
"LOC726321",0.0404040444444444
"LOC726322",0.043809512
"LOC726323",0
"LOC726325",0
"LOC726329",0.02727273
"LOC726331",0.0600156954545455
"LOC726332",0.16314921875
"LOC726335",0.0404040444444444
"LOC726338",0
"LOC726339",0
"LOC726340",0.0614718066666667
"LOC726341",0
"LOC726343",0
"LOC726347",0.00956937894736842
"LOC726348",0.0281385083333333
"LOC726349",0.0411255
"LOC726350",0.023467752631579
"LOC726352",0.1535765
"LOC726353",0.0924075153846154
"LOC726354",0
"LOC726358",0.0276120175675676
"LOC726359",0.030303
"LOC726361",0
"LOC726362",0.00649350714285714
"LOC726363",0
"LOC726364",0
"LOC726365",0
"LOC726367",0
"LOC726368",0
"LOC726369",0
"LOC726370",0.0202676045454545
"LOC726371",0.121212
"LOC726373",0.04329
"LOC726375",0.0303030333333333
"LOC726377",0.203972305882353
"LOC726379",0
"LOC726380",0
"LOC726381",0
"LOC726382",0.145330835714286
"LOC726383",0
"LOC726385",0
"LOC726389",0.02886
"LOC726391",0.0123966954545455
"LOC726392",0.0936638954545455
"LOC726393",0.064935125
"LOC726394",0.0499848813953488
"LOC726397",0
"LOC726399",0
"LOC726400",0.0974025142857143
"LOC726401",0
"LOC726405",0.0847762666666667
"LOC726407",0.0216450238095238
"LOC726409",0
"LOC726410",0.0259740285714286
"LOC726411",0
"LOC726412",0.0552320793103448
"LOC726414",0.168691429032258
"LOC726415",0.0606060666666667
"LOC726416",0
"LOC726417",0.0151515166666667
"LOC726418",0.0241187214285714
"LOC726419",0.0303030333333333
"LOC726421",0.068831115
"LOC726423",0
"LOC726424",0.0268398066666667
"LOC726427",0
"LOC726428",0
"LOC726429",0
"LOC726431",0
"LOC726432",0
"LOC726433",0.00776673823529412
"LOC726434",0.12483027761194
"LOC726435",0.145021583333333
"LOC726436",0
"LOC726437",0
"LOC726438",0
"LOC726439",0
"LOC726441",0.021645
"LOC726442",0
"LOC726443",0
"LOC726444",0.022727275
"LOC726446",0.199134066666667
"LOC726449",0
"LOC726450",0
"LOC726451",0
"LOC726453",0
"LOC726455",0.0907335364864865
"LOC726456",0.0412394565789474
"LOC726457",0.081033496875
"LOC726458",0.0364029772727273
"LOC726459",0.0651755666666667
"LOC726460",0
"LOC726461",0.0858336982758621
"LOC726462",0.0998375625
"LOC726463",0
"LOC726466",0
"LOC726468",0
"LOC726469",0.0442890076923077
"LOC726470",0.0536130519230769
"LOC726471",0.00699300769230769
"LOC726472",0.022727275
"LOC726474",0
"LOC726476",0
"LOC726478",0.04220776
"LOC726480",0
"LOC726481",0
"LOC726482",0
"LOC726483",0
"LOC726485",0.0524290611111111
"LOC726486",0.01818182
"LOC726487",0
"LOC726488",0
"LOC726492",0
"LOC726494",0
"LOC726495",0.0519480571428571
"LOC726496",0
"LOC726497",0.00956937894736842
"LOC726498",0
"LOC726501",0
"LOC726504",0.0330086375
"LOC726505",0
"LOC726506",0.01818182
"LOC726508",0.058181784
"LOC726509",0
"LOC726510",0.008252159375
"LOC726513",0
"LOC726514",0.0764031
"LOC726515",0
"LOC726522",0.09567101
"LOC726523",0.0536487142857143
"LOC726524",0.00534759411764706
"LOC726525",0.0471195423076923
"LOC726527",0
"LOC726528",0.0259740285714286
"LOC726529",0.0909091
"LOC726530",0
"LOC726532",0
"LOC726535",0.0381285346153846
"LOC726537",0.00826446363636364
"LOC726540",0
"LOC726541",0.0113636375
"LOC726544",0
"LOC726545",0.00790513913043478
"LOC726546",0
"LOC726547",0
"LOC726548",0.077922
"LOC726550",0
"LOC726551",0.0156402580645161
"LOC726552",0
"LOC726553",0.022727275
"LOC726554",0.0960251181818182
"LOC726558",0
"LOC726559",0
"LOC726560",0.00909091
"LOC726562",0
"LOC726564",0
"LOC726566",0.07483
"LOC726569",0
"LOC726570",0.027417
"LOC726571",0
"LOC726572",0
"LOC726578",0.00534759411764706
"LOC726580",0.00216450238095238
"LOC726582",0.0509641681818182
"LOC726583",0
"LOC726584",0
"LOC726585",0.0194805090909091
"LOC726586",0
"LOC726587",0.01818182
"LOC726589",0
"LOC726590",0
"LOC726591",0
"LOC726592",0.188991817142857
"LOC726594",0.060606
"LOC726595",0
"LOC726597",0.0574255346938776
"LOC726598",0.0508658416666667
"LOC726599",0.0923159775
"LOC726600",0.194805
"LOC726601",0.0537305352941176
"LOC726602",0.0303030333333333
"LOC726606",0.114959033333333
"LOC726608",0.3670996
"LOC726611",0.0815675210526316
"LOC726612",0
"LOC726613",0
"LOC726615",0.04518395
"LOC726616",0
"LOC726617",0
"LOC726619",0
"LOC726625",0.0369104842105263
"LOC726626",0
"LOC726627",0.046176
"LOC726628",0.194495857142857
"LOC726629",0.0202020222222222
"LOC726631",0
"LOC726633",0.0259740076923077
"LOC726636",0
"LOC726637",0
"LOC726639",0
"LOC726642",0.00478468947368421
"LOC726643",0
"LOC726646",0.0287569357142857
"LOC726647",0
"LOC726648",0.103415088888889
"LOC726650",0
"LOC726651",0.0314730108108108
"LOC726653",0
"LOC726654",0.0982235448275862
"LOC726655",0.17316
"LOC726656",0
"LOC726657",0.367965
"LOC726658",0.0419724826086957
"LOC726661",0
"LOC726662",0
"LOC726664",0
"LOC726666",0
"LOC726667",0
"LOC726668",0
"LOC726669",0
"LOC726670",0.0205627583333333
"LOC726671",0.073034464516129
"LOC726672",0.08555475
"LOC726673",0.0491931818181818
"LOC726677",0.00909091
"LOC726679",0.0202020222222222
"LOC726680",0.034632
"LOC726681",0.0557490902439024
"LOC726682",0
"LOC726683",0.0575988496183206
"LOC726685",0
"LOC726688",0.0511951304347826
"LOC726689",0
"LOC726690",0.177394897826087
"LOC726694",0.0909091
"LOC726695",0
"LOC726696",0
"LOC726697",0
"LOC726698",0.03138525
"LOC726699",0.0649350234042553
"LOC726703",0.0979249931034483
"LOC726706",0
"LOC726709",0.0276160517241379
"LOC726711",0
"LOC726713",0
"LOC726718",0
"LOC726722",0.0311688
"LOC726723",0.0742765315789474
"LOC726724",0.0276679869565217
"LOC726725",0
"LOC726726",0.06753242
"LOC726727",0.0791588571428571
"LOC726728",0
"LOC726729",0.0108225
"LOC726731",0
"LOC726733",0.01818182
"LOC726735",0.02056275
"LOC726736",0.0666000076923077
"LOC726737",0.130394772727273
"LOC726742",0.054834
"LOC726743",0.0533910333333333
"LOC726746",0
"LOC726747",0
"LOC726750",0.1688852175
"LOC726752",0.0259740285714286
"LOC726754",0
"LOC726755",0
"LOC726756",0
"LOC726757",0
"LOC726758",0.0151515166666667
"LOC726759",0.0138983736842105
"LOC726760",0
"LOC726761",0
"LOC726762",0.0151515166666667
"LOC726765",0.080808
"LOC726766",0
"LOC726768",0
"LOC726770",0.0164046315789474
"LOC726771",0
"LOC726776",0.0606060111111111
"LOC726778",0
"LOC726779",0
"LOC726780",0
"LOC726781",0
"LOC726782",0.04545455
"LOC726783",0.0467944619047619
"LOC726784",0
"LOC726786",0.0484848
"LOC726788",0.022727275
"LOC726790",0.0490620256410256
"LOC726791",0.03950213125
"LOC726792",0.0423786421052632
"LOC726793",0.0858585083333333
"LOC726796",0.048773437037037
"LOC726798",0.0206611363636364
"LOC726800",0
"LOC726803",0.01924
"LOC726804",0.04545455
"LOC726806",0.01924
"LOC726810",0.07215
"LOC726811",0
"LOC726812",0
"LOC726814",0.01818182
"LOC726815",0.1071427625
"LOC726816",0
"LOC726817",0
"LOC726818",0.0513296142857143
"LOC726819",0
"LOC726822",0.0203130076923077
"LOC726823",0
"LOC726824",0.0151515166666667
"LOC726825",0.0960020235294118
"LOC726826",0.00909091
"LOC726827",0.0774225711538462
"LOC726828",0
"LOC726829",0.0485466607142857
"LOC726832",0.0101010111111111
"LOC726833",0.0151515166666667
"LOC726834",0
"LOC726836",0
"LOC726838",0.07251076
"LOC726839",0.0212327285714286
"LOC726841",0.079951246875
"LOC726842",0.0121212133333333
"LOC726850",0.07835501
"LOC726852",0.04545455
"LOC726853",0.06558443
"LOC726854",0.0729746142857143
"LOC726855",0.378787833333333
"LOC726857",0
"LOC726859",0.181818
"LOC726860",0
"LOC726861",0
"LOC726862",0.0700657481481481
"LOC726863",0.05367964
"LOC726864",0.0442890076923077
"LOC726865",0.069264
"LOC726866",0.0259740285714286
"LOC726867",0
"LOC726868",0
"LOC726869",0
"LOC726870",0
"LOC726871",0.0936146375
"LOC726872",0
"LOC726874",0.00911368421052632
"LOC726875",0.06003645
"LOC726879",0.066930453125
"LOC726880",0
"LOC726883",0.0419580076923077
"LOC726884",0.080808
"LOC726886",0.0989177375
"LOC726887",0.0865800714285714
"LOC726888",0
"LOC726890",0
"LOC726891",0.1593072
"LOC726894",0
"LOC726895",0.0363636428571429
"LOC726896",0.07316014
"LOC726898",0
"LOC726899",0
"LOC726900",0
"LOC726903",0.0213903764705882
"LOC726904",0
"LOC726905",0.0401154333333333
"LOC726906",0.060876625
"LOC726908",0.00644070975609756
"LOC726911",0.219336
"LOC726912",0.0151515166666667
"LOC726913",0.0501442666666667
"LOC726914",0.130379358823529
"LOC726915",0.0442890076923077
"LOC726916",0
"LOC726918",0
"LOC726920",0.0606060666666667
"LOC726922",0
"LOC726923",0
"LOC726924",0
"LOC726925",0.0129870142857143
"LOC726926",0
"LOC726928",0.0303030333333333
"LOC726929",0
"LOC726932",0
"LOC726934",0.0145148823529412
"LOC726935",0
"LOC726936",0
"LOC726937",0.142857
