LOC105827748	XP_012521288.1
LOC105837992	XP_012538687.1
LOC105837993	XP_012538688.1
LOC105837994	XP_012538689.1
LOC105837995	XP_012538690.1
LOC105837995	XP_012538691.1
LOC105837995	XP_012538692.1
LOC105837996	XP_012538693.1
LOC105837997	XP_012538694.1
LOC105837998	XP_012538695.1
LOC105837999	XP_012538696.1
LOC105837999	XP_012538697.1
LOC105838000	XP_012538702.1
LOC105838000	XP_012538709.1
LOC105838000	XP_012538717.1
LOC105838000	XP_012538724.1
LOC105838001	XP_012538698.1
LOC105838001	XP_012538699.1
LOC105838002	XP_012538700.1
LOC105838002	XP_012538701.1
LOC105838002	XP_012538703.1
LOC105838002	XP_012538704.1
LOC105838002	XP_012538705.1
LOC105838002	XP_012538706.1
LOC105838003	XP_012538707.1
LOC105838004	XP_012538708.1
LOC105838005	XP_012538710.1
LOC105838006	XP_012538711.1
LOC105838007	XP_012538712.1
LOC105838008	XP_012538713.1
LOC105838008	XP_012538714.1
LOC105838009	XP_012538715.1
LOC105838010	XP_012538716.1
LOC105838011	XP_012538718.1
LOC105838012	XP_012538719.1
LOC105838013	XP_012538720.1
LOC105838014	XP_012538721.1
LOC105838015	XP_012538722.1
LOC105838016	XP_012538723.1
LOC105838017	XP_012538764.1
LOC105838018	XP_012538725.1
LOC105838018	XP_012538726.1
LOC105838019	XP_012538727.1
LOC105838021	XP_012538728.1
LOC105838022	XP_012538729.1
LOC105838022	XP_012538730.1
LOC105838023	XP_012538735.1
LOC105838024	XP_012538731.1
LOC105838025	XP_012538732.1
LOC105838025	XP_012538733.1
LOC105838025	XP_012538734.1
LOC105838026	XP_012538736.1
LOC105838027	XP_012538737.1
LOC105838027	XP_012538738.1
LOC105838027	XP_012538739.1
LOC105838028	XP_012538740.1
LOC105838028	XP_012538741.1
LOC105838029	XP_012538742.1
LOC105838030	XP_012538743.1
LOC105838031	XP_012538747.1
LOC105838032	XP_012538744.1
LOC105838032	XP_012538745.1
LOC105838033	XP_012538746.1
LOC105838034	XP_012538748.1
LOC105838034	XP_012538749.1
LOC105838034	XP_012538750.1
LOC105838035	XP_012538751.1
LOC105838035	XP_012538752.1
LOC105838036	XP_012538753.1
LOC105838036	XP_012538754.1
LOC105838037	XP_012538755.1
LOC105838037	XP_012538756.1
LOC105838038	XP_012538760.1
LOC105838038	XP_012538769.1
LOC105838039	XP_012538757.1
LOC105838040	XP_012538758.1
LOC105838041	XP_012538759.1
LOC105838042	XP_012538761.1
LOC105838043	XP_012538762.1
LOC105838044	XP_012538763.1
LOC105838045	XP_012538765.1
LOC105838046	XP_012538766.1
LOC105838046	XP_012538767.1
LOC105838046	XP_012538768.1
LOC105838046	XP_012538770.1
LOC105838047	XP_012538771.1
LOC105838049	XP_012538772.1
LOC105838050	XP_012538773.1
LOC105838050	XP_012538774.1
LOC105838050	XP_012538775.1
LOC105838050	XP_012538776.1
LOC105838050	XP_012538777.1
LOC105838052	XP_012538778.1
LOC105838052	XP_012538779.1
LOC105838052	XP_012538780.1
LOC105838053	XP_012538781.1
LOC105838053	XP_012538782.1
LOC105838054	XP_012538783.1
LOC105838055	XP_012538784.1
LOC105838055	XP_012538785.1
LOC105838055	XP_012538786.1
LOC105838055	XP_012538787.1
LOC105838056	XP_012538788.1
LOC105838056	XP_012538789.1
LOC105838057	XP_012538793.1
LOC105838058	XP_012538790.1
LOC105838058	XP_012538791.1
LOC105838059	XP_012538792.1
LOC105838060	XP_012538794.1
LOC105838061	XP_012538795.1
LOC105838063	XP_012538796.1
LOC105838063	XP_012538797.1
LOC105838064	XP_012538798.1
LOC105838065	XP_012538799.1
LOC105838066	XP_012538803.1
LOC105838067	XP_012538800.1
LOC105838068	XP_012538801.1
LOC105838069	XP_012538802.1
LOC105838070	XP_012538804.1
LOC105838070	XP_012538805.1
LOC105838070	XP_012538806.1
LOC105838071	XP_012538807.1
LOC105838071	XP_012538808.1
LOC105838072	XP_012538809.1
LOC105838074	XP_012538810.1
LOC105838074	XP_012538811.1
LOC105838075	XP_012538815.1
LOC105838075	XP_012538824.1
LOC105838076	XP_012538812.1
LOC105838076	XP_012538813.1
LOC105838077	XP_012538814.1
LOC105838078	XP_012538816.1
LOC105838078	XP_012538817.1
LOC105838078	XP_012538818.1
LOC105838079	XP_012538819.1
LOC105838080	XP_012538820.1
LOC105838081	XP_012538821.1
LOC105838082	XP_012538822.1
LOC105838083	XP_012538823.1
LOC105838084	XP_012538825.1
LOC105838085	XP_012538826.1
LOC105838086	XP_012538827.1
LOC105838086	XP_012538828.1
LOC105838086	XP_012538829.1
LOC105838087	XP_012538830.1
LOC105838089	XP_012538831.1
LOC105838090	XP_012538835.1
LOC105838091	XP_012538832.1
LOC105838091	XP_012538833.1
LOC105838092	XP_012538834.1
LOC105838093	XP_012538836.1
LOC105838094	XP_012538837.1
LOC105838094	XP_012538838.1
LOC105838094	XP_012538839.1
LOC105838095	XP_012538840.1
LOC105838096	XP_012538841.1
LOC105838097	XP_012538842.1
LOC105838098	XP_012538843.1
LOC105838099	XP_012538847.1
LOC105838099	XP_012538853.1
LOC105838100	XP_012538844.1
LOC105838101	XP_012538845.1
LOC105838102	XP_012538846.1
LOC105838103	XP_012538848.1
LOC105838103	XP_012538849.1
LOC105838105	XP_012538850.1
LOC105838107	XP_012538851.1
LOC105838108	XP_012538852.1
LOC105838109	XP_012538854.1
LOC105838110	XP_012538855.1
LOC105838111	XP_012538856.1
LOC105838111	XP_012538857.1
LOC105838111	XP_012538858.1
LOC105838111	XP_012538859.1
LOC105838111	XP_012538860.1
LOC105838111	XP_012538861.1
LOC105838111	XP_012538862.1
LOC105838111	XP_012538863.1
LOC105838112	XP_012538865.1
LOC105838113	XP_012538864.1
LOC105838114	XP_012538866.1
LOC105838115	XP_012538867.1
LOC105838116	XP_012538868.1
LOC105838116	XP_012538869.1
LOC105838116	XP_012538870.1
LOC105838116	XP_012538871.1
LOC105838116	XP_012538872.1
LOC105838117	XP_012538873.1
LOC105838117	XP_012538874.1
LOC105838118	XP_012538878.1
LOC105838119	XP_012538875.1
LOC105838120	XP_012538876.1
LOC105838121	XP_012538877.1
LOC105838122	XP_012538879.1
LOC105838122	XP_012538880.1
LOC105838123	XP_012538881.1
LOC105838124	XP_012538882.1
LOC105838124	XP_012538883.1
LOC105838124	XP_012538884.1
LOC105838124	XP_012538885.1
LOC105838124	XP_012538886.1
LOC105838124	XP_012538887.1
LOC105838125	XP_012538890.1
LOC105838125	XP_012538899.1
LOC105838127	XP_012538888.1
LOC105838127	XP_012538889.1
LOC105838129	XP_012538891.1
LOC105838129	XP_012538892.1
LOC105838129	XP_012538893.1
LOC105838129	XP_012538894.1
LOC105838129	XP_012538895.1
LOC105838129	XP_012538896.1
LOC105838130	XP_012538897.1
LOC105838131	XP_012538898.1
LOC105838132	XP_012538900.1
LOC105838132	XP_012538901.1
LOC105838133	XP_012538902.1
LOC105838134	XP_012538903.1
LOC105838135	XP_012538904.1
LOC105838135	XP_012538905.1
LOC105838136	XP_012538906.1
LOC105838136	XP_012538907.1
LOC105838137	XP_012538911.1
LOC105838138	XP_012538908.1
LOC105838139	XP_012538909.1
LOC105838140	XP_012538910.1
LOC105838141	XP_012538912.1
LOC105838141	XP_012538913.1
LOC105838142	XP_012538914.1
LOC105838144	XP_012538915.1
LOC105838145	XP_012538916.1
LOC105838146	XP_012538917.1
LOC105838147	XP_012538921.1
LOC105838147	XP_012538930.1
LOC105838147	XP_012538938.1
LOC105838147	XP_012538948.1
LOC105838147	XP_012538957.1
LOC105838148	XP_012538918.1
LOC105838149	XP_012538919.1
LOC105838150	XP_012538920.1
LOC105838151	XP_012538922.1
LOC105838152	XP_012538966.1
LOC105838153	XP_012538923.1
LOC105838154	XP_012538924.1
LOC105838155	XP_012538925.1
LOC105838155	XP_012538926.1
LOC105838155	XP_012538927.1
LOC105838155	XP_012538928.1
LOC105838155	XP_012538929.1
LOC105838156	XP_012538931.1
LOC105838157	XP_012538932.1
LOC105838157	XP_012538933.1
LOC105838158	XP_012538934.1
LOC105838159	XP_012538935.1
LOC105838160	XP_012538936.1
LOC105838162	XP_012538937.1
LOC105838163	XP_012538939.1
LOC105838163	XP_012538940.1
LOC105838163	XP_012538941.1
LOC105838163	XP_012538942.1
LOC105838163	XP_012538943.1
LOC105838163	XP_012538944.1
LOC105838163	XP_012538945.1
LOC105838163	XP_012538946.1
LOC105838163	XP_012538947.1
LOC105838163	XP_012538949.1
LOC105838163	XP_012538950.1
LOC105838164	XP_012538951.1
LOC105838165	XP_012538952.1
LOC105838165	XP_012538953.1
LOC105838165	XP_012538954.1
LOC105838165	XP_012538955.1
LOC105838166	XP_012538956.1
LOC105838166	XP_012538958.1
LOC105838166	XP_012538959.1
LOC105838166	XP_012538960.1
LOC105838166	XP_012538961.1
LOC105838166	XP_012538962.1
LOC105838167	XP_012538963.1
LOC105838168	XP_012538964.1
LOC105838169	XP_012538965.1
LOC105838170	XP_012538967.1
LOC105838170	XP_012538968.1
LOC105838170	XP_012538969.1
LOC105838170	XP_012538970.1
LOC105838170	XP_012538971.1
LOC105838170	XP_012538973.1
LOC105838171	XP_012538972.1
LOC105838171	XP_012538981.1
LOC105838172	XP_012538974.1
LOC105838172	XP_012538975.1
LOC105838172	XP_012538976.1
LOC105838172	XP_012538977.1
LOC105838172	XP_012538978.1
LOC105838173	XP_012538979.1
LOC105838173	XP_012538980.1
LOC105838174	XP_012538982.1
LOC105838176	XP_012538983.1
LOC105838177	XP_012538984.1
LOC105838178	XP_012538985.1
LOC105838179	XP_012538986.1
LOC105838179	XP_012538987.1
LOC105838180	XP_012538988.1
LOC105838180	XP_012538989.1
LOC105838181	XP_012538992.1
LOC105838181	XP_012539001.1
LOC105838182	XP_012538990.1
LOC105838183	XP_012538991.1
LOC105838184	XP_012538993.1
LOC105838185	XP_012538994.1
LOC105838185	XP_012538995.1
LOC105838185	XP_012538996.1
LOC105838185	XP_012538997.1
LOC105838186	XP_012538998.1
LOC105838186	XP_012538999.1
LOC105838187	XP_012539000.1
LOC105838188	XP_012539002.1
LOC105838188	XP_012539003.1
LOC105838189	XP_012539004.1
LOC105838190	XP_012539005.1
LOC105838191	XP_012539006.1
LOC105838191	XP_012539007.1
LOC105838192	XP_012539008.1
LOC105838193	XP_012539009.1
LOC105838194	XP_012539012.1
LOC105838194	XP_012539021.1
LOC105838194	XP_012539030.1
LOC105838196	XP_012539010.1
LOC105838196	XP_012539011.1
LOC105838196	XP_012539013.1
LOC105838196	XP_012539014.1
LOC105838196	XP_012539015.1
LOC105838197	XP_012539016.1
LOC105838197	XP_012539017.1
LOC105838197	XP_012539018.1
LOC105838198	XP_012539019.1
LOC105838199	XP_012539020.1
LOC105838200	XP_012539022.1
LOC105838200	XP_012539023.1
LOC105838200	XP_012539024.1
LOC105838201	XP_012539025.1
LOC105838202	XP_012539026.1
LOC105838202	XP_012539027.1
LOC105838202	XP_012539028.1
LOC105838203	XP_012539029.1
LOC105838204	XP_012539031.1
LOC105838204	XP_012539032.1
LOC105838204	XP_012539033.1
LOC105838204	XP_012539034.1
LOC105838204	XP_012539035.1
LOC105838205	XP_012539036.1
LOC105838206	XP_012539037.1
LOC105838206	XP_012539038.1
LOC105838206	XP_012539039.1
LOC105838206	XP_012539040.1
LOC105838207	XP_012539044.1
LOC105838208	XP_012539041.1
LOC105838209	XP_012539042.1
LOC105838209	XP_012539043.1
LOC105838210	XP_012539045.1
LOC105838210	XP_012539046.1
LOC105838211	XP_012539047.1
LOC105838213	XP_012539048.1
LOC105838213	XP_012539049.1
LOC105838214	XP_012539050.1
LOC105838214	XP_012539051.1
LOC105838214	XP_012539052.1
LOC105838215	XP_012539099.1
LOC105838216	XP_012539055.1
LOC105838216	XP_012539063.1
LOC105838217	XP_012539053.1
LOC105838218	XP_012539054.1
LOC105838219	XP_012539056.1
LOC105838220	XP_012539057.1
LOC105838221	XP_012539058.1
LOC105838222	XP_012539059.1
LOC105838223	XP_012539060.1
LOC105838223	XP_012539061.1
LOC105838223	XP_012539062.1
LOC105838223	XP_012539064.1
LOC105838223	XP_012539065.1
LOC105838223	XP_012539066.1
LOC105838223	XP_012539067.1
LOC105838223	XP_012539068.1
LOC105838223	XP_012539069.1
LOC105838223	XP_012539070.1
LOC105838223	XP_012539071.1
LOC105838223	XP_012539072.1
LOC105838223	XP_012539073.1
LOC105838223	XP_012539074.1
LOC105838223	XP_012539075.1
LOC105838223	XP_012539076.1
LOC105838223	XP_012539077.1
LOC105838223	XP_012539078.1
LOC105838224	XP_012539079.1
LOC105838224	XP_012539089.1
LOC105838225	XP_012539080.1
LOC105838226	XP_012539081.1
LOC105838226	XP_012539082.1
LOC105838226	XP_012539083.1
LOC105838226	XP_012539084.1
LOC105838226	XP_012539085.1
LOC105838226	XP_012539086.1
LOC105838226	XP_012539087.1
LOC105838226	XP_012539088.1
LOC105838226	XP_012539090.1
LOC105838226	XP_012539091.1
LOC105838226	XP_012539092.1
LOC105838226	XP_012539093.1
LOC105838227	XP_012539094.1
LOC105838228	XP_012539095.1
LOC105838228	XP_012539096.1
LOC105838228	XP_012539097.1
LOC105838228	XP_012539098.1
LOC105838229	XP_012539104.1
LOC105838230	XP_012539100.1
LOC105838231	XP_012539101.1
LOC105838231	XP_012539102.1
LOC105838232	XP_012539103.1
LOC105838233	XP_012539105.1
LOC105838233	XP_012539106.1
LOC105838235	XP_012539107.1
LOC105838236	XP_012539108.1
LOC105838237	XP_012539109.1
LOC105838238	XP_012539110.1
LOC105838239	XP_012539111.1
LOC105838240	XP_012539112.1
LOC105838240	XP_012539113.1
LOC105838240	XP_012539114.1
LOC105838240	XP_012539115.1
LOC105838241	XP_012539116.1
LOC105838242	XP_012539117.1
LOC105838243	XP_012539118.1
LOC105838243	XP_012539119.1
LOC105838243	XP_012539120.1
LOC105838243	XP_012539121.1
LOC105838244	XP_012539123.1
LOC105838245	XP_012539122.1
LOC105838246	XP_012539124.1
LOC105838247	XP_012539125.1
LOC105838247	XP_012539126.1
LOC105838247	XP_012539127.1
LOC105838247	XP_012539128.1
LOC105838247	XP_012539129.1
LOC105838247	XP_012539130.1
LOC105838247	XP_012539131.1
LOC105838249	XP_012539135.1
LOC105838250	XP_012539132.1
LOC105838251	XP_012539133.1
LOC105838252	XP_012539134.1
LOC105838252	XP_012539136.1
LOC105838254	XP_012539137.1
LOC105838255	XP_012539138.1
LOC105838256	XP_012539139.1
LOC105838256	XP_012539140.1
LOC105838256	XP_012539141.1
LOC105838257	XP_012539142.1
LOC105838258	XP_012539146.1
LOC105838259	XP_012539143.1
LOC105838260	XP_012539144.1
LOC105838261	XP_012539145.1
LOC105838262	XP_012539147.1
LOC105838263	XP_012539148.1
LOC105838264	XP_012539149.1
LOC105838265	XP_012539150.1
LOC105838266	XP_012539151.1
LOC105838267	XP_012539152.1
LOC105838267	XP_012539153.1
LOC105838267	XP_012539154.1
LOC105838268	XP_012539159.1
LOC105838269	XP_012539155.1
LOC105838269	XP_012539156.1
LOC105838269	XP_012539157.1
LOC105838269	XP_012539158.1
LOC105838269	XP_012539160.1
LOC105838270	XP_012539161.1
LOC105838271	XP_012539162.1
LOC105838272	XP_012539163.1
LOC105838272	XP_012539164.1
LOC105838273	XP_012539165.1
LOC105838273	XP_012539166.1
LOC105838274	XP_012539167.1
LOC105838274	XP_012539168.1
LOC105838274	XP_012539169.1
LOC105838274	XP_012539170.1
LOC105838274	XP_012539171.1
LOC105838274	XP_012539173.1
LOC105838274	XP_012539174.1
LOC105838274	XP_012539175.1
LOC105838275	XP_012539172.1
LOC105838276	XP_012539176.1
LOC105838276	XP_012539177.1
LOC105838276	XP_012539178.1
LOC105838276	XP_012539179.1
LOC105838278	XP_012539180.1
LOC105838278	XP_012539181.1
LOC105838279	XP_012539186.1
LOC105838280	XP_012539182.1
LOC105838280	XP_012539183.1
LOC105838280	XP_012539184.1
LOC105838281	XP_012539185.1
LOC105838281	XP_012539187.1
LOC105838282	XP_012539188.1
LOC105838283	XP_012539189.1
LOC105838284	XP_012539190.1
LOC105838285	XP_012539191.1
LOC105838285	XP_012539192.1
LOC105838285	XP_012539193.1
LOC105838285	XP_012539194.1
LOC105838286	XP_012539196.1
LOC105838286	XP_012539203.1
LOC105838286	XP_012539211.1
LOC105838286	XP_012539221.1
LOC105838287	XP_012539195.1
LOC105838288	XP_012539197.1
LOC105838289	XP_012539198.1
LOC105838289	XP_012539199.1
LOC105838290	XP_012539200.1
LOC105838290	XP_012539201.1
LOC105838291	XP_012539202.1
LOC105838292	XP_012539204.1
LOC105838293	XP_012539205.1
LOC105838294	XP_012539206.1
LOC105838296	XP_012539207.1
LOC105838296	XP_012539208.1
LOC105838296	XP_012539209.1
LOC105838296	XP_012539210.1
LOC105838296	XP_012539212.1
LOC105838296	XP_012539213.1
LOC105838296	XP_012539214.1
LOC105838296	XP_012539215.1
LOC105838296	XP_012539216.1
LOC105838297	XP_012539217.1
LOC105838297	XP_012539218.1
LOC105838298	XP_012539219.1
LOC105838299	XP_012539220.1
LOC105838300	XP_012539222.1
LOC105838301	XP_012539223.1
LOC105838301	XP_012539224.1
LOC105838302	XP_012539225.1
LOC105838303	XP_012539226.1
LOC105838305	XP_012539231.1
LOC105838306	XP_012539227.1
LOC105838306	XP_012539228.1
LOC105838306	XP_012539229.1
LOC105838307	XP_012539230.1
LOC105838307	XP_012539232.1
LOC105838308	XP_012539233.1
LOC105838308	XP_012539234.1
LOC105838308	XP_012539235.1
LOC105838309	XP_012539236.1
LOC105838310	XP_012539237.1
LOC105838310	XP_012539238.1
LOC105838311	XP_012539242.1
LOC105838311	XP_012539252.1
LOC105838311	XP_012539261.1
LOC105838312	XP_012539239.1
LOC105838313	XP_012539240.1
LOC105838314	XP_012539241.1
LOC105838315	XP_012539243.1
LOC105838315	XP_012539244.1
LOC105838315	XP_012539245.1
LOC105838315	XP_012539246.1
LOC105838316	XP_012539247.1
LOC105838316	XP_012539248.1
LOC105838316	XP_012539249.1
LOC105838316	XP_012539250.1
LOC105838316	XP_012539251.1
LOC105838318	XP_012539253.1
LOC105838318	XP_012539254.1
LOC105838319	XP_012539255.1
LOC105838319	XP_012539256.1
LOC105838319	XP_012539257.1
LOC105838319	XP_012539258.1
LOC105838320	XP_012539259.1
LOC105838320	XP_012539260.1
LOC105838321	XP_012539262.1
LOC105838322	XP_012539263.1
LOC105838322	XP_012539264.1
LOC105838322	XP_012539265.1
LOC105838323	XP_012539266.1
LOC105838324	XP_012539267.1
LOC105838324	XP_012539268.1
LOC105838325	XP_012539269.1
LOC105838325	XP_012539270.1
LOC105838325	XP_012539271.1
LOC105838326	XP_012539273.1
LOC105838327	XP_012539272.1
LOC105838328	XP_012539274.1
LOC105838328	XP_012539275.1
LOC105838328	XP_012539276.1
LOC105838328	XP_012539277.1
LOC105838328	XP_012539278.1
LOC105838328	XP_012539279.1
LOC105838328	XP_012539280.1
LOC105838328	XP_012539281.1
LOC105838328	XP_012539282.1
LOC105838328	XP_012539283.1
LOC105838328	XP_012539284.1
LOC105838328	XP_012539285.1
LOC105838328	XP_012539286.1
LOC105838328	XP_012539287.1
LOC105838329	XP_012539289.1
LOC105838330	XP_012539288.1
LOC105838331	XP_012539290.1
LOC105838332	XP_012539291.1
LOC105838333	XP_012539292.1
LOC105838333	XP_012539293.1
LOC105838334	XP_012539294.1
LOC105838335	XP_012539295.1
LOC105838336	XP_012539296.1
LOC105838336	XP_012539297.1
LOC105838337	XP_012539300.1
LOC105838338	XP_012539298.1
LOC105838339	XP_012539299.1
LOC105838340	XP_012539301.1
LOC105838341	XP_012539702.1
LOC105838342	XP_012539302.1
LOC105838343	XP_012539303.1
LOC105838343	XP_012539304.1
LOC105838343	XP_012539305.1
LOC105838343	XP_012539306.1
LOC105838344	XP_012539307.1
LOC105838345	XP_012539308.1
LOC105838345	XP_012539309.1
LOC105838345	XP_012539310.1
LOC105838345	XP_012539311.1
LOC105838346	XP_012539313.1
LOC105838347	XP_012539312.1
LOC105838348	XP_012539314.1
LOC105838349	XP_012539315.1
LOC105838351	XP_012539316.1
LOC105838352	XP_012539317.1
LOC105838353	XP_012539318.1
LOC105838354	XP_012539319.1
LOC105838355	XP_012539320.1
LOC105838356	XP_012539321.1
LOC105838357	XP_012539322.1
LOC105838357	XP_012539323.1
LOC105838358	XP_012539324.1
LOC105838359	XP_012539325.1
LOC105838359	XP_012539326.1
LOC105838359	XP_012539327.1
LOC105838359	XP_012539328.1
LOC105838359	XP_012539329.1
LOC105838359	XP_012539330.1
LOC105838360	XP_012539331.1
LOC105838361	XP_012539332.1
LOC105838363	XP_012539333.1
LOC105838363	XP_012539334.1
LOC105838363	XP_012539335.1
LOC105838363	XP_012539336.1
LOC105838363	XP_012539337.1
LOC105838364	XP_012539338.1
LOC105838365	XP_012539339.1
LOC105838366	XP_012539340.1
LOC105838367	XP_012539341.1
LOC105838368	XP_012539345.1
LOC105838369	XP_012539342.1
LOC105838370	XP_012539343.1
LOC105838371	XP_012539344.1
LOC105838372	XP_012539346.1
LOC105838373	XP_012539347.1
LOC105838374	XP_012539348.1
LOC105838375	XP_012539349.1
LOC105838375	XP_012539350.1
LOC105838376	XP_012539351.1
LOC105838377	XP_012539352.1
LOC105838378	XP_012539357.1
LOC105838379	XP_012539353.1
LOC105838379	XP_012539354.1
LOC105838380	XP_012539355.1
LOC105838380	XP_012539356.1
LOC105838380	XP_012539358.1
LOC105838380	XP_012539359.1
LOC105838381	XP_012539360.1
LOC105838381	XP_012539361.1
LOC105838381	XP_012539362.1
LOC105838381	XP_012539363.1
LOC105838382	XP_012539364.1
LOC105838383	XP_012539365.1
LOC105838384	XP_012539366.1
LOC105838384	XP_012539367.1
LOC105838385	XP_012539371.1
LOC105838385	XP_012539378.1
LOC105838385	XP_012539387.1
LOC105838385	XP_012539396.1
LOC105838385	XP_012539403.1
LOC105838386	XP_012539368.1
LOC105838386	XP_012539369.1
LOC105838386	XP_012539370.1
LOC105838386	XP_012539372.1
LOC105838386	XP_012539373.1
LOC105838387	XP_012539374.1
LOC105838388	XP_012539375.1
LOC105838389	XP_012539376.1
LOC105838390	XP_012539377.1
LOC105838390	XP_012539379.1
LOC105838391	XP_012539380.1
LOC105838392	XP_012539381.1
LOC105838392	XP_012539382.1
LOC105838393	XP_012539383.1
LOC105838394	XP_012539384.1
LOC105838394	XP_012539385.1
LOC105838394	XP_012539386.1
LOC105838395	XP_012539388.1
LOC105838396	XP_012539389.1
LOC105838396	XP_012539390.1
LOC105838396	XP_012539391.1
LOC105838396	XP_012539392.1
LOC105838397	XP_012539393.1
LOC105838398	XP_012539394.1
LOC105838398	XP_012539395.1
LOC105838399	XP_012539397.1
LOC105838400	XP_012539398.1
LOC105838401	XP_012539399.1
LOC105838402	XP_012539400.1
LOC105838403	XP_012539401.1
LOC105838404	XP_012539402.1
LOC105838405	XP_012539404.1
LOC105838406	XP_012539405.1
LOC105838407	XP_012539406.1
LOC105838408	XP_012539407.1
LOC105838409	XP_012539408.1
LOC105838410	XP_012539409.1
LOC105838411	XP_012539410.1
LOC105838412	XP_012539414.1
LOC105838413	XP_012539411.1
LOC105838414	XP_012539412.1
LOC105838415	XP_012539413.1
LOC105838416	XP_012539415.1
LOC105838416	XP_012539416.1
LOC105838416	XP_012539417.1
LOC105838417	XP_012539418.1
LOC105838418	XP_012539419.1
