NP_001011562.1	gnl|BL_ORD_ID|7560 7460:001d88
XP_016769905.1	gnl|BL_ORD_ID|10523 7460:00291b
XP_016769911.1	gnl|BL_ORD_ID|10546 7460:002932
XP_016769880.1	gnl|BL_ORD_ID|10439 7460:0028c7
XP_016769883.1	gnl|BL_ORD_ID|10439 7460:0028c7
XP_016769913.1	gnl|BL_ORD_ID|10509 7460:00290d
XP_016769909.1	gnl|BL_ORD_ID|8030 7460:001f5e
XP_016769912.1	gnl|BL_ORD_ID|10546 7460:002932
XP_016769881.1	gnl|BL_ORD_ID|10439 7460:0028c7
XP_016769882.1	gnl|BL_ORD_ID|10439 7460:0028c7
XP_016769914.1	gnl|BL_ORD_ID|10509 7460:00290d
XP_016769921.1	gnl|BL_ORD_ID|12057 7460:002f19
XP_016769917.1	gnl|BL_ORD_ID|10539 7460:00292b
XP_016769920.1	gnl|BL_ORD_ID|8059 7460:001f7b
XP_016769916.1	gnl|BL_ORD_ID|10540 7460:00292c
XP_016769918.1	gnl|BL_ORD_ID|10516 7460:002914
XP_016769922.1	gnl|BL_ORD_ID|12057 7460:002f19
XP_016769923.1	gnl|BL_ORD_ID|12057 7460:002f19
XP_016769915.1	gnl|BL_ORD_ID|10545 7460:002931
XP_016769924.1	gnl|BL_ORD_ID|12057 7460:002f19
XP_016769919.1	gnl|BL_ORD_ID|8058 7460:001f7a
XP_016769926.1	gnl|BL_ORD_ID|12059 7460:002f1b
XP_016769925.1	gnl|BL_ORD_ID|12066 7460:002f22
XP_016769927.1	gnl|BL_ORD_ID|12055 7460:002f17
XP_016769929.1	gnl|BL_ORD_ID|14630 7460:003926
XP_016769932.1	gnl|BL_ORD_ID|10399 7460:00289f
XP_016769933.1	gnl|BL_ORD_ID|10399 7460:00289f
XP_016769935.1	gnl|BL_ORD_ID|10666 7460:0029aa
XP_016769934.1	gnl|BL_ORD_ID|10399 7460:00289f
XP_016769936.1	gnl|BL_ORD_ID|10402 7460:0028a2
XP_016769937.1	gnl|BL_ORD_ID|2805 7460:000af5
XP_016769931.1	gnl|BL_ORD_ID|10401 7460:0028a1
XP_016769938.1	gnl|BL_ORD_ID|2805 7460:000af5
XP_016769939.1	gnl|BL_ORD_ID|2805 7460:000af5
XP_016769940.1	gnl|BL_ORD_ID|2805 7460:000af5
XP_016769928.1	gnl|BL_ORD_ID|8051 7460:001f73
XP_016769941.1	gnl|BL_ORD_ID|2805 7460:000af5
XP_016769942.1	gnl|BL_ORD_ID|7001 7460:001b59
XP_016769945.1	gnl|BL_ORD_ID|11959 7460:002eb7
XP_016769946.1	gnl|BL_ORD_ID|11949 7460:002ead
XP_016769943.1	gnl|BL_ORD_ID|10391 7460:002897
XP_016769944.1	gnl|BL_ORD_ID|7613 7460:001dbd
XP_016769948.1	gnl|BL_ORD_ID|11957 7460:002eb5
XP_016769949.1	gnl|BL_ORD_ID|11957 7460:002eb5
XP_016769950.1	gnl|BL_ORD_ID|11957 7460:002eb5
XP_016769947.1	gnl|BL_ORD_ID|11950 7460:002eae
XP_016769951.1	gnl|BL_ORD_ID|11953 7460:002eb1
XP_016769952.1	gnl|BL_ORD_ID|7339 7460:001cab
XP_016769953.1	gnl|BL_ORD_ID|10640 7460:002990
XP_016769957.1	gnl|BL_ORD_ID|6969 7460:001b39
XP_016769959.1	gnl|BL_ORD_ID|6970 7460:001b3a
XP_016769954.1	gnl|BL_ORD_ID|6999 7460:001b57
XP_016769958.1	gnl|BL_ORD_ID|7613 7460:001dbd
XP_016769955.1	gnl|BL_ORD_ID|6999 7460:001b57
XP_016769956.1	gnl|BL_ORD_ID|6999 7460:001b57
XP_016769960.1	gnl|BL_ORD_ID|10421 7460:0028b5
XP_016769961.1	gnl|BL_ORD_ID|10421 7460:0028b5
XP_016769962.1	gnl|BL_ORD_ID|10421 7460:0028b5
XP_016769963.1	gnl|BL_ORD_ID|10421 7460:0028b5
XP_016769964.1	gnl|BL_ORD_ID|10421 7460:0028b5
XP_016769965.1	gnl|BL_ORD_ID|10421 7460:0028b5
XP_016769970.1	gnl|BL_ORD_ID|10489 7460:0028f9
XP_016769966.1	gnl|BL_ORD_ID|7613 7460:001dbd
XP_016769971.1	gnl|BL_ORD_ID|10568 7460:002948
XP_016769972.1	gnl|BL_ORD_ID|7613 7460:001dbd
XP_016769967.1	gnl|BL_ORD_ID|8358 7460:0020a6
XP_016769968.1	gnl|BL_ORD_ID|8358 7460:0020a6
XP_016769969.1	gnl|BL_ORD_ID|8358 7460:0020a6
XP_016769978.1	gnl|BL_ORD_ID|12041 7460:002f09
XP_016769980.1	gnl|BL_ORD_ID|2869 7460:000b35
XP_016769979.1	gnl|BL_ORD_ID|12042 7460:002f0a
XP_016769974.1	gnl|BL_ORD_ID|12040 7460:002f08
XP_016769973.1	gnl|BL_ORD_ID|12040 7460:002f08
XP_016769976.1	gnl|BL_ORD_ID|12040 7460:002f08
XP_016769977.1	gnl|BL_ORD_ID|12040 7460:002f08
XP_016769975.1	gnl|BL_ORD_ID|12040 7460:002f08
XP_016769981.1	gnl|BL_ORD_ID|7964 7460:001f1c
XP_016769986.1	gnl|BL_ORD_ID|8029 7460:001f5d
XP_016769982.1	gnl|BL_ORD_ID|7964 7460:001f1c
XP_016769989.1	gnl|BL_ORD_ID|10472 7460:0028e8
XP_016769990.1	gnl|BL_ORD_ID|10583 7460:002957
XP_016769987.1	gnl|BL_ORD_ID|8029 7460:001f5d
XP_016769991.1	gnl|BL_ORD_ID|10473 7460:0028e9
XP_016769992.1	gnl|BL_ORD_ID|8382 7460:0020be
XP_016769983.1	gnl|BL_ORD_ID|7964 7460:001f1c
XP_016769993.1	gnl|BL_ORD_ID|8382 7460:0020be
XP_016769988.1	gnl|BL_ORD_ID|2869 7460:000b35
XP_016769994.1	gnl|BL_ORD_ID|8382 7460:0020be
XP_016769995.1	gnl|BL_ORD_ID|8380 7460:0020bc
XP_016769997.1	gnl|BL_ORD_ID|8380 7460:0020bc
XP_016769996.1	gnl|BL_ORD_ID|8380 7460:0020bc
XP_016769998.1	gnl|BL_ORD_ID|8379 7460:0020bb
XP_016769999.1	gnl|BL_ORD_ID|8379 7460:0020bb
XP_016769984.1	gnl|BL_ORD_ID|7964 7460:001f1c
XP_016770000.1	gnl|BL_ORD_ID|9875 7460:002693
XP_016770004.1	gnl|BL_ORD_ID|548 7460:000224
XP_016770003.1	gnl|BL_ORD_ID|548 7460:000224
XP_016770002.1	gnl|BL_ORD_ID|548 7460:000224
XP_016770001.1	gnl|BL_ORD_ID|551 7460:000227
XP_016769985.1	gnl|BL_ORD_ID|7964 7460:001f1c
XP_016770005.1	gnl|BL_ORD_ID|13605 7460:003525
XP_016770006.1	gnl|BL_ORD_ID|13605 7460:003525
XP_016770008.1	gnl|BL_ORD_ID|8042 7460:001f6a
XP_016770012.1	gnl|BL_ORD_ID|7950 7460:001f0e
XP_016770013.1	gnl|BL_ORD_ID|562 7460:000232
XP_016770009.1	gnl|BL_ORD_ID|7952 7460:001f10
XP_016770007.1	gnl|BL_ORD_ID|13605 7460:003525
XP_016770011.1	gnl|BL_ORD_ID|7949 7460:001f0d
XP_016770010.1	gnl|BL_ORD_ID|8044 7460:001f6c
XP_016770014.1	gnl|BL_ORD_ID|12053 7460:002f15
XP_016770018.1	gnl|BL_ORD_ID|8027 7460:001f5b
XP_016770019.1	gnl|BL_ORD_ID|6073 7460:0017b9
XP_016770016.1	gnl|BL_ORD_ID|12053 7460:002f15
XP_016770015.1	gnl|BL_ORD_ID|12053 7460:002f15
XP_016770023.1	gnl|BL_ORD_ID|7955 7460:001f13
XP_016770022.1	gnl|BL_ORD_ID|8038 7460:001f66
XP_016770017.1	gnl|BL_ORD_ID|7968 7460:001f20
XP_016770020.1	gnl|BL_ORD_ID|7945 7460:001f09
XP_016770024.1	gnl|BL_ORD_ID|8034 7460:001f62
XP_016770021.1	gnl|BL_ORD_ID|7945 7460:001f09
XP_016770025.1	gnl|BL_ORD_ID|8035 7460:001f63
XP_016770026.1	gnl|BL_ORD_ID|10724 7460:0029e4
XP_016770028.1	gnl|BL_ORD_ID|10724 7460:0029e4
XP_016770027.1	gnl|BL_ORD_ID|9887 7460:00269f
XP_016770029.1	gnl|BL_ORD_ID|10724 7460:0029e4
XP_016770030.1	gnl|BL_ORD_ID|10724 7460:0029e4
XP_016770032.1	gnl|BL_ORD_ID|10724 7460:0029e4
XP_016770031.1	gnl|BL_ORD_ID|9880 7460:002698
XP_016770033.1	gnl|BL_ORD_ID|10724 7460:0029e4
XP_016770036.1	gnl|BL_ORD_ID|10593 7460:002961
XP_016770034.1	gnl|BL_ORD_ID|10465 7460:0028e1
XP_016770035.1	gnl|BL_ORD_ID|10465 7460:0028e1
XP_016770037.1	gnl|BL_ORD_ID|10594 7460:002962
XP_016770038.1	gnl|BL_ORD_ID|10593 7460:002961
XP_016770039.1	gnl|BL_ORD_ID|10594 7460:002962
XP_016770040.1	gnl|BL_ORD_ID|2808 7460:000af8
XP_016770041.1	gnl|BL_ORD_ID|2808 7460:000af8
XP_016770042.1	gnl|BL_ORD_ID|2808 7460:000af8
XP_016770046.1	gnl|BL_ORD_ID|10435 7460:0028c3
XP_016770043.1	gnl|BL_ORD_ID|2808 7460:000af8
XP_016770045.1	gnl|BL_ORD_ID|10623 7460:00297f
XP_016770044.1	gnl|BL_ORD_ID|2808 7460:000af8
XP_016770047.1	gnl|BL_ORD_ID|10621 7460:00297d
XP_016770054.1	gnl|BL_ORD_ID|11954 7460:002eb2
XP_016770055.1	gnl|BL_ORD_ID|11954 7460:002eb2
XP_016770051.1	gnl|BL_ORD_ID|13931 7460:00366b
XP_016770050.1	gnl|BL_ORD_ID|13931 7460:00366b
XP_016770056.1	gnl|BL_ORD_ID|8398 7460:0020ce
XP_016770048.1	gnl|BL_ORD_ID|9068 7460:00236c
XP_016770049.1	gnl|BL_ORD_ID|9068 7460:00236c
XP_016770057.1	gnl|BL_ORD_ID|13585 7460:003511
XP_016770059.1	gnl|BL_ORD_ID|15167 7460:003b3f
XP_016770058.1	gnl|BL_ORD_ID|13585 7460:003511
XP_016770061.1	gnl|BL_ORD_ID|10406 7460:0028a6
XP_016770060.1	gnl|BL_ORD_ID|6984 7460:001b48
XP_016770062.1	gnl|BL_ORD_ID|10405 7460:0028a5
XP_016770053.1	gnl|BL_ORD_ID|11956 7460:002eb4
XP_016770052.1	gnl|BL_ORD_ID|11956 7460:002eb4
XP_016770064.1	gnl|BL_ORD_ID|10467 7460:0028e3
XP_016770069.1	gnl|BL_ORD_ID|10627 7460:002983
XP_016770068.1	gnl|BL_ORD_ID|10630 7460:002986
XP_016770063.1	gnl|BL_ORD_ID|10467 7460:0028e3
XP_016770070.1	gnl|BL_ORD_ID|10626 7460:002982
XP_016770066.1	gnl|BL_ORD_ID|8337 7460:002091
XP_016770067.1	gnl|BL_ORD_ID|8337 7460:002091
XP_016770071.1	gnl|BL_ORD_ID|12047 7460:002f0f
XP_016770072.1	gnl|BL_ORD_ID|11773 7460:002dfd
XP_016770065.1	gnl|BL_ORD_ID|10605 7460:00296d
XP_016770074.1	gnl|BL_ORD_ID|7655 7460:001de7
XP_016770073.1	gnl|BL_ORD_ID|11773 7460:002dfd
XP_016770080.1	gnl|BL_ORD_ID|2061 7460:00080d
XP_016770081.1	gnl|BL_ORD_ID|12064 7460:002f20
XP_016770088.1	gnl|BL_ORD_ID|8062 7460:001f7e
XP_016770087.1	gnl|BL_ORD_ID|8063 7460:001f7f
XP_016770089.1	gnl|BL_ORD_ID|8062 7460:001f7e
XP_016770083.1	gnl|BL_ORD_ID|13646 7460:00354e
XP_016770085.1	gnl|BL_ORD_ID|10633 7460:002989
XP_016770090.1	gnl|BL_ORD_ID|10548 7460:002934
XP_016770082.1	gnl|BL_ORD_ID|8353 7460:0020a1
XP_016770084.1	gnl|BL_ORD_ID|10633 7460:002989
XP_016770091.1	gnl|BL_ORD_ID|10457 7460:0028d9
XP_016770093.1	gnl|BL_ORD_ID|10457 7460:0028d9
XP_016770092.1	gnl|BL_ORD_ID|10457 7460:0028d9
XP_016770095.1	gnl|BL_ORD_ID|8395 7460:0020cb
XP_016770094.1	gnl|BL_ORD_ID|10457 7460:0028d9
XP_016770086.1	gnl|BL_ORD_ID|6987 7460:001b4b
XP_016770099.1	gnl|BL_ORD_ID|12054 7460:002f16
XP_016770098.1	gnl|BL_ORD_ID|2809 7460:000af9
XP_016770097.1	gnl|BL_ORD_ID|10631 7460:002987
XP_016770100.1	gnl|BL_ORD_ID|10500 7460:002904
XP_016770103.1	gnl|BL_ORD_ID|14307 7460:0037e3
XP_016770104.1	gnl|BL_ORD_ID|12062 7460:002f1e
XP_016770105.1	gnl|BL_ORD_ID|12062 7460:002f1e
XP_016770106.1	gnl|BL_ORD_ID|10661 7460:0029a5
XP_016770107.1	gnl|BL_ORD_ID|10661 7460:0029a5
XP_016770109.1	gnl|BL_ORD_ID|10625 7460:002981
XP_016770114.1	gnl|BL_ORD_ID|6975 7460:001b3f
XP_016770113.1	gnl|BL_ORD_ID|13640 7460:003548
XP_016770108.1	gnl|BL_ORD_ID|10661 7460:0029a5
XP_016770110.1	gnl|BL_ORD_ID|13625 7460:003539
XP_016770115.1	gnl|BL_ORD_ID|6975 7460:001b3f
XP_016770116.1	gnl|BL_ORD_ID|6975 7460:001b3f
XP_016770112.1	gnl|BL_ORD_ID|822 7460:000336
XP_016770117.1	gnl|BL_ORD_ID|6975 7460:001b3f
XP_016770111.1	gnl|BL_ORD_ID|822 7460:000336
XP_016770120.1	gnl|BL_ORD_ID|10635 7460:00298b
XP_016770119.1	gnl|BL_ORD_ID|13592 7460:003518
XP_016770118.1	gnl|BL_ORD_ID|10620 7460:00297c
XP_016770121.1	gnl|BL_ORD_ID|824 7460:000338
XP_016770122.1	gnl|BL_ORD_ID|10488 7460:0028f8
XP_016770126.1	gnl|BL_ORD_ID|6997 7460:001b55
XP_016770130.1	gnl|BL_ORD_ID|6083 7460:0017c3
XP_016770123.1	gnl|BL_ORD_ID|6170 7460:00181a
XP_016770125.1	gnl|BL_ORD_ID|6170 7460:00181a
XP_016770124.1	gnl|BL_ORD_ID|6170 7460:00181a
XP_016770096.1	gnl|BL_ORD_ID|7642 7460:001dda
XP_016770131.1	gnl|BL_ORD_ID|10551 7460:002937
XP_016770128.1	gnl|BL_ORD_ID|6170 7460:00181a
XP_016770136.1	gnl|BL_ORD_ID|6973 7460:001b3d
XP_016770138.1	gnl|BL_ORD_ID|4838 7460:0012e6
XP_016770139.1	gnl|BL_ORD_ID|4838 7460:0012e6
XP_016770137.1	gnl|BL_ORD_ID|10588 7460:00295c
XP_016770140.1	gnl|BL_ORD_ID|4835 7460:0012e3
XP_016770135.1	gnl|BL_ORD_ID|6170 7460:00181a
XP_016770134.1	gnl|BL_ORD_ID|6170 7460:00181a
XP_016770129.1	gnl|BL_ORD_ID|6084 7460:0017c4
XP_016770141.1	gnl|BL_ORD_ID|6170 7460:00181a
XP_016770145.1	gnl|BL_ORD_ID|6882 7460:001ae2
XP_016770148.1	gnl|BL_ORD_ID|6142 7460:0017fe
XP_016770144.1	gnl|BL_ORD_ID|14523 7460:0038bb
XP_016770147.1	gnl|BL_ORD_ID|14517 7460:0038b5
XP_016770149.1	gnl|BL_ORD_ID|4901 7460:001325
XP_016770151.1	gnl|BL_ORD_ID|2953 7460:000b89
XP_016770150.1	gnl|BL_ORD_ID|4901 7460:001325
XP_016770146.1	gnl|BL_ORD_ID|3079 7460:000c07
XP_016770143.1	gnl|BL_ORD_ID|6170 7460:00181a
XP_016770155.1	gnl|BL_ORD_ID|4905 7460:001329
XP_016770158.1	gnl|BL_ORD_ID|2955 7460:000b8b
XP_016770159.1	gnl|BL_ORD_ID|6290 7460:001892
XP_016770156.1	gnl|BL_ORD_ID|6141 7460:0017fd
XP_016770157.1	gnl|BL_ORD_ID|6141 7460:0017fd
XP_016770161.1	gnl|BL_ORD_ID|3781 7460:000ec5
XP_016770163.1	gnl|BL_ORD_ID|14543 7460:0038cf
XP_016770153.1	gnl|BL_ORD_ID|4843 7460:0012eb
XP_016770154.1	gnl|BL_ORD_ID|4757 7460:001295
XP_016770165.1	gnl|BL_ORD_ID|13408 7460:003460
XP_016770162.1	gnl|BL_ORD_ID|14522 7460:0038ba
XP_016770160.1	gnl|BL_ORD_ID|3794 7460:000ed2
XP_016770168.1	gnl|BL_ORD_ID|3354 7460:000d1a
XP_016770172.1	gnl|BL_ORD_ID|4859 7460:0012fb
XP_016770175.1	gnl|BL_ORD_ID|4910 7460:00132e
XP_016770171.1	gnl|BL_ORD_ID|6858 7460:001aca
XP_016770169.1	gnl|BL_ORD_ID|6886 7460:001ae6
XP_016770179.1	gnl|BL_ORD_ID|4658 7460:001232
XP_016770178.1	gnl|BL_ORD_ID|8577 7460:002181
XP_016770152.1	gnl|BL_ORD_ID|6879 7460:001adf
XP_016770180.1	gnl|BL_ORD_ID|5019 7460:00139b
XP_016770181.1	gnl|BL_ORD_ID|3026 7460:000bd2
XP_016770176.1	gnl|BL_ORD_ID|4930 7460:001342
XP_016770184.1	gnl|BL_ORD_ID|8577 7460:002181
XP_016770177.1	gnl|BL_ORD_ID|4709 7460:001265
XP_016770187.1	gnl|BL_ORD_ID|3026 7460:000bd2
XP_016770183.1	gnl|BL_ORD_ID|2958 7460:000b8e
XP_016770170.1	gnl|BL_ORD_ID|6959 7460:001b2f
XP_016770185.1	gnl|BL_ORD_ID|3050 7460:000bea
XP_016770186.1	gnl|BL_ORD_ID|3004 7460:000bbc
XP_016770191.1	gnl|BL_ORD_ID|2944 7460:000b80
XP_016770192.1	gnl|BL_ORD_ID|2944 7460:000b80
XP_016770193.1	gnl|BL_ORD_ID|3091 7460:000c13
XP_016770188.1	gnl|BL_ORD_ID|2942 7460:000b7e
XP_016770196.1	gnl|BL_ORD_ID|3082 7460:000c0a
XP_016770189.1	gnl|BL_ORD_ID|2942 7460:000b7e
XP_016770182.1	gnl|BL_ORD_ID|2945 7460:000b81
XP_016770190.1	gnl|BL_ORD_ID|2942 7460:000b7e
XP_016770198.1	gnl|BL_ORD_ID|3082 7460:000c0a
XP_016770197.1	gnl|BL_ORD_ID|3082 7460:000c0a
XP_016770199.1	gnl|BL_ORD_ID|3082 7460:000c0a
XP_016770201.1	gnl|BL_ORD_ID|8538 7460:00215a
XP_016770200.1	gnl|BL_ORD_ID|3082 7460:000c0a
XP_016770202.1	gnl|BL_ORD_ID|3080 7460:000c08
XP_016770204.1	gnl|BL_ORD_ID|4792 7460:0012b8
XP_016770205.1	gnl|BL_ORD_ID|4792 7460:0012b8
XP_016770203.1	gnl|BL_ORD_ID|8538 7460:00215a
XP_016770206.1	gnl|BL_ORD_ID|4892 7460:00131c
XP_016770207.1	gnl|BL_ORD_ID|8540 7460:00215c
XP_016770208.1	gnl|BL_ORD_ID|4787 7460:0012b3
XP_016770209.1	gnl|BL_ORD_ID|4787 7460:0012b3
XP_016770212.1	gnl|BL_ORD_ID|8540 7460:00215c
XP_016770211.1	gnl|BL_ORD_ID|8540 7460:00215c
XP_016770213.1	gnl|BL_ORD_ID|4781 7460:0012ad
XP_016770210.1	gnl|BL_ORD_ID|4787 7460:0012b3
XP_016770214.1	gnl|BL_ORD_ID|4899 7460:001323
XP_016770215.1	gnl|BL_ORD_ID|2970 7460:000b9a
XP_016770194.1	gnl|BL_ORD_ID|2948 7460:000b84
XP_016770195.1	gnl|BL_ORD_ID|2948 7460:000b84
XP_016770218.1	gnl|BL_ORD_ID|2973 7460:000b9d
XP_016770221.1	gnl|BL_ORD_ID|8579 7460:002183
XP_016770217.1	gnl|BL_ORD_ID|2974 7460:000b9e
XP_016770219.1	gnl|BL_ORD_ID|2972 7460:000b9c
XP_016770220.1	gnl|BL_ORD_ID|2972 7460:000b9c
XP_016770222.1	gnl|BL_ORD_ID|3064 7460:000bf8
XP_016770223.1	gnl|BL_ORD_ID|3064 7460:000bf8
XP_016770224.1	gnl|BL_ORD_ID|3064 7460:000bf8
XP_016770225.1	gnl|BL_ORD_ID|3064 7460:000bf8
XP_016770226.1	gnl|BL_ORD_ID|2975 7460:000b9f
XP_016770229.1	gnl|BL_ORD_ID|2975 7460:000b9f
XP_016770228.1	gnl|BL_ORD_ID|2975 7460:000b9f
XP_016770232.1	gnl|BL_ORD_ID|2975 7460:000b9f
XP_016770216.1	gnl|BL_ORD_ID|2973 7460:000b9d
XP_016770234.1	gnl|BL_ORD_ID|2975 7460:000b9f
XP_016770236.1	gnl|BL_ORD_ID|2975 7460:000b9f
XP_016770235.1	gnl|BL_ORD_ID|2975 7460:000b9f
XP_016770237.1	gnl|BL_ORD_ID|2975 7460:000b9f
XP_016770239.1	gnl|BL_ORD_ID|2975 7460:000b9f
XP_016770242.1	gnl|BL_ORD_ID|2975 7460:000b9f
XP_016770241.1	gnl|BL_ORD_ID|2975 7460:000b9f
XP_016770238.1	gnl|BL_ORD_ID|2975 7460:000b9f
XP_016770240.1	gnl|BL_ORD_ID|2975 7460:000b9f
XP_016770244.1	gnl|BL_ORD_ID|2975 7460:000b9f
XP_016770243.1	gnl|BL_ORD_ID|2975 7460:000b9f
XP_016770247.1	gnl|BL_ORD_ID|2977 7460:000ba1
XP_016770246.1	gnl|BL_ORD_ID|3067 7460:000bfb
XP_016770248.1	gnl|BL_ORD_ID|3068 7460:000bfc
XP_016770252.1	gnl|BL_ORD_ID|4773 7460:0012a5
XP_016770253.1	gnl|BL_ORD_ID|4770 7460:0012a2
XP_016770251.1	gnl|BL_ORD_ID|4906 7460:00132a
XP_016770250.1	gnl|BL_ORD_ID|4907 7460:00132b
XP_016770254.1	gnl|BL_ORD_ID|4771 7460:0012a3
XP_016770256.1	gnl|BL_ORD_ID|9909 7460:0026b5
XP_016770260.1	gnl|BL_ORD_ID|9909 7460:0026b5
XP_016770261.1	gnl|BL_ORD_ID|4761 7460:001299
XP_016770249.1	gnl|BL_ORD_ID|3071 7460:000bff
XP_016770262.1	gnl|BL_ORD_ID|4761 7460:001299
XP_016770257.1	gnl|BL_ORD_ID|4762 7460:00129a
XP_016770265.1	gnl|BL_ORD_ID|9909 7460:0026b5
XP_016770259.1	gnl|BL_ORD_ID|4762 7460:00129a
XP_016770258.1	gnl|BL_ORD_ID|4762 7460:00129a
XP_016770263.1	gnl|BL_ORD_ID|4917 7460:001335
XP_016770264.1	gnl|BL_ORD_ID|4919 7460:001337
XP_016770269.1	gnl|BL_ORD_ID|9909 7460:0026b5
XP_016770245.1	gnl|BL_ORD_ID|2975 7460:000b9f
XP_016770268.1	gnl|BL_ORD_ID|4919 7460:001337
XP_016770266.1	gnl|BL_ORD_ID|4919 7460:001337
XP_016770267.1	gnl|BL_ORD_ID|4919 7460:001337
XP_016770271.1	gnl|BL_ORD_ID|4919 7460:001337
XP_016770272.1	gnl|BL_ORD_ID|4917 7460:001335
XP_016770270.1	gnl|BL_ORD_ID|4917 7460:001335
XP_016770275.1	gnl|BL_ORD_ID|4920 7460:001338
XP_016770276.1	gnl|BL_ORD_ID|9909 7460:0026b5
XP_016770273.1	gnl|BL_ORD_ID|4919 7460:001337
XP_016770278.1	gnl|BL_ORD_ID|2988 7460:000bac
XP_016770279.1	gnl|BL_ORD_ID|2988 7460:000bac
XP_016770274.1	gnl|BL_ORD_ID|4759 7460:001297
XP_016770284.1	gnl|BL_ORD_ID|3046 7460:000be6
XP_016770280.1	gnl|BL_ORD_ID|3052 7460:000bec
XP_016770282.1	gnl|BL_ORD_ID|3048 7460:000be8
XP_016770283.1	gnl|BL_ORD_ID|2991 7460:000baf
XP_016770285.1	gnl|BL_ORD_ID|3046 7460:000be6
XP_016770286.1	gnl|BL_ORD_ID|2992 7460:000bb0
XP_016770287.1	gnl|BL_ORD_ID|6112 7460:0017e0
XP_016770289.1	gnl|BL_ORD_ID|4647 7460:001227
XP_016770295.1	gnl|BL_ORD_ID|4644 7460:001224
XP_016770290.1	gnl|BL_ORD_ID|4647 7460:001227
XP_016770291.1	gnl|BL_ORD_ID|4647 7460:001227
XP_016770294.1	gnl|BL_ORD_ID|5031 7460:0013a7
XP_016770296.1	gnl|BL_ORD_ID|2996 7460:000bb4
XP_016770297.1	gnl|BL_ORD_ID|2996 7460:000bb4
XP_016770281.1	gnl|BL_ORD_ID|6110 7460:0017de
XP_016770292.1	gnl|BL_ORD_ID|5032 7460:0013a8
XP_016770293.1	gnl|BL_ORD_ID|5032 7460:0013a8
XP_016770306.1	gnl|BL_ORD_ID|6205 7460:00183d
XP_016770303.1	gnl|BL_ORD_ID|3001 7460:000bb9
XP_016770304.1	gnl|BL_ORD_ID|3001 7460:000bb9
XP_016770300.1	gnl|BL_ORD_ID|3001 7460:000bb9
XP_016770307.1	gnl|BL_ORD_ID|4723 7460:001273
XP_016770305.1	gnl|BL_ORD_ID|3001 7460:000bb9
XP_016770298.1	gnl|BL_ORD_ID|3001 7460:000bb9
XP_016770299.1	gnl|BL_ORD_ID|3001 7460:000bb9
XP_016770302.1	gnl|BL_ORD_ID|3001 7460:000bb9
XP_016770309.1	gnl|BL_ORD_ID|6204 7460:00183c
XP_016770301.1	gnl|BL_ORD_ID|3001 7460:000bb9
XP_016770308.1	gnl|BL_ORD_ID|12598 7460:003136
XP_016770311.1	gnl|BL_ORD_ID|6204 7460:00183c
XP_016770310.1	gnl|BL_ORD_ID|6204 7460:00183c
XP_016770320.1	gnl|BL_ORD_ID|6203 7460:00183b
XP_016770312.1	gnl|BL_ORD_ID|4884 7460:001314
XP_016770313.1	gnl|BL_ORD_ID|4884 7460:001314
XP_016770314.1	gnl|BL_ORD_ID|4884 7460:001314
XP_016770315.1	gnl|BL_ORD_ID|4884 7460:001314
XP_016770316.1	gnl|BL_ORD_ID|4884 7460:001314
XP_016770318.1	gnl|BL_ORD_ID|4884 7460:001314
XP_016770317.1	gnl|BL_ORD_ID|4884 7460:001314
XP_016770319.1	gnl|BL_ORD_ID|4884 7460:001314
XP_016770321.1	gnl|BL_ORD_ID|4884 7460:001314
XP_016770324.1	gnl|BL_ORD_ID|4796 7460:0012bc
XP_016770325.1	gnl|BL_ORD_ID|4796 7460:0012bc
XP_016770326.1	gnl|BL_ORD_ID|4796 7460:0012bc
XP_016770327.1	gnl|BL_ORD_ID|4832 7460:0012e0
XP_016770328.1	gnl|BL_ORD_ID|4831 7460:0012df
XP_016770330.1	gnl|BL_ORD_ID|4866 7460:001302
XP_016770322.1	gnl|BL_ORD_ID|4884 7460:001314
XP_016770323.1	gnl|BL_ORD_ID|4884 7460:001314
XP_016770331.1	gnl|BL_ORD_ID|4821 7460:0012d5
XP_016770334.1	gnl|BL_ORD_ID|4820 7460:0012d4
XP_016770335.1	gnl|BL_ORD_ID|4820 7460:0012d4
XP_016770333.1	gnl|BL_ORD_ID|4827 7460:0012db
XP_016770332.1	gnl|BL_ORD_ID|4827 7460:0012db
XP_016770342.1	gnl|BL_ORD_ID|9225 7460:002409
XP_016770329.1	gnl|BL_ORD_ID|4867 7460:001303
XP_016770341.1	gnl|BL_ORD_ID|9225 7460:002409
XP_016770340.1	gnl|BL_ORD_ID|9225 7460:002409
XP_016770343.1	gnl|BL_ORD_ID|9225 7460:002409
XP_016770344.1	gnl|BL_ORD_ID|9225 7460:002409
XP_016770345.1	gnl|BL_ORD_ID|9225 7460:002409
XP_016770346.1	gnl|BL_ORD_ID|9225 7460:002409
XP_016770348.1	gnl|BL_ORD_ID|9225 7460:002409
XP_016770349.1	gnl|BL_ORD_ID|11681 7460:002da1
XP_016770347.1	gnl|BL_ORD_ID|5226 7460:00146a
XP_016770350.1	gnl|BL_ORD_ID|9217 7460:002401
XP_016770336.1	gnl|BL_ORD_ID|11684 7460:002da4
XP_016770337.1	gnl|BL_ORD_ID|11684 7460:002da4
