NP_001014456.1	gnl|BL_ORD_ID|10184 7227:0027c8
NP_731983.1	gnl|BL_ORD_ID|10552 7227:002938
NP_731979.2	gnl|BL_ORD_ID|12535 7227:0030f7
NP_731984.1	gnl|BL_ORD_ID|8520 7227:002148
NP_731985.2	gnl|BL_ORD_ID|8521 7227:002149
NP_731974.4	gnl|BL_ORD_ID|8512 7227:002140
NP_731987.1	gnl|BL_ORD_ID|13771 7227:0035cb
NP_731988.1	gnl|BL_ORD_ID|13771 7227:0035cb
NP_731989.1	gnl|BL_ORD_ID|13771 7227:0035cb
NP_731994.1	gnl|BL_ORD_ID|13331 7227:003413
NP_731993.1	gnl|BL_ORD_ID|13331 7227:003413
NP_732001.3	gnl|BL_ORD_ID|654 7227:00028e
NP_732002.1	gnl|BL_ORD_ID|654 7227:00028e
NP_732004.1	gnl|BL_ORD_ID|654 7227:00028e
NP_732003.1	gnl|BL_ORD_ID|654 7227:00028e
NP_731998.1	gnl|BL_ORD_ID|93 7227:00005d
NP_732005.2	gnl|BL_ORD_ID|654 7227:00028e
NP_732012.1	gnl|BL_ORD_ID|724 7227:0002d4
NP_732009.2	gnl|BL_ORD_ID|654 7227:00028e
NP_732008.1	gnl|BL_ORD_ID|654 7227:00028e
NP_732007.2	gnl|BL_ORD_ID|654 7227:00028e
NP_732006.2	gnl|BL_ORD_ID|654 7227:00028e
NP_732013.2	gnl|BL_ORD_ID|724 7227:0002d4
NP_732014.2	gnl|BL_ORD_ID|8528 7227:002150
NP_732020.2	gnl|BL_ORD_ID|8534 7227:002156
NP_732021.2	gnl|BL_ORD_ID|8535 7227:002157
NP_732023.1	gnl|BL_ORD_ID|12003 7227:002ee3
NP_732017.3	gnl|BL_ORD_ID|12810 7227:00320a
NP_732032.1	gnl|BL_ORD_ID|8540 7227:00215c
NP_732036.2	gnl|BL_ORD_ID|8542 7227:00215e
NP_732043.1	gnl|BL_ORD_ID|13512 7227:0034c8
NP_732030.4	gnl|BL_ORD_ID|12994 7227:0032c2
NP_732029.4	gnl|BL_ORD_ID|12994 7227:0032c2
NP_732044.2	gnl|BL_ORD_ID|10614 7227:002976
NP_732053.1	gnl|BL_ORD_ID|10666 7227:0029aa
NP_732055.1	gnl|BL_ORD_ID|10613 7227:002975
NP_732047.2	gnl|BL_ORD_ID|8547 7227:002163
NP_732066.1	gnl|BL_ORD_ID|78 7227:00004e
NP_732065.1	gnl|BL_ORD_ID|78 7227:00004e
NP_732028.4	gnl|BL_ORD_ID|12994 7227:0032c2
NP_732072.1	gnl|BL_ORD_ID|533 7227:000215
NP_732069.3	gnl|BL_ORD_ID|13012 7227:0032d4
NP_732075.3	gnl|BL_ORD_ID|8562 7227:002172
NP_732079.1	gnl|BL_ORD_ID|8566 7227:002176
NP_732076.1	gnl|BL_ORD_ID|13555 7227:0034f3
NP_732081.1	gnl|BL_ORD_ID|2518 7227:0009d6
NP_732033.1	gnl|BL_ORD_ID|9974 7227:0026f6
NP_732070.2	gnl|BL_ORD_ID|13012 7227:0032d4
NP_732082.1	gnl|BL_ORD_ID|2518 7227:0009d6
NP_732083.1	gnl|BL_ORD_ID|2518 7227:0009d6
NP_732034.2	gnl|BL_ORD_ID|9974 7227:0026f6
NP_732089.1	gnl|BL_ORD_ID|1306 7227:00051a
NP_732088.1	gnl|BL_ORD_ID|1306 7227:00051a
NP_732091.1	gnl|BL_ORD_ID|1306 7227:00051a
NP_732090.1	gnl|BL_ORD_ID|1306 7227:00051a
NP_732092.2	gnl|BL_ORD_ID|1306 7227:00051a
NP_732095.1	gnl|BL_ORD_ID|10517 7227:002915
NP_732093.1	gnl|BL_ORD_ID|1306 7227:00051a
NP_732094.1	gnl|BL_ORD_ID|1306 7227:00051a
NP_732096.1	gnl|BL_ORD_ID|11228 7227:002bdc
NP_732097.2	gnl|BL_ORD_ID|1870 7227:00074e
NP_732085.1	gnl|BL_ORD_ID|13761 7227:0035c1
NP_732086.1	gnl|BL_ORD_ID|13761 7227:0035c1
NP_732105.2	gnl|BL_ORD_ID|2550 7227:0009f6
NP_732108.2	gnl|BL_ORD_ID|2209 7227:0008a1
NP_732102.1	gnl|BL_ORD_ID|506 7227:0001fa
NP_732109.2	gnl|BL_ORD_ID|2209 7227:0008a1
NP_732110.2	gnl|BL_ORD_ID|2209 7227:0008a1
NP_732112.1	gnl|BL_ORD_ID|11227 7227:002bdb
NP_732111.1	gnl|BL_ORD_ID|2209 7227:0008a1
NP_732113.3	gnl|BL_ORD_ID|1056 7227:000420
NP_732114.1	gnl|BL_ORD_ID|1056 7227:000420
NP_732115.1	gnl|BL_ORD_ID|1056 7227:000420
NP_732119.1	gnl|BL_ORD_ID|10611 7227:002973
NP_732123.1	gnl|BL_ORD_ID|12197 7227:002fa5
NP_732124.3	gnl|BL_ORD_ID|12197 7227:002fa5
NP_732125.2	gnl|BL_ORD_ID|12197 7227:002fa5
NP_732131.1	gnl|BL_ORD_ID|8592 7227:002190
NP_732133.1	gnl|BL_ORD_ID|8594 7227:002192
NP_732137.1	gnl|BL_ORD_ID|8598 7227:002196
NP_732136.2	gnl|BL_ORD_ID|10608 7227:002970
NP_732147.1	gnl|BL_ORD_ID|716 7227:0002cc
NP_732134.1	gnl|BL_ORD_ID|8595 7227:002193
NP_732141.2	gnl|BL_ORD_ID|10156 7227:0027ac
NP_732165.1	gnl|BL_ORD_ID|13095 7227:003327
NP_732164.1	gnl|BL_ORD_ID|13095 7227:003327
NP_732166.1	gnl|BL_ORD_ID|13095 7227:003327
NP_732120.1	gnl|BL_ORD_ID|9662 7227:0025be
NP_732167.1	gnl|BL_ORD_ID|1450 7227:0005aa
NP_732175.1	gnl|BL_ORD_ID|11701 7227:002db5
NP_732100.2	gnl|BL_ORD_ID|620 7227:00026c
NP_732171.1	gnl|BL_ORD_ID|686 7227:0002ae
NP_732098.1	gnl|BL_ORD_ID|620 7227:00026c
NP_732172.1	gnl|BL_ORD_ID|686 7227:0002ae
NP_732180.1	gnl|BL_ORD_ID|2 7227:000002
NP_732181.1	gnl|BL_ORD_ID|2 7227:000002
NP_732173.1	gnl|BL_ORD_ID|686 7227:0002ae
NP_732186.1	gnl|BL_ORD_ID|10606 7227:00296e
NP_732191.1	gnl|BL_ORD_ID|10603 7227:00296b
NP_732196.1	gnl|BL_ORD_ID|1764 7227:0006e4
NP_732199.2	gnl|BL_ORD_ID|8635 7227:0021bb
NP_732202.2	gnl|BL_ORD_ID|8637 7227:0021bd
NP_732207.1	gnl|BL_ORD_ID|1400 7227:000578
NP_732204.1	gnl|BL_ORD_ID|8638 7227:0021be
NP_732208.2	gnl|BL_ORD_ID|1400 7227:000578
NP_732214.1	gnl|BL_ORD_ID|10602 7227:00296a
NP_732222.2	gnl|BL_ORD_ID|10599 7227:002967
NP_732229.1	gnl|BL_ORD_ID|2102 7227:000836
NP_732225.2	gnl|BL_ORD_ID|10655 7227:00299f
NP_732230.1	gnl|BL_ORD_ID|2102 7227:000836
NP_732243.1	gnl|BL_ORD_ID|8664 7227:0021d8
NP_732246.1	gnl|BL_ORD_ID|8666 7227:0021da
NP_732231.2	gnl|BL_ORD_ID|8654 7227:0021ce
NP_732250.1	gnl|BL_ORD_ID|8670 7227:0021de
NP_732242.2	gnl|BL_ORD_ID|12633 7227:003159
NP_732252.1	gnl|BL_ORD_ID|8672 7227:0021e0
NP_732176.1	gnl|BL_ORD_ID|1 7227:000001
NP_732260.2	gnl|BL_ORD_ID|10596 7227:002964
NP_732261.1	gnl|BL_ORD_ID|10634 7227:00298a
NP_732262.1	gnl|BL_ORD_ID|10595 7227:002963
NP_732256.1	gnl|BL_ORD_ID|8677 7227:0021e5
NP_732244.3	gnl|BL_ORD_ID|13394 7227:003452
NP_732257.1	gnl|BL_ORD_ID|8677 7227:0021e5
NP_732259.1	gnl|BL_ORD_ID|8677 7227:0021e5
NP_732258.1	gnl|BL_ORD_ID|8677 7227:0021e5
NP_732265.1	gnl|BL_ORD_ID|1625 7227:000659
NP_732286.1	gnl|BL_ORD_ID|1064 7227:000428
NP_732278.2	gnl|BL_ORD_ID|12805 7227:003205
NP_732287.1	gnl|BL_ORD_ID|1064 7227:000428
NP_732293.1	gnl|BL_ORD_ID|10086 7227:002766
NP_732283.5	gnl|BL_ORD_ID|13386 7227:00344a
NP_732284.5	gnl|BL_ORD_ID|13386 7227:00344a
NP_732282.6	gnl|BL_ORD_ID|13386 7227:00344a
NP_732294.1	gnl|BL_ORD_ID|10086 7227:002766
NP_732298.3	gnl|BL_ORD_ID|8700 7227:0021fc
NP_732304.1	gnl|BL_ORD_ID|1192 7227:0004a8
NP_732309.1	gnl|BL_ORD_ID|1715 7227:0006b3
NP_732305.1	gnl|BL_ORD_ID|1192 7227:0004a8
NP_732310.1	gnl|BL_ORD_ID|1715 7227:0006b3
NP_732311.1	gnl|BL_ORD_ID|1715 7227:0006b3
NP_732312.1	gnl|BL_ORD_ID|1715 7227:0006b3
NP_732316.2	gnl|BL_ORD_ID|13697 7227:003581
NP_732295.1	gnl|BL_ORD_ID|10086 7227:002766
NP_732263.1	gnl|BL_ORD_ID|12881 7227:003251
NP_732296.1	gnl|BL_ORD_ID|10086 7227:002766
NP_732325.3	gnl|BL_ORD_ID|8722 7227:002212
NP_732328.1	gnl|BL_ORD_ID|10591 7227:00295f
NP_732326.3	gnl|BL_ORD_ID|8722 7227:002212
NP_732327.3	gnl|BL_ORD_ID|8722 7227:002212
NP_732322.1	gnl|BL_ORD_ID|1136 7227:000470
NP_732334.1	gnl|BL_ORD_ID|8727 7227:002217
NP_732337.1	gnl|BL_ORD_ID|2682 7227:000a7a
NP_732338.1	gnl|BL_ORD_ID|13516 7227:0034cc
NP_732339.1	gnl|BL_ORD_ID|13516 7227:0034cc
NP_732340.1	gnl|BL_ORD_ID|13516 7227:0034cc
NP_732330.1	gnl|BL_ORD_ID|830 7227:00033e
NP_732341.1	gnl|BL_ORD_ID|13516 7227:0034cc
NP_732289.1	gnl|BL_ORD_ID|618 7227:00026a
NP_732342.2	gnl|BL_ORD_ID|10539 7227:00292b
NP_732344.1	gnl|BL_ORD_ID|846 7227:00034e
NP_732347.1	gnl|BL_ORD_ID|846 7227:00034e
NP_732349.1	gnl|BL_ORD_ID|846 7227:00034e
NP_732352.1	gnl|BL_ORD_ID|1889 7227:000761
NP_732348.1	gnl|BL_ORD_ID|846 7227:00034e
NP_732356.1	gnl|BL_ORD_ID|8737 7227:002221
NP_732345.1	gnl|BL_ORD_ID|846 7227:00034e
NP_732346.1	gnl|BL_ORD_ID|846 7227:00034e
NP_732357.1	gnl|BL_ORD_ID|8737 7227:002221
NP_732363.1	gnl|BL_ORD_ID|10589 7227:00295d
NP_732364.1	gnl|BL_ORD_ID|10587 7227:00295b
NP_732350.1	gnl|BL_ORD_ID|846 7227:00034e
NP_732366.1	gnl|BL_ORD_ID|10588 7227:00295c
NP_732365.1	gnl|BL_ORD_ID|8740 7227:002224
NP_732368.1	gnl|BL_ORD_ID|8741 7227:002225
NP_732369.1	gnl|BL_ORD_ID|8743 7227:002227
NP_732378.1	gnl|BL_ORD_ID|10586 7227:00295a
NP_732375.1	gnl|BL_ORD_ID|8751 7227:00222f
NP_732379.1	gnl|BL_ORD_ID|10586 7227:00295a
NP_732373.1	gnl|BL_ORD_ID|2004 7227:0007d4
NP_732383.1	gnl|BL_ORD_ID|8757 7227:002235
NP_732385.1	gnl|BL_ORD_ID|12655 7227:00316f
NP_732384.1	gnl|BL_ORD_ID|12655 7227:00316f
NP_732386.1	gnl|BL_ORD_ID|12655 7227:00316f
NP_732390.3	gnl|BL_ORD_ID|12666 7227:00317a
NP_732400.1	gnl|BL_ORD_ID|1619 7227:000653
NP_732394.1	gnl|BL_ORD_ID|2248 7227:0008c8
NP_732401.1	gnl|BL_ORD_ID|12679 7227:003187
NP_732404.2	gnl|BL_ORD_ID|12337 7227:003031
NP_732393.1	gnl|BL_ORD_ID|2248 7227:0008c8
NP_732403.1	gnl|BL_ORD_ID|8772 7227:002244
NP_732407.1	gnl|BL_ORD_ID|2150 7227:000866
NP_732406.1	gnl|BL_ORD_ID|10680 7227:0029b8
NP_732361.1	gnl|BL_ORD_ID|10584 7227:002958
NP_732414.1	gnl|BL_ORD_ID|10647 7227:002997
NP_732422.1	gnl|BL_ORD_ID|8785 7227:002251
NP_732415.1	gnl|BL_ORD_ID|10593 7227:002961
NP_732412.1	gnl|BL_ORD_ID|147 7227:000093
NP_732419.1	gnl|BL_ORD_ID|10592 7227:002960
NP_732421.1	gnl|BL_ORD_ID|8785 7227:002251
NP_732424.1	gnl|BL_ORD_ID|10582 7227:002956
NP_732413.1	gnl|BL_ORD_ID|12107 7227:002f4b
NP_732425.1	gnl|BL_ORD_ID|10582 7227:002956
NP_732435.1	gnl|BL_ORD_ID|8796 7227:00225c
NP_732436.1	gnl|BL_ORD_ID|8796 7227:00225c
NP_732437.1	gnl|BL_ORD_ID|8796 7227:00225c
NP_732439.1	gnl|BL_ORD_ID|8797 7227:00225d
NP_732440.2	gnl|BL_ORD_ID|10581 7227:002955
NP_732446.1	gnl|BL_ORD_ID|10578 7227:002952
NP_732443.4	gnl|BL_ORD_ID|8800 7227:002260
NP_732444.2	gnl|BL_ORD_ID|8800 7227:002260
NP_732447.2	gnl|BL_ORD_ID|2056 7227:000808
NP_732454.1	gnl|BL_ORD_ID|10671 7227:0029af
NP_732455.1	gnl|BL_ORD_ID|8807 7227:002267
NP_732456.1	gnl|BL_ORD_ID|8809 7227:002269
NP_732457.1	gnl|BL_ORD_ID|8809 7227:002269
NP_732486.2	gnl|BL_ORD_ID|8833 7227:002281
NP_732463.2	gnl|BL_ORD_ID|8815 7227:00226f
NP_732477.2	gnl|BL_ORD_ID|13907 7227:003653
NP_732476.2	gnl|BL_ORD_ID|13907 7227:003653
NP_732473.2	gnl|BL_ORD_ID|10577 7227:002951
NP_732487.1	gnl|BL_ORD_ID|10574 7227:00294e
NP_732489.2	gnl|BL_ORD_ID|10169 7227:0027b9
NP_732501.1	gnl|BL_ORD_ID|12748 7227:0031cc
NP_732512.1	gnl|BL_ORD_ID|8846 7227:00228e
NP_732499.4	gnl|BL_ORD_ID|12748 7227:0031cc
NP_732500.5	gnl|BL_ORD_ID|12748 7227:0031cc
NP_732513.1	gnl|BL_ORD_ID|8846 7227:00228e
NP_732515.1	gnl|BL_ORD_ID|8848 7227:002290
NP_732516.2	gnl|BL_ORD_ID|1647 7227:00066f
NP_732519.3	gnl|BL_ORD_ID|11751 7227:002de7
NP_732517.2	gnl|BL_ORD_ID|1647 7227:00066f
NP_732452.1	gnl|BL_ORD_ID|1399 7227:000577
NP_732523.1	gnl|BL_ORD_ID|8849 7227:002291
NP_732526.1	gnl|BL_ORD_ID|8849 7227:002291
NP_732525.1	gnl|BL_ORD_ID|8849 7227:002291
NP_732524.1	gnl|BL_ORD_ID|8849 7227:002291
NP_732527.1	gnl|BL_ORD_ID|8851 7227:002293
NP_732540.2	gnl|BL_ORD_ID|8860 7227:00229c
NP_732536.1	gnl|BL_ORD_ID|1479 7227:0005c7
NP_732541.1	gnl|BL_ORD_ID|2050 7227:000802
NP_732543.2	gnl|BL_ORD_ID|10573 7227:00294d
NP_732544.1	gnl|BL_ORD_ID|721 7227:0002d1
NP_732542.1	gnl|BL_ORD_ID|2050 7227:000802
NP_732546.1	gnl|BL_ORD_ID|10568 7227:002948
NP_732534.1	gnl|BL_ORD_ID|262 7227:000106
NP_732535.1	gnl|BL_ORD_ID|262 7227:000106
NP_732550.1	gnl|BL_ORD_ID|12298 7227:00300a
NP_732553.2	gnl|BL_ORD_ID|10566 7227:002946
NP_732533.1	gnl|BL_ORD_ID|262 7227:000106
NP_732555.1	gnl|BL_ORD_ID|8864 7227:0022a0
NP_732554.1	gnl|BL_ORD_ID|10214 7227:0027e6
NP_732557.2	gnl|BL_ORD_ID|8864 7227:0022a0
NP_732549.2	gnl|BL_ORD_ID|12298 7227:00300a
NP_732558.2	gnl|BL_ORD_ID|8864 7227:0022a0
NP_732556.1	gnl|BL_ORD_ID|8864 7227:0022a0
NP_732563.1	gnl|BL_ORD_ID|10583 7227:002957
NP_732566.1	gnl|BL_ORD_ID|8871 7227:0022a7
NP_732570.1	gnl|BL_ORD_ID|10565 7227:002945
NP_732559.1	gnl|BL_ORD_ID|8864 7227:0022a0
NP_732572.1	gnl|BL_ORD_ID|452 7227:0001c4
NP_732573.1	gnl|BL_ORD_ID|452 7227:0001c4
NP_732575.1	gnl|BL_ORD_ID|452 7227:0001c4
NP_732574.1	gnl|BL_ORD_ID|452 7227:0001c4
NP_732576.1	gnl|BL_ORD_ID|1371 7227:00055b
NP_732577.1	gnl|BL_ORD_ID|1371 7227:00055b
NP_732580.3	gnl|BL_ORD_ID|10564 7227:002944
NP_732581.1	gnl|BL_ORD_ID|10575 7227:00294f
NP_732584.1	gnl|BL_ORD_ID|1229 7227:0004cd
NP_732599.1	gnl|BL_ORD_ID|13435 7227:00347b
NP_732594.1	gnl|BL_ORD_ID|13435 7227:00347b
NP_732610.1	gnl|BL_ORD_ID|1638 7227:000666
NP_732600.1	gnl|BL_ORD_ID|13435 7227:00347b
NP_732612.1	gnl|BL_ORD_ID|8904 7227:0022c8
NP_732619.1	gnl|BL_ORD_ID|426 7227:0001aa
NP_732620.1	gnl|BL_ORD_ID|426 7227:0001aa
NP_732598.1	gnl|BL_ORD_ID|13435 7227:00347b
NP_732601.1	gnl|BL_ORD_ID|13435 7227:00347b
NP_732621.1	gnl|BL_ORD_ID|426 7227:0001aa
NP_732622.1	gnl|BL_ORD_ID|426 7227:0001aa
NP_732623.2	gnl|BL_ORD_ID|426 7227:0001aa
NP_732624.1	gnl|BL_ORD_ID|426 7227:0001aa
NP_732626.1	gnl|BL_ORD_ID|426 7227:0001aa
NP_732625.1	gnl|BL_ORD_ID|426 7227:0001aa
NP_732627.1	gnl|BL_ORD_ID|426 7227:0001aa
NP_732628.1	gnl|BL_ORD_ID|426 7227:0001aa
NP_732629.1	gnl|BL_ORD_ID|426 7227:0001aa
NP_732631.1	gnl|BL_ORD_ID|426 7227:0001aa
NP_732630.1	gnl|BL_ORD_ID|426 7227:0001aa
NP_732633.1	gnl|BL_ORD_ID|426 7227:0001aa
NP_732632.1	gnl|BL_ORD_ID|426 7227:0001aa
NP_732641.2	gnl|BL_ORD_ID|10662 7227:0029a6
NP_732637.1	gnl|BL_ORD_ID|880 7227:000370
NP_732634.1	gnl|BL_ORD_ID|426 7227:0001aa
NP_732636.1	gnl|BL_ORD_ID|426 7227:0001aa
NP_732635.1	gnl|BL_ORD_ID|426 7227:0001aa
NP_732650.1	gnl|BL_ORD_ID|10561 7227:002941
NP_732652.1	gnl|BL_ORD_ID|10626 7227:002982
NP_732654.1	gnl|BL_ORD_ID|10567 7227:002947
NP_732653.2	gnl|BL_ORD_ID|10590 7227:00295e
NP_732646.1	gnl|BL_ORD_ID|1263 7227:0004ef
NP_732655.3	gnl|BL_ORD_ID|12310 7227:003016
NP_732660.1	gnl|BL_ORD_ID|669 7227:00029d
NP_732661.1	gnl|BL_ORD_ID|1346 7227:000542
NP_732664.2	gnl|BL_ORD_ID|10168 7227:0027b8
NP_732647.1	gnl|BL_ORD_ID|1263 7227:0004ef
NP_732662.2	gnl|BL_ORD_ID|1346 7227:000542
NP_732665.1	gnl|BL_ORD_ID|10167 7227:0027b7
NP_732666.1	gnl|BL_ORD_ID|10166 7227:0027b6
NP_732671.1	gnl|BL_ORD_ID|10560 7227:002940
NP_732669.1	gnl|BL_ORD_ID|8920 7227:0022d8
NP_732672.1	gnl|BL_ORD_ID|10659 7227:0029a3
NP_732692.1	gnl|BL_ORD_ID|1704 7227:0006a8
NP_732682.1	gnl|BL_ORD_ID|10675 7227:0029b3
NP_732699.1	gnl|BL_ORD_ID|10559 7227:00293f
NP_732700.2	gnl|BL_ORD_ID|10657 7227:0029a1
NP_732658.1	gnl|BL_ORD_ID|2480 7227:0009b0
NP_732701.2	gnl|BL_ORD_ID|10656 7227:0029a0
NP_732695.1	gnl|BL_ORD_ID|13459 7227:003493
NP_732694.2	gnl|BL_ORD_ID|13767 7227:0035c7
NP_732717.1	gnl|BL_ORD_ID|8947 7227:0022f3
NP_732707.1	gnl|BL_ORD_ID|8940 7227:0022ec
NP_732718.1	gnl|BL_ORD_ID|8947 7227:0022f3
NP_732719.1	gnl|BL_ORD_ID|8947 7227:0022f3
NP_732721.1	gnl|BL_ORD_ID|8949 7227:0022f5
NP_732723.1	gnl|BL_ORD_ID|13845 7227:003615
NP_732730.1	gnl|BL_ORD_ID|8954 7227:0022fa
NP_732703.1	gnl|BL_ORD_ID|10558 7227:00293e
NP_732726.2	gnl|BL_ORD_ID|13206 7227:003396
NP_732725.2	gnl|BL_ORD_ID|13206 7227:003396
NP_732734.3	gnl|BL_ORD_ID|12676 7227:003184
NP_732744.1	gnl|BL_ORD_ID|13280 7227:0033e0
NP_732748.1	gnl|BL_ORD_ID|645 7227:000285
NP_732736.2	gnl|BL_ORD_ID|12676 7227:003184
NP_732759.2	gnl|BL_ORD_ID|8975 7227:00230f
NP_732758.1	gnl|BL_ORD_ID|8975 7227:00230f
NP_732761.1	gnl|BL_ORD_ID|12600 7227:003138
NP_732762.1	gnl|BL_ORD_ID|12600 7227:003138
NP_732768.1	gnl|BL_ORD_ID|1444 7227:0005a4
NP_732771.2	gnl|BL_ORD_ID|10556 7227:00293c
NP_732741.1	gnl|BL_ORD_ID|11979 7227:002ecb
NP_732702.3	gnl|BL_ORD_ID|12364 7227:00304c
NP_732772.2	gnl|BL_ORD_ID|10557 7227:00293d
NP_732780.1	gnl|BL_ORD_ID|10199 7227:0027d7
NP_732776.1	gnl|BL_ORD_ID|1727 7227:0006bf
NP_732775.1	gnl|BL_ORD_ID|1727 7227:0006bf
NP_732773.1	gnl|BL_ORD_ID|1727 7227:0006bf
NP_732806.1	gnl|BL_ORD_ID|10609 7227:002971
NP_732797.1	gnl|BL_ORD_ID|10545 7227:002931
NP_732807.1	gnl|BL_ORD_ID|13288 7227:0033e8
NP_732816.1	gnl|BL_ORD_ID|9982 7227:0026fe
NP_732822.1	gnl|BL_ORD_ID|9014 7227:002336
NP_732790.3	gnl|BL_ORD_ID|10551 7227:002937
NP_732791.2	gnl|BL_ORD_ID|10551 7227:002937
NP_732826.2	gnl|BL_ORD_ID|9021 7227:00233d
NP_732828.1	gnl|BL_ORD_ID|10670 7227:0029ae
NP_732827.1	gnl|BL_ORD_ID|10637 7227:00298d
NP_732811.1	gnl|BL_ORD_ID|9006 7227:00232e
NP_732835.1	gnl|BL_ORD_ID|13168 7227:003370
NP_732834.1	gnl|BL_ORD_ID|13168 7227:003370
NP_732833.1	gnl|BL_ORD_ID|13168 7227:003370
NP_732836.1	gnl|BL_ORD_ID|13168 7227:003370
NP_732840.1	gnl|BL_ORD_ID|1211 7227:0004bb
NP_732837.1	gnl|BL_ORD_ID|13168 7227:003370
NP_732839.1	gnl|BL_ORD_ID|13168 7227:003370
NP_732769.3	gnl|BL_ORD_ID|10555 7227:00293b
NP_732838.2	gnl|BL_ORD_ID|13168 7227:003370
NP_732846.1	gnl|BL_ORD_ID|9026 7227:002342
NP_732857.1	gnl|BL_ORD_ID|507 7227:0001fb
NP_732850.1	gnl|BL_ORD_ID|892 7227:00037c
NP_732851.2	gnl|BL_ORD_ID|892 7227:00037c
NP_732863.2	gnl|BL_ORD_ID|12924 7227:00327c
NP_732865.2	gnl|BL_ORD_ID|10689 7227:0029c1
NP_732868.2	gnl|BL_ORD_ID|10585 7227:002959
NP_732871.1	gnl|BL_ORD_ID|9038 7227:00234e
NP_732874.1	gnl|BL_ORD_ID|9040 7227:002350
NP_732849.2	gnl|BL_ORD_ID|892 7227:00037c
NP_732875.1	gnl|BL_ORD_ID|9040 7227:002350
NP_732848.1	gnl|BL_ORD_ID|892 7227:00037c
NP_732858.1	gnl|BL_ORD_ID|507 7227:0001fb
NP_732884.2	gnl|BL_ORD_ID|10548 7227:002934
NP_732890.1	gnl|BL_ORD_ID|10244 7227:002804
NP_732891.1	gnl|BL_ORD_ID|10651 7227:00299b
NP_732896.1	gnl|BL_ORD_ID|9058 7227:002362
NP_732899.1	gnl|BL_ORD_ID|2693 7227:000a85
NP_732888.1	gnl|BL_ORD_ID|2439 7227:000987
NP_732897.1	gnl|BL_ORD_ID|9058 7227:002362
NP_732901.1	gnl|BL_ORD_ID|9060 7227:002364
NP_732900.1	gnl|BL_ORD_ID|13350 7227:003426
NP_732903.2	gnl|BL_ORD_ID|9062 7227:002366
NP_732905.2	gnl|BL_ORD_ID|9063 7227:002367
NP_732904.2	gnl|BL_ORD_ID|9063 7227:002367
NP_732912.2	gnl|BL_ORD_ID|10547 7227:002933
NP_732914.2	gnl|BL_ORD_ID|13500 7227:0034bc
NP_732915.1	gnl|BL_ORD_ID|10237 7227:0027fd
NP_732922.1	gnl|BL_ORD_ID|237 7227:0000ed
NP_732931.1	gnl|BL_ORD_ID|10563 7227:002943
NP_732929.1	gnl|BL_ORD_ID|9078 7227:002376
NP_732925.1	gnl|BL_ORD_ID|965 7227:0003c5
NP_732936.1	gnl|BL_ORD_ID|9081 7227:002379
NP_732939.2	gnl|BL_ORD_ID|9081 7227:002379
NP_732934.2	gnl|BL_ORD_ID|1792 7227:000700
NP_732933.1	gnl|BL_ORD_ID|1792 7227:000700
NP_732935.2	gnl|BL_ORD_ID|1792 7227:000700
NP_732943.1	gnl|BL_ORD_ID|954 7227:0003ba
NP_732942.1	gnl|BL_ORD_ID|954 7227:0003ba
NP_732941.2	gnl|BL_ORD_ID|9082 7227:00237a
NP_732944.2	gnl|BL_ORD_ID|954 7227:0003ba
NP_732948.1	gnl|BL_ORD_ID|2324 7227:000914
NP_732945.1	gnl|BL_ORD_ID|954 7227:0003ba
NP_732949.1	gnl|BL_ORD_ID|2324 7227:000914
NP_732958.1	gnl|BL_ORD_ID|10544 7227:002930
NP_732959.1	gnl|BL_ORD_ID|1560 7227:000618
NP_732965.1	gnl|BL_ORD_ID|1246 7227:0004de
NP_732964.1	gnl|BL_ORD_ID|1246 7227:0004de
NP_732966.1	gnl|BL_ORD_ID|1246 7227:0004de
NP_732967.1	gnl|BL_ORD_ID|1246 7227:0004de
NP_732968.1	gnl|BL_ORD_ID|1246 7227:0004de
NP_732970.1	gnl|BL_ORD_ID|2252 7227:0008cc
NP_732969.1	gnl|BL_ORD_ID|2252 7227:0008cc
NP_732971.2	gnl|BL_ORD_ID|2252 7227:0008cc
NP_732995.1	gnl|BL_ORD_ID|9121 7227:0023a1
NP_732976.1	gnl|BL_ORD_ID|1151 7227:00047f
NP_732985.2	gnl|BL_ORD_ID|9112 7227:002398
NP_733000.1	gnl|BL_ORD_ID|10542 7227:00292e
NP_732997.3	gnl|BL_ORD_ID|9122 7227:0023a2
NP_732983.1	gnl|BL_ORD_ID|9111 7227:002397
NP_733001.1	gnl|BL_ORD_ID|12 7227:00000c
NP_732911.2	gnl|BL_ORD_ID|1642 7227:00066a
NP_733002.1	gnl|BL_ORD_ID|725 7227:0002d5
NP_733010.1	gnl|BL_ORD_ID|13798 7227:0035e6
NP_733011.2	gnl|BL_ORD_ID|13798 7227:0035e6
NP_732982.1	gnl|BL_ORD_ID|1269 7227:0004f5
NP_733008.2	gnl|BL_ORD_ID|12967 7227:0032a7
NP_733018.1	gnl|BL_ORD_ID|10212 7227:0027e4
NP_733020.1	gnl|BL_ORD_ID|9134 7227:0023ae
NP_733024.1	gnl|BL_ORD_ID|49 7227:000031
NP_733025.1	gnl|BL_ORD_ID|10540 7227:00292c
NP_733012.1	gnl|BL_ORD_ID|9131 7227:0023ab
NP_733013.1	gnl|BL_ORD_ID|9131 7227:0023ab
NP_733027.2	gnl|BL_ORD_ID|10541 7227:00292d
