XP_012521284.1	gnl|BL_ORD_ID|8850 307658:002292
XP_012538379.1	gnl|BL_ORD_ID|14672 307658:003950
XP_012538380.1	gnl|BL_ORD_ID|14672 307658:003950
XP_012538381.1	gnl|BL_ORD_ID|14672 307658:003950
XP_012538382.1	gnl|BL_ORD_ID|14673 307658:003951
XP_012538383.1	gnl|BL_ORD_ID|19795 307658:004d53
XP_012538384.1	gnl|BL_ORD_ID|14674 307658:003952
XP_012538385.1	gnl|BL_ORD_ID|14675 307658:003953
XP_012538387.1	gnl|BL_ORD_ID|15024 307658:003ab0
XP_012538386.1	gnl|BL_ORD_ID|15023 307658:003aaf
XP_012538388.1	gnl|BL_ORD_ID|15024 307658:003ab0
XP_012538389.1	gnl|BL_ORD_ID|15024 307658:003ab0
XP_012538391.1	gnl|BL_ORD_ID|19795 307658:004d53
XP_012538390.1	gnl|BL_ORD_ID|15113 307658:003b09
XP_012538394.1	gnl|BL_ORD_ID|15114 307658:003b0a
XP_012538392.1	gnl|BL_ORD_ID|15113 307658:003b09
XP_012538393.1	gnl|BL_ORD_ID|15114 307658:003b0a
XP_012538395.1	gnl|BL_ORD_ID|15114 307658:003b0a
XP_012538396.1	gnl|BL_ORD_ID|15255 307658:003b97
XP_012538397.1	gnl|BL_ORD_ID|15255 307658:003b97
XP_012538398.1	gnl|BL_ORD_ID|15256 307658:003b98
XP_012538400.1	gnl|BL_ORD_ID|15256 307658:003b98
XP_012538399.1	gnl|BL_ORD_ID|19795 307658:004d53
XP_012538401.1	gnl|BL_ORD_ID|15257 307658:003b99
XP_012538402.1	gnl|BL_ORD_ID|15257 307658:003b99
XP_012538404.1	gnl|BL_ORD_ID|13426 307658:003472
XP_012538405.1	gnl|BL_ORD_ID|19795 307658:004d53
XP_012538408.1	gnl|BL_ORD_ID|14666 307658:00394a
XP_012538403.1	gnl|BL_ORD_ID|13425 307658:003471
XP_012538406.1	gnl|BL_ORD_ID|14665 307658:003949
XP_012538407.1	gnl|BL_ORD_ID|14665 307658:003949
XP_012538409.1	gnl|BL_ORD_ID|14667 307658:00394b
XP_012538410.1	gnl|BL_ORD_ID|8885 307658:0022b5
XP_012538411.1	gnl|BL_ORD_ID|16453 307658:004045
XP_012538412.1	gnl|BL_ORD_ID|17863 307658:0045c7
XP_012538413.1	gnl|BL_ORD_ID|17863 307658:0045c7
XP_012538414.1	gnl|BL_ORD_ID|17863 307658:0045c7
XP_012538415.1	gnl|BL_ORD_ID|17863 307658:0045c7
XP_012538416.1	gnl|BL_ORD_ID|17863 307658:0045c7
XP_012538417.1	gnl|BL_ORD_ID|17863 307658:0045c7
XP_012538418.1	gnl|BL_ORD_ID|17864 307658:0045c8
XP_012538419.1	gnl|BL_ORD_ID|17864 307658:0045c8
XP_012538420.1	gnl|BL_ORD_ID|15701 307658:003d55
XP_012538421.1	gnl|BL_ORD_ID|15701 307658:003d55
XP_012538422.1	gnl|BL_ORD_ID|15701 307658:003d55
XP_012538423.1	gnl|BL_ORD_ID|15701 307658:003d55
XP_012538424.1	gnl|BL_ORD_ID|15701 307658:003d55
XP_012538425.1	gnl|BL_ORD_ID|15701 307658:003d55
XP_012538428.1	gnl|BL_ORD_ID|9361 307658:002491
XP_012538426.1	gnl|BL_ORD_ID|15701 307658:003d55
XP_012538429.1	gnl|BL_ORD_ID|14753 307658:0039a1
XP_012538430.1	gnl|BL_ORD_ID|14753 307658:0039a1
XP_012538427.1	gnl|BL_ORD_ID|15701 307658:003d55
XP_012538431.1	gnl|BL_ORD_ID|14753 307658:0039a1
XP_012538432.1	gnl|BL_ORD_ID|14753 307658:0039a1
XP_012538433.1	gnl|BL_ORD_ID|14754 307658:0039a2
XP_012538434.1	gnl|BL_ORD_ID|14754 307658:0039a2
XP_012538437.1	gnl|BL_ORD_ID|15745 307658:003d81
XP_012538438.1	gnl|BL_ORD_ID|17115 307658:0042db
XP_012538435.1	gnl|BL_ORD_ID|15362 307658:003c02
XP_012538436.1	gnl|BL_ORD_ID|15362 307658:003c02
XP_012538439.1	gnl|BL_ORD_ID|17115 307658:0042db
XP_012538440.1	gnl|BL_ORD_ID|19977 307658:004e09
XP_012538443.1	gnl|BL_ORD_ID|20348 307658:004f7c
XP_012538444.1	gnl|BL_ORD_ID|20348 307658:004f7c
XP_012538441.1	gnl|BL_ORD_ID|19977 307658:004e09
XP_012538442.1	gnl|BL_ORD_ID|20498 307658:005012
XP_012538445.1	gnl|BL_ORD_ID|20348 307658:004f7c
XP_012538446.1	gnl|BL_ORD_ID|20348 307658:004f7c
XP_012538447.1	gnl|BL_ORD_ID|17394 307658:0043f2
XP_012538448.1	gnl|BL_ORD_ID|17394 307658:0043f2
XP_012538451.1	gnl|BL_ORD_ID|13620 307658:003534
XP_012538449.1	gnl|BL_ORD_ID|6365 307658:0018dd
XP_012538450.1	gnl|BL_ORD_ID|13620 307658:003534
XP_012538452.1	gnl|BL_ORD_ID|13621 307658:003535
XP_012538453.1	gnl|BL_ORD_ID|13621 307658:003535
XP_012538454.1	gnl|BL_ORD_ID|13621 307658:003535
XP_012538455.1	gnl|BL_ORD_ID|13621 307658:003535
XP_012538457.1	gnl|BL_ORD_ID|32 307658:000020
XP_012538458.1	gnl|BL_ORD_ID|6679 307658:001a17
XP_012538459.1	gnl|BL_ORD_ID|9980 307658:0026fc
XP_012538456.1	gnl|BL_ORD_ID|13622 307658:003536
XP_012538464.1	gnl|BL_ORD_ID|12298 307658:00300a
XP_012538465.1	gnl|BL_ORD_ID|12299 307658:00300b
XP_012538466.1	gnl|BL_ORD_ID|12299 307658:00300b
XP_012538467.1	gnl|BL_ORD_ID|12299 307658:00300b
XP_012538468.1	gnl|BL_ORD_ID|12300 307658:00300c
XP_012538469.1	gnl|BL_ORD_ID|15389 307658:003c1d
XP_012538461.1	gnl|BL_ORD_ID|12297 307658:003009
XP_012538460.1	gnl|BL_ORD_ID|12297 307658:003009
XP_012538462.1	gnl|BL_ORD_ID|12297 307658:003009
XP_012538463.1	gnl|BL_ORD_ID|12297 307658:003009
XP_012538470.1	gnl|BL_ORD_ID|15389 307658:003c1d
XP_012538471.1	gnl|BL_ORD_ID|6680 307658:001a18
XP_012538472.1	gnl|BL_ORD_ID|15407 307658:003c2f
XP_012538473.1	gnl|BL_ORD_ID|15409 307658:003c31
XP_012538474.1	gnl|BL_ORD_ID|15409 307658:003c31
XP_012538475.1	gnl|BL_ORD_ID|15409 307658:003c31
XP_012538478.1	gnl|BL_ORD_ID|15410 307658:003c32
XP_012538476.1	gnl|BL_ORD_ID|15409 307658:003c31
XP_012538477.1	gnl|BL_ORD_ID|15409 307658:003c31
XP_012538479.1	gnl|BL_ORD_ID|15411 307658:003c33
XP_012538480.1	gnl|BL_ORD_ID|15411 307658:003c33
XP_012538483.1	gnl|BL_ORD_ID|16055 307658:003eb7
XP_012538484.1	gnl|BL_ORD_ID|10091 307658:00276b
XP_012538482.1	gnl|BL_ORD_ID|16054 307658:003eb6
XP_012538481.1	gnl|BL_ORD_ID|16054 307658:003eb6
XP_012538485.1	gnl|BL_ORD_ID|6681 307658:001a19
XP_012538490.1	gnl|BL_ORD_ID|18383 307658:0047cf
XP_012538486.1	gnl|BL_ORD_ID|16517 307658:004085
XP_012538488.1	gnl|BL_ORD_ID|16517 307658:004085
XP_012538487.1	gnl|BL_ORD_ID|16517 307658:004085
XP_012538491.1	gnl|BL_ORD_ID|18383 307658:0047cf
XP_012538489.1	gnl|BL_ORD_ID|18382 307658:0047ce
XP_012538492.1	gnl|BL_ORD_ID|18678 307658:0048f6
XP_012538493.1	gnl|BL_ORD_ID|18773 307658:004955
XP_012538495.1	gnl|BL_ORD_ID|6641 307658:0019f1
XP_012538494.1	gnl|BL_ORD_ID|20077 307658:004e6d
XP_012538496.1	gnl|BL_ORD_ID|10052 307658:002744
XP_012538497.1	gnl|BL_ORD_ID|17974 307658:004636
XP_012538498.1	gnl|BL_ORD_ID|17974 307658:004636
XP_012538499.1	gnl|BL_ORD_ID|17975 307658:004637
XP_012538500.1	gnl|BL_ORD_ID|17975 307658:004637
XP_012538501.1	gnl|BL_ORD_ID|17975 307658:004637
XP_012538503.1	gnl|BL_ORD_ID|13307 307658:0033fb
XP_012538506.1	gnl|BL_ORD_ID|13308 307658:0033fc
XP_012538502.1	gnl|BL_ORD_ID|576 307658:000240
XP_012538507.1	gnl|BL_ORD_ID|13309 307658:0033fd
XP_012538504.1	gnl|BL_ORD_ID|13307 307658:0033fb
XP_012538505.1	gnl|BL_ORD_ID|13307 307658:0033fb
XP_012538508.1	gnl|BL_ORD_ID|10554 307658:00293a
XP_012538510.1	gnl|BL_ORD_ID|12914 307658:003272
XP_012538513.1	gnl|BL_ORD_ID|16123 307658:003efb
XP_012538511.1	gnl|BL_ORD_ID|12914 307658:003272
XP_012538512.1	gnl|BL_ORD_ID|12914 307658:003272
XP_012538509.1	gnl|BL_ORD_ID|12913 307658:003271
XP_012538514.1	gnl|BL_ORD_ID|16123 307658:003efb
XP_012538515.1	gnl|BL_ORD_ID|16123 307658:003efb
XP_012538516.1	gnl|BL_ORD_ID|16123 307658:003efb
XP_012538517.1	gnl|BL_ORD_ID|16123 307658:003efb
XP_012538518.1	gnl|BL_ORD_ID|16123 307658:003efb
XP_012538519.1	gnl|BL_ORD_ID|16123 307658:003efb
XP_012538520.1	gnl|BL_ORD_ID|10568 307658:002948
XP_012538523.1	gnl|BL_ORD_ID|16124 307658:003efc
XP_012538521.1	gnl|BL_ORD_ID|16123 307658:003efb
XP_012538522.1	gnl|BL_ORD_ID|16123 307658:003efb
XP_012538524.1	gnl|BL_ORD_ID|14626 307658:003922
XP_012538525.1	gnl|BL_ORD_ID|14627 307658:003923
XP_012538526.1	gnl|BL_ORD_ID|16644 307658:004104
XP_012538527.1	gnl|BL_ORD_ID|16644 307658:004104
XP_012538528.1	gnl|BL_ORD_ID|16645 307658:004105
XP_012538531.1	gnl|BL_ORD_ID|18920 307658:0049e8
XP_012538530.1	gnl|BL_ORD_ID|18919 307658:0049e7
XP_012538529.1	gnl|BL_ORD_ID|18919 307658:0049e7
XP_012538533.1	gnl|BL_ORD_ID|19862 307658:004d96
XP_012538534.1	gnl|BL_ORD_ID|19862 307658:004d96
XP_012538532.1	gnl|BL_ORD_ID|18920 307658:0049e8
XP_012538535.1	gnl|BL_ORD_ID|19862 307658:004d96
XP_012538537.1	gnl|BL_ORD_ID|13605 307658:003525
XP_012538538.1	gnl|BL_ORD_ID|13606 307658:003526
XP_012538536.1	gnl|BL_ORD_ID|102 307658:000066
XP_012538539.1	gnl|BL_ORD_ID|13606 307658:003526
XP_012538540.1	gnl|BL_ORD_ID|13606 307658:003526
XP_012538541.1	gnl|BL_ORD_ID|13636 307658:003544
XP_012538545.1	gnl|BL_ORD_ID|13637 307658:003545
XP_012538544.1	gnl|BL_ORD_ID|20641 307658:0050a1
XP_012538546.1	gnl|BL_ORD_ID|15651 307658:003d23
XP_012538542.1	gnl|BL_ORD_ID|13636 307658:003544
XP_012538543.1	gnl|BL_ORD_ID|13636 307658:003544
XP_012538547.1	gnl|BL_ORD_ID|15652 307658:003d24
XP_012538548.1	gnl|BL_ORD_ID|15652 307658:003d24
XP_012538549.1	gnl|BL_ORD_ID|15652 307658:003d24
XP_012538550.1	gnl|BL_ORD_ID|15653 307658:003d25
XP_012538551.1	gnl|BL_ORD_ID|15653 307658:003d25
XP_012538552.1	gnl|BL_ORD_ID|16057 307658:003eb9
XP_012538553.1	gnl|BL_ORD_ID|20641 307658:0050a1
XP_012538554.1	gnl|BL_ORD_ID|16058 307658:003eba
XP_012538557.1	gnl|BL_ORD_ID|16060 307658:003ebc
XP_012538555.1	gnl|BL_ORD_ID|16059 307658:003ebb
XP_012538558.1	gnl|BL_ORD_ID|16060 307658:003ebc
XP_012538556.1	gnl|BL_ORD_ID|16059 307658:003ebb
XP_012538559.1	gnl|BL_ORD_ID|1317 307658:000525
XP_012538562.1	gnl|BL_ORD_ID|14897 307658:003a31
XP_012538561.1	gnl|BL_ORD_ID|14897 307658:003a31
XP_012538560.1	gnl|BL_ORD_ID|6352 307658:0018d0
XP_012538563.1	gnl|BL_ORD_ID|14897 307658:003a31
XP_012538564.1	gnl|BL_ORD_ID|14897 307658:003a31
XP_012538566.1	gnl|BL_ORD_ID|20642 307658:0050a2
XP_012538565.1	gnl|BL_ORD_ID|9630 307658:00259e
XP_012538568.1	gnl|BL_ORD_ID|13486 307658:0034ae
XP_012538570.1	gnl|BL_ORD_ID|13486 307658:0034ae
XP_012538569.1	gnl|BL_ORD_ID|13486 307658:0034ae
XP_012538567.1	gnl|BL_ORD_ID|15776 307658:003da0
XP_012538572.1	gnl|BL_ORD_ID|399 307658:00018f
XP_012538574.1	gnl|BL_ORD_ID|20642 307658:0050a2
XP_012538573.1	gnl|BL_ORD_ID|12465 307658:0030b1
XP_012538576.1	gnl|BL_ORD_ID|12465 307658:0030b1
XP_012538575.1	gnl|BL_ORD_ID|12465 307658:0030b1
XP_012538578.1	gnl|BL_ORD_ID|12466 307658:0030b2
XP_012538577.1	gnl|BL_ORD_ID|12465 307658:0030b1
XP_012538571.1	gnl|BL_ORD_ID|18492 307658:00483c
XP_012538583.1	gnl|BL_ORD_ID|20642 307658:0050a2
XP_012538579.1	gnl|BL_ORD_ID|13673 307658:003569
XP_012538581.1	gnl|BL_ORD_ID|13673 307658:003569
XP_012538580.1	gnl|BL_ORD_ID|13673 307658:003569
XP_012538582.1	gnl|BL_ORD_ID|8801 307658:002261
XP_012538584.1	gnl|BL_ORD_ID|8802 307658:002262
XP_012538585.1	gnl|BL_ORD_ID|17436 307658:00441c
XP_012538586.1	gnl|BL_ORD_ID|17436 307658:00441c
XP_012538588.1	gnl|BL_ORD_ID|19715 307658:004d03
XP_012538589.1	gnl|BL_ORD_ID|20418 307658:004fc2
XP_012538587.1	gnl|BL_ORD_ID|19715 307658:004d03
XP_012538590.1	gnl|BL_ORD_ID|9900 307658:0026ac
XP_012538594.1	gnl|BL_ORD_ID|9328 307658:002470
XP_012538593.1	gnl|BL_ORD_ID|9328 307658:002470
XP_012538592.1	gnl|BL_ORD_ID|8918 307658:0022d6
XP_012538596.1	gnl|BL_ORD_ID|9328 307658:002470
XP_012538595.1	gnl|BL_ORD_ID|1201 307658:0004b1
XP_012538597.1	gnl|BL_ORD_ID|9328 307658:002470
XP_012538598.1	gnl|BL_ORD_ID|14718 307658:00397e
XP_012538600.1	gnl|BL_ORD_ID|14718 307658:00397e
XP_012538599.1	gnl|BL_ORD_ID|14718 307658:00397e
XP_012538601.1	gnl|BL_ORD_ID|14718 307658:00397e
XP_012538591.1	gnl|BL_ORD_ID|6287 307658:00188f
XP_012538603.1	gnl|BL_ORD_ID|17694 307658:00451e
XP_012538604.1	gnl|BL_ORD_ID|17695 307658:00451f
XP_012538602.1	gnl|BL_ORD_ID|14718 307658:00397e
XP_012538605.1	gnl|BL_ORD_ID|19590 307658:004c86
XP_012538606.1	gnl|BL_ORD_ID|17106 307658:0042d2
XP_012538607.1	gnl|BL_ORD_ID|16273 307658:003f91
XP_012538608.1	gnl|BL_ORD_ID|17850 307658:0045ba
XP_012538612.1	gnl|BL_ORD_ID|12159 307658:002f7f
XP_012538613.1	gnl|BL_ORD_ID|12159 307658:002f7f
XP_012538611.1	gnl|BL_ORD_ID|12158 307658:002f7e
XP_012538610.1	gnl|BL_ORD_ID|12158 307658:002f7e
XP_012538609.1	gnl|BL_ORD_ID|12158 307658:002f7e
XP_012538614.1	gnl|BL_ORD_ID|12159 307658:002f7f
XP_012538615.1	gnl|BL_ORD_ID|12159 307658:002f7f
XP_012538616.1	gnl|BL_ORD_ID|12159 307658:002f7f
XP_012538620.1	gnl|BL_ORD_ID|12160 307658:002f80
XP_012538617.1	gnl|BL_ORD_ID|12159 307658:002f7f
XP_012538618.1	gnl|BL_ORD_ID|12159 307658:002f7f
XP_012538619.1	gnl|BL_ORD_ID|12159 307658:002f7f
XP_012538622.1	gnl|BL_ORD_ID|15011 307658:003aa3
XP_012538621.1	gnl|BL_ORD_ID|15010 307658:003aa2
XP_012538623.1	gnl|BL_ORD_ID|15012 307658:003aa4
XP_012538624.1	gnl|BL_ORD_ID|15012 307658:003aa4
XP_012538626.1	gnl|BL_ORD_ID|15013 307658:003aa5
XP_012538625.1	gnl|BL_ORD_ID|15012 307658:003aa4
XP_012538628.1	gnl|BL_ORD_ID|15826 307658:003dd2
XP_012538627.1	gnl|BL_ORD_ID|15825 307658:003dd1
XP_012538630.1	gnl|BL_ORD_ID|17248 307658:004360
XP_012538633.1	gnl|BL_ORD_ID|1889 307658:000761
XP_012538629.1	gnl|BL_ORD_ID|834 307658:000342
XP_012538634.1	gnl|BL_ORD_ID|13022 307658:0032de
XP_012538635.1	gnl|BL_ORD_ID|17248 307658:004360
XP_012538636.1	gnl|BL_ORD_ID|13023 307658:0032df
XP_012538637.1	gnl|BL_ORD_ID|13023 307658:0032df
XP_012538638.1	gnl|BL_ORD_ID|14178 307658:003762
XP_012538639.1	gnl|BL_ORD_ID|14178 307658:003762
XP_012538640.1	gnl|BL_ORD_ID|14178 307658:003762
XP_012538632.1	gnl|BL_ORD_ID|17227 307658:00434b
XP_012538641.1	gnl|BL_ORD_ID|14178 307658:003762
XP_012538642.1	gnl|BL_ORD_ID|14178 307658:003762
XP_012538644.1	gnl|BL_ORD_ID|14179 307658:003763
XP_012538643.1	gnl|BL_ORD_ID|14178 307658:003762
XP_012538645.1	gnl|BL_ORD_ID|9630 307658:00259e
XP_012538646.1	gnl|BL_ORD_ID|14179 307658:003763
XP_012538647.1	gnl|BL_ORD_ID|18735 307658:00492f
XP_012538648.1	gnl|BL_ORD_ID|18735 307658:00492f
XP_012538649.1	gnl|BL_ORD_ID|18735 307658:00492f
XP_012538631.1	gnl|BL_ORD_ID|17227 307658:00434b
XP_012538651.1	gnl|BL_ORD_ID|18736 307658:004930
XP_012538650.1	gnl|BL_ORD_ID|17249 307658:004361
XP_012538652.1	gnl|BL_ORD_ID|18736 307658:004930
XP_012538653.1	gnl|BL_ORD_ID|18736 307658:004930
XP_012538654.1	gnl|BL_ORD_ID|19338 307658:004b8a
XP_012538656.1	gnl|BL_ORD_ID|19339 307658:004b8b
XP_012538655.1	gnl|BL_ORD_ID|19338 307658:004b8a
XP_012538657.1	gnl|BL_ORD_ID|19339 307658:004b8b
XP_012538658.1	gnl|BL_ORD_ID|9995 307658:00270b
XP_012538664.1	gnl|BL_ORD_ID|11970 307658:002ec2
XP_012538660.1	gnl|BL_ORD_ID|11968 307658:002ec0
XP_012538661.1	gnl|BL_ORD_ID|11968 307658:002ec0
XP_012538659.1	gnl|BL_ORD_ID|11967 307658:002ebf
XP_012538662.1	gnl|BL_ORD_ID|11969 307658:002ec1
XP_012538663.1	gnl|BL_ORD_ID|11969 307658:002ec1
XP_012538665.1	gnl|BL_ORD_ID|11971 307658:002ec3
XP_012538666.1	gnl|BL_ORD_ID|11972 307658:002ec4
XP_012538667.1	gnl|BL_ORD_ID|11973 307658:002ec5
XP_012538668.1	gnl|BL_ORD_ID|11974 307658:002ec6
XP_012538669.1	gnl|BL_ORD_ID|11975 307658:002ec7
XP_012538672.1	gnl|BL_ORD_ID|18362 307658:0047ba
XP_012538673.1	gnl|BL_ORD_ID|18362 307658:0047ba
XP_012538671.1	gnl|BL_ORD_ID|18361 307658:0047b9
XP_012538674.1	gnl|BL_ORD_ID|18362 307658:0047ba
XP_012538670.1	gnl|BL_ORD_ID|18360 307658:0047b8
XP_012538676.1	gnl|BL_ORD_ID|19605 307658:004c95
XP_012538680.1	gnl|BL_ORD_ID|9261 307658:00242d
XP_012538679.1	gnl|BL_ORD_ID|20508 307658:00501c
XP_012538675.1	gnl|BL_ORD_ID|19124 307658:004ab4
XP_012538678.1	gnl|BL_ORD_ID|20508 307658:00501c
XP_012538681.1	gnl|BL_ORD_ID|9261 307658:00242d
XP_012538677.1	gnl|BL_ORD_ID|646 307658:000286
XP_012538686.1	gnl|BL_ORD_ID|14034 307658:0036d2
XP_012538687.1	gnl|BL_ORD_ID|20492 307658:00500c
XP_012538688.1	gnl|BL_ORD_ID|9267 307658:002433
XP_012538689.1	gnl|BL_ORD_ID|9268 307658:002434
XP_012538682.1	gnl|BL_ORD_ID|14033 307658:0036d1
XP_012538690.1	gnl|BL_ORD_ID|9825 307658:002661
XP_012538683.1	gnl|BL_ORD_ID|14033 307658:0036d1
XP_012538685.1	gnl|BL_ORD_ID|14033 307658:0036d1
XP_012538684.1	gnl|BL_ORD_ID|14033 307658:0036d1
XP_012538691.1	gnl|BL_ORD_ID|9825 307658:002661
XP_012538693.1	gnl|BL_ORD_ID|266 307658:00010a
XP_012538692.1	gnl|BL_ORD_ID|9825 307658:002661
XP_012538695.1	gnl|BL_ORD_ID|8699 307658:0021fb
XP_012538694.1	gnl|BL_ORD_ID|8486 307658:002126
XP_012538698.1	gnl|BL_ORD_ID|16535 307658:004097
XP_012538696.1	gnl|BL_ORD_ID|16534 307658:004096
XP_012538699.1	gnl|BL_ORD_ID|16535 307658:004097
XP_012538697.1	gnl|BL_ORD_ID|16534 307658:004096
XP_012538700.1	gnl|BL_ORD_ID|16759 307658:004177
XP_012538701.1	gnl|BL_ORD_ID|16759 307658:004177
XP_012538703.1	gnl|BL_ORD_ID|16759 307658:004177
XP_012538704.1	gnl|BL_ORD_ID|16759 307658:004177
XP_012538702.1	gnl|BL_ORD_ID|17875 307658:0045d3
XP_012538705.1	gnl|BL_ORD_ID|16759 307658:004177
XP_012538706.1	gnl|BL_ORD_ID|16759 307658:004177
XP_012538707.1	gnl|BL_ORD_ID|16760 307658:004178
XP_012538708.1	gnl|BL_ORD_ID|17832 307658:0045a8
XP_012538711.1	gnl|BL_ORD_ID|17932 307658:00460c
XP_012538713.1	gnl|BL_ORD_ID|19101 307658:004a9d
XP_012538712.1	gnl|BL_ORD_ID|17933 307658:00460d
XP_012538709.1	gnl|BL_ORD_ID|17875 307658:0045d3
XP_012538714.1	gnl|BL_ORD_ID|19101 307658:004a9d
XP_012538715.1	gnl|BL_ORD_ID|19102 307658:004a9e
XP_012538718.1	gnl|BL_ORD_ID|452 307658:0001c4
XP_012538710.1	gnl|BL_ORD_ID|17931 307658:00460b
XP_012538719.1	gnl|BL_ORD_ID|6322 307658:0018b2
XP_012538716.1	gnl|BL_ORD_ID|19748 307658:004d24
XP_012538717.1	gnl|BL_ORD_ID|17875 307658:0045d3
XP_012538722.1	gnl|BL_ORD_ID|10394 307658:00289a
XP_012538720.1	gnl|BL_ORD_ID|9194 307658:0023ea
XP_012538723.1	gnl|BL_ORD_ID|10569 307658:002949
XP_012538721.1	gnl|BL_ORD_ID|10226 307658:0027f2
XP_012538725.1	gnl|BL_ORD_ID|18664 307658:0048e8
XP_012538724.1	gnl|BL_ORD_ID|17875 307658:0045d3
XP_012538727.1	gnl|BL_ORD_ID|19063 307658:004a77
XP_012538726.1	gnl|BL_ORD_ID|18664 307658:0048e8
XP_012538729.1	gnl|BL_ORD_ID|20040 307658:004e48
XP_012538730.1	gnl|BL_ORD_ID|20040 307658:004e48
XP_012538732.1	gnl|BL_ORD_ID|13735 307658:0035a7
XP_012538728.1	gnl|BL_ORD_ID|19301 307658:004b65
XP_012538733.1	gnl|BL_ORD_ID|13735 307658:0035a7
XP_012538731.1	gnl|BL_ORD_ID|20435 307658:004fd3
XP_012538736.1	gnl|BL_ORD_ID|13736 307658:0035a8
XP_012538737.1	gnl|BL_ORD_ID|15014 307658:003aa6
XP_012538734.1	gnl|BL_ORD_ID|13735 307658:0035a7
XP_012538738.1	gnl|BL_ORD_ID|15014 307658:003aa6
XP_012538739.1	gnl|BL_ORD_ID|15014 307658:003aa6
XP_012538742.1	gnl|BL_ORD_ID|15016 307658:003aa8
XP_012538740.1	gnl|BL_ORD_ID|15015 307658:003aa7
XP_012538741.1	gnl|BL_ORD_ID|15015 307658:003aa7
XP_012538747.1	gnl|BL_ORD_ID|19607 307658:004c97
XP_012538744.1	gnl|BL_ORD_ID|18326 307658:004796
XP_012538746.1	gnl|BL_ORD_ID|2033 307658:0007f1
XP_012538745.1	gnl|BL_ORD_ID|18326 307658:004796
XP_012538743.1	gnl|BL_ORD_ID|15412 307658:003c34
XP_012538735.1	gnl|BL_ORD_ID|13433 307658:003479
XP_012538749.1	gnl|BL_ORD_ID|16360 307658:003fe8
XP_012538751.1	gnl|BL_ORD_ID|18110 307658:0046be
XP_012538750.1	gnl|BL_ORD_ID|16360 307658:003fe8
XP_012538753.1	gnl|BL_ORD_ID|20297 307658:004f49
XP_012538752.1	gnl|BL_ORD_ID|18110 307658:0046be
XP_012538748.1	gnl|BL_ORD_ID|16360 307658:003fe8
XP_012538755.1	gnl|BL_ORD_ID|8446 307658:0020fe
XP_012538757.1	gnl|BL_ORD_ID|8536 307658:002158
XP_012538754.1	gnl|BL_ORD_ID|20297 307658:004f49
XP_012538756.1	gnl|BL_ORD_ID|8446 307658:0020fe
XP_012538758.1	gnl|BL_ORD_ID|9155 307658:0023c3
XP_012538759.1	gnl|BL_ORD_ID|12672 307658:003180
XP_012538760.1	gnl|BL_ORD_ID|19608 307658:004c98
XP_012538763.1	gnl|BL_ORD_ID|12675 307658:003183
XP_012538762.1	gnl|BL_ORD_ID|12674 307658:003182
XP_012538761.1	gnl|BL_ORD_ID|12673 307658:003181
XP_012538764.1	gnl|BL_ORD_ID|10342 307658:002866
XP_012538769.1	gnl|BL_ORD_ID|19608 307658:004c98
XP_012538768.1	gnl|BL_ORD_ID|12677 307658:003185
XP_012538767.1	gnl|BL_ORD_ID|12677 307658:003185
XP_012538766.1	gnl|BL_ORD_ID|12677 307658:003185
XP_012538770.1	gnl|BL_ORD_ID|12677 307658:003185
XP_012538771.1	gnl|BL_ORD_ID|12678 307658:003186
XP_012538765.1	gnl|BL_ORD_ID|12676 307658:003184
XP_012538772.1	gnl|BL_ORD_ID|12739 307658:0031c3
XP_012538773.1	gnl|BL_ORD_ID|12740 307658:0031c4
XP_012538774.1	gnl|BL_ORD_ID|12740 307658:0031c4
XP_012538776.1	gnl|BL_ORD_ID|12740 307658:0031c4
XP_012538775.1	gnl|BL_ORD_ID|12740 307658:0031c4
XP_012538777.1	gnl|BL_ORD_ID|12740 307658:0031c4
XP_012538778.1	gnl|BL_ORD_ID|12741 307658:0031c5
XP_012538779.1	gnl|BL_ORD_ID|12741 307658:0031c5
XP_012538780.1	gnl|BL_ORD_ID|12741 307658:0031c5
XP_012538782.1	gnl|BL_ORD_ID|12742 307658:0031c6
XP_012538781.1	gnl|BL_ORD_ID|12742 307658:0031c6
XP_012538784.1	gnl|BL_ORD_ID|20379 307658:004f9b
XP_012538785.1	gnl|BL_ORD_ID|20379 307658:004f9b
XP_012538787.1	gnl|BL_ORD_ID|20379 307658:004f9b
XP_012538786.1	gnl|BL_ORD_ID|20379 307658:004f9b
XP_012538788.1	gnl|BL_ORD_ID|20522 307658:00502a
XP_012538790.1	gnl|BL_ORD_ID|17145 307658:0042f9
XP_012538793.1	gnl|BL_ORD_ID|19094 307658:004a96
XP_012538789.1	gnl|BL_ORD_ID|20522 307658:00502a
XP_012538791.1	gnl|BL_ORD_ID|17145 307658:0042f9
XP_012538792.1	gnl|BL_ORD_ID|17146 307658:0042fa
XP_012538783.1	gnl|BL_ORD_ID|18644 307658:0048d4
XP_012538794.1	gnl|BL_ORD_ID|18119 307658:0046c7
XP_012538795.1	gnl|BL_ORD_ID|18120 307658:0046c8
XP_012538796.1	gnl|BL_ORD_ID|13989 307658:0036a5
XP_012538797.1	gnl|BL_ORD_ID|13989 307658:0036a5
XP_012538798.1	gnl|BL_ORD_ID|15220 307658:003b74
XP_012538801.1	gnl|BL_ORD_ID|6047 307658:00179f
