OGG gene_Mphar gene_Amel
EOG8RZ1TP LOC105835391 LOC100576159
EOG87DDB2 LOC105833726 LOC552452
EOG82VCB6 LOC105833727 LOC409378
EOG8K3PR8 LOC105834646 LOC724295
EOG8W3WG8 LOC105834649 LOC413032
EOG8W3WG8 LOC105834649 LOC727577
EOG87M4SN LOC105829656 LOC100576221
EOG8BZQXN LOC105829654 LOC100578561
EOG812Q1S LOC105835506 LOC107965618
EOG8J9QV6 LOC105835505 LOC100578592
EOG87M4SW LOC105835507 LOC409740
EOG8PRWK6 LOC105835517 LOC413034
EOG83R6H5 LOC105835515 LOC552781
EOG8TF3DG LOC105840750 LOC413036
EOG8J40B7 LOC105840748 LOC724806
EOG82Z7KK LOC105834776 LOC724847
EOG87SW99 LOC105839556 LOC725005
EOG812Q0P LOC105829148 LOC412775
EOG85HVRM LOC105831805 LOC412774
EOG8TMTWG LOC105831800 LOC409603
EOG8HQHDC LOC105829518 LOC107965557
EOG8FFGW5 LOC105838453 LOC100576625
EOG8HMN5K LOC105838454 LOC552690
EOG8K3PQW LOC105838455 LOC408542
EOG8RNF4B LOC105830171 LOC408541
EOG8GF695 LOC105840906 LOC102656029
EOG8TMTX4 LOC105830508 LOC725504
EOG8KPX5T LOC105828539 LOC408539
EOG8B01JH LOC105828541 LOC102655457
EOG8QC415 LOC105828542 LOC102655520
EOG8GBB2C LOC105828537 LOC725622
EOG8THZP9 LOC105828893 LOC725660
EOG8PCDNH LOC105828894 LOC102655709
EOG8ZPHQM LOC105828891 LOC725729
EOG80P72X LOC105828892 LOC107965608
EOG8DJNRV LOC105828889 LOC725823
EOG8MKRBD LOC105828888 LOC100576740
EOG8K6K0J LOC105828932 LOC725988
EOG85MR1R LOC105828939 LOC726094
EOG815K8C LOC105828940 LOC102656231
EOG87Q11K LOC105828936 LOC726155
EOG8RJJWR LOC105839926 LOC726206
EOG8DJNR2 LOC105836179 LOC410627
EOG8B5S0R LOC105836179 LOC410626
EOG81ZJ56 LOC105830869 LOC552257
EOG8T1MH4 LOC105830871 LOC726417
EOG8WT04S LOC105836963 LOC410624
EOG8Z91R1 LOC105836959 LOC726457
EOG8X0QMQ LOC105836960 LOC410623
EOG8030MT LOC105836961 LOC410622
EOG8FXV40 LOC105836962 LOC102654261
EOG8H756R LOC105840888 LOC412554
EOG8NZXPN LOC105836395 LOC552123
EOG81ZJ55 LOC105832507 LOC411569
EOG81ZJ55 LOC105832507 LOC727137
EOG8RR9CM LOC105834581 LOC411570
EOG8X6G46 LOC105838524 LOC552018
EOG8NP9ZK LOC105838526 LOC412163
EOG854CTM LOC105838529 LOC551968
EOG854CTM LOC105838531 LOC551968
EOG883H0P LOC105838528 LOC551946
EOG890B59 LOC105835273 LOC409269
EOG8RBTD7 LOC105836367 LOC409270
EOG890B56 LOC105841141 LOC409160
EOG8Q2H9B LOC105841140 LOC411694
EOG81VNZ5 LOC105841139 LOC550767
EOG8QVG68 LOC105829338 LOC551824
EOG8QVG68 LOC105829338 LOC727531
EOG886C7T LOC105832266 LOC551769
EOG886C6X LOC105832265 LOC724296
EOG8M94MD LOC105838618 LOC409674
EOG8P8JCS LOC105838568 LOC724466
EOG8P8JCS LOC105838568 LOC725447
EOG88D3PV LOC105838565 LOC408536
EOG844PG5 LOC105838567 Wat
EOG85782Q LOC105834471 LOC408534
EOG85MR1M LOC105834468 LOC724595
EOG8323SX LOC105840801 LOC551957
EOG86MFCS LOC105834095 LOC412825
EOG89KJKH LOC105834096 LOC100576878
EOG86Q9NP LOC105837378 LOC100576912
EOG883H07 LOC105833573 LOC100577135
EOG8MKR9P LOC105834944 LOC409631
EOG8MKR9P LOC105840844 LOC409631
EOG8MKR9P LOC105833576 LOC409631
EOG87M4S8 LOC105830599 LOC725057
EOG854CVC LOC105832320 LOC725202
EOG8DBX7W LOC105832319 LOC551562
EOG82FWBT LOC105839067 LOC408533
EOG80KBV2 LOC105829521 LOC107965562
EOG88GZZP LOC105829522 LOC408532
EOG8CRPVK LOC105838222 LOC102653784
EOG8DRD6Z LOC105838231 LOC410618
EOG8M68DB LOC105838233 LOC100577112
EOG8FJC4N LOC105836504 LOC725468
EOG89PDTJ LOC105836360 LOC725505
EOG8X3KVS LOC105835956 LOC411727
EOG8FR3M8 LOC105836142 LOC725623
EOG85QM7X LOC105837377 LOC411725
EOG8CNTKG LOC105837233 LOC411724
EOG854CT7 LOC105840682 LOC725755
EOG84BDWM LOC105828390 LOC412251
EOG8W1185 LOC105828392 LOC551489
EOG8MD0TZ LOC105835128 LOC551517
EOG8MD0TZ LOC105835128 LOC100576156
EOG8VX50J LOC105835121 LOC413636
EOG84N1MW LOC105828393 LOC552851
EOG8DFSGW LOC105836846 LOC552850
EOG8TF3FM LOC105832352 LOC552849
EOG818FH6 LOC105839972 LOC725890
EOG818FH6 LOC105839972 LOC102655879
EOG8K6K0H LOC105828576 LOC100576855
EOG8K6K0H LOC105828579 LOC100576855
EOG8K6K0H LOC105832599 LOC100576855
EOG8CRPTF LOC105828580 LOC409666
EOG8258NX LOC105832604 LOC725954
EOG8JDM23 LOC105832605 LOC409665
EOG81K26G LOC105834695 LOC409664
EOG8SBHST LOC105835366 LOC726095
EOG8WQ3X0 LOC105835368 LOC411937
EOG8FXV3X LOC105828950 LOC409816
EOG8JMBJ8 LOC105828948 LOC552848
EOG86Q9NC LOC105828949 LOC410617
EOG8DFSH0 LOC105838676 LOC410616
EOG84F94S LOC105838685 LOC726302
EOG89KJKT LOC105834604 LOC102656905
EOG8JWZ97 LOC105834596 LOC100577586
EOG8BS0F2 LOC105834595 LOC410613
EOG8TQQ4J LOC105834599 Adar
EOG8DRD80 LOC105840563 Obp9
EOG88PQDS LOC105834503 LOC107965601
EOG8BS0FM LOC105830904 LOC410612
EOG8T4GPW LOC105830902 LOC726458
EOG8JWZ80 LOC105832808 LOC408528
EOG8G1QB6 LOC105838533 LOC408526
EOG876NTX LOC105837514 LOC408525
EOG8B5S1K LOC105837681 LOC410610
EOG8B5S1K LOC105837681 LOC552666
EOG89PDSV LOC105833729 LOC410609
EOG822DDP LOC105833724 LOC726615
EOG8J9QTG LOC105828391 LOC408524
EOG873SKQ LOC105832185 LOC726650
EOG873SKQ LOC105835392 LOC726650
EOG8DJNRB LOC105835395 LOC102654652
EOG8JDM2M LOC105831007 LOC726698
EOG86MFDF LOC105831008 LOC412024
EOG8H48ZW LOC105831002 LOC409318
EOG851HK6 LOC105831001 LOC100576273
EOG8X0QNP LOC105831003 LOC726731
EOG84TS3B LOC105831004 LOC409321
EOG8CNTKJ LOC105831734 LOC552845
EOG8KD9FR LOC105831742 LOC100576411
EOG837V97 LOC105829756 LOC410607
EOG8K9F6X LOC105839540 LOC100576569
EOG8NGKG0 LOC105832264 LOC100577783
EOG8MSGSN LOC105832267 LOC412997
EOG8QVG6X LOC105832269 LOC412996
EOG8DNHZN LOC105832282 LOC410606
EOG82JRM1 LOC105832271 LOC410606
EOG8Z65H0 LOC105832308 LOC552839
EOG82NMV1 LOC105839212 LOC410604
EOG8HHRWW LOC105833598 LOC408523
EOG8DBX8G LOC105833558 LOC100577081
EOG880MRH LOC105840747 LOC100578045
EOG880MRH LOC105841159 LOC100578045
EOG880MRH LOC105830897 LOC100578045
EOG880MRH LOC105830900 LOC100578045
EOG880MRH LOC105830898 LOC100578045
EOG8RR9C3 LOC105835826 LOC552836
EOG866ZG9 LOC105835832 LOC408522
EOG8W9MZS LOC105835829 LOC410602
EOG8QNQR7 LOC105835831 LOC100578249
EOG8P2SWM LOC105832848 Mblk-1
EOG8Q2HB2 LOC105840828 LOC408520
EOG8PRWK8 LOC105840829 LOC410601
EOG8PG8VC LOC105837421 LOC410600
EOG8KWNND LOC105837423 LOC100577394
EOG89KJM9 LOC105837424 LOC552827
EOG890B4D LOC105837420 LOC406096
EOG8H1DQG LOC105829084 LOC724251
EOG8H1DQG LOC105839080 LOC724251
EOG82Z7JK LOC105839079 LOC552818
EOG851HKN LOC105839078 LOC552816
EOG8XWJSJ LOC105839924 LOC724160
EOG8BCHGH LOC105839925 LOC100577656
EOG8HTCN1 LOC105839922 Dop1
EOG81VNXJ LOC105839923 LOC724733
EOG86T5WG LOC105830458 LOC410129
EOG8G1Q9T LOC105830457 LOC413931
EOG8RBTDK LOC105830459 LOC412478
EOG83501V LOC105831806 LOC552766
EOG8TTKD7 LOC105837501 LOC100577899
EOG8GMXSF LOC105835534 LOC552807
EOG8KD9FN LOC105829456 LOC413963
EOG8WHCF2 LOC105834311 LOC552800
EOG8M3D4K LOC105832531 LOC102654925
EOG8BGCQR LOC105832530 LOC410597
EOG86436G LOC105832529 LOC725115
EOG8VMJ9V LOC105832527 LOC100578218
EOG8SFD16 LOC105832532 LOC408519
EOG8616ZW LOC105835512 LOC100578286
EOG8M0HWS LOC105835514 LOC102656186
EOG8897G4 LOC105835511 pHCl
EOG8PRWM0 LOC105839532 LOC102655585
EOG83NB7D LOC105838450 LOC408512
EOG8N079D LOC105831893 LOC410591
EOG8DV8FZ LOC105835436 LOC725427
EOG8RR9C1 LOC105838194 LOC102656263
EOG8B01HT LOC105830739 LOC725586
EOG8PVRV8 LOC105830740 LOC102655673
EOG8JWZ86 LOC105832517 LOC725812
EOG879J2G LOC105832515 LOC413742
EOG87DDB3 LOC105827802 LOC552708
EOG81VNXP LOC105836666 LOC409502
EOG8MPMJJ LOC105836663 LOC409501
EOG8MPMJJ LOC105836663 LOC726926
EOG8K0THM LOC105834804 LOC725824
EOG808R3R LOC105834802 LOC410582
EOG8P2SX2 LOC105834797 LOC410583
EOG85F0HX LOC105832520 LOC100578924
EOG8VDSSR LOC105837218 LOC410585
EOG8B8N7Q LOC105828487 LOC552633
EOG8FR3MB LOC105840931 LOC726041
EOG8FBMNT LOC105831123 LOC726126
EOG876NTJ LOC105833026 LOC410589
EOG8VDST8 LOC105833027 LOC408509
EOG8HHRX8 LOC105833029 LOC102654111
EOG85B4B6 LOC105833028 LOC102656354
EOG869TQ0 LOC105833025 LOC408510
EOG8897GQ LOC105833023 LOC100576097
EOG8CC6VV LOC105833018 LOC100576097
EOG8KSSD7 LOC105840715 LOC726353
EOG8F4W6N LOC105840714 LOC552461
EOG87H8K8 LOC105835421 LOC408511
EOG8V9XK6 LOC105829213 LOC100576432
EOG8FJC4J LOC105829564 LOC410595
EOG8WM7PB LOC105830950 LOC726476
EOG8WHCFZ LOC105830971 LOC408516
EOG8VX513 LOC105829565 LOC726510
EOG8K0TGP LOC105830962 LOC726548
EOG8K0TGP LOC105829562 LOC726548
EOG8RV5MW LOC105829169 LOC408515
EOG8STW0Q LOC105828957 LOC726616
EOG8PRWK1 LOC105841060 LOC726651
EOG8G4KM2 LOC105840863 LOC726720
EOG8B2WRG LOC105836414 LOC409713
EOG81NXFW LOC105836416 LOC409712
EOG8FTZVJ LOC105836418 LOC100577209
EOG8RBTF9 LOC105836417 LOC100577320
EOG8MD0V9 LOC105836425 LOC409609
EOG8CRPTT LOC105836424 LOC409610
EOG8T1MH3 LOC105836427 LOC726746
EOG8HX7VJ LOC105836423 LOC412789
EOG8BP462 LOC105836413 LOC412791
EOG81C9QK LOC105837794 LOC551945
EOG8004DC LOC105830335 LOC726825
EOG8J6VM4 LOC105830334 LOC102653663
EOG85TGGP LOC105830329 LOC100576150
EOG8W3WH9 LOC105830336 LOC100576224
EOG890B53 LOC105830330 LOC100576224
EOG8CJZC4 LOC105830338 LOC726898
EOG84XNBV LOC105830339 LOC102654084
EOG8NKFPT LOC105830331 LOC412795
EOG8MPMKH LOC105829320 LOC100577912
EOG80KBV1 LOC105836421 LOC409613
EOG8J40BZ LOC105836428 LOC412796
EOG8GMXS6 LOC105833051 LOC102654737
EOG8BP46N LOC105833056 LOC411611
EOG8GXJGF LOC105833055 LOC551593
EOG8FXV2V LOC105833054 LOC409680
EOG8GQT18 LOC105838459 LOC409681
EOG8N5ZR8 LOC105838458 LOC409682
EOG85XBQN LOC105833926 LOC726948
EOG81C9R0 LOC105833925 LOC726965
EOG80GGKF LOC105836408 LOC408508
EOG8THZNQ LOC105836409 LOC410581
EOG805VVF LOC105830730 LOC408507
EOG8TF3DT LOC105831397 LOC410580
EOG84QWVC LOC105833556 LOC551328
EOG8SR0S4 LOC105833562 LOC726962
EOG8M68C3 LOC105836151 LOC410578
EOG8K0TH4 LOC105832128 LOC410577
EOG80P734 LOC105827949 GstD1
EOG80GGM4 LOC105841120 LOC551078
EOG8K6JZT LOC105834435 LOC727031
EOG847JP1 LOC105829328 LOC552634
EOG8W3WGZ LOC105835107 LOC412231
EOG8QNQQC LOC105838045 LOC412230
EOG873SKP LOC105838049 LOC409377
EOG88SKP6 LOC105833184 LOC412205
EOG8TB76N LOC105841069 LOC724125
EOG844PF5 LOC105834817 LOC410575
EOG8R7Z61 LOC105834816 LOC100576194
EOG8WT05F LOC105834895 LOC724380
EOG8PZN25 LOC105832984 LOC550735
EOG8KD9FT LOC105832983 LOC724551
EOG8K3PRS LOC105836481 LOC552616
EOG84TS3F LOC105837865 LOC409550
EOG8WWVD6 LOC105833053 LOC412830
EOG8WWVD6 LOC105840123 LOC412830
EOG8MGW3C LOC105836167 LOC412503
EOG8QRKZ9 LOC105836149 LOC102655126
EOG8QRKZ9 LOC105836149 LOC551908
EOG8QRKZ9 LOC105836149 LOC100577536
EOG8SN4J4 LOC105836640 LOC552237
EOG85XBQT LOC105834154 LOC412828
EOG876NTG LOC105839429 LOC411646
EOG8Q5CJ4 LOC105830621 LOC413697
EOG8NGKGB LOC105839739 LOC552081
EOG8FJC51 LOC105835463 LOC724965
EOG8GQT0F LOC105833771 LOC552312
EOG8GQT0F LOC105835190 LOC552312
EOG8B8N7B LOC105839645 LOC100576958
EOG8ZCWZR LOC105831880 LOC725088
EOG8TF3DZ LOC105833227 LOC552114
EOG8X6G43 LOC105836494 LOC724917
EOG8C8BN3 LOC105839216 LOC107965695
EOG8DZ4Q1 LOC105836141 LOC413891
EOG8JHG9C LOC105836140 LOC413892
EOG8F4W5Z LOC105836138 LOC412187
EOG8CC6WQ LOC105831455 LOC412547
EOG8897G8 LOC105830478 LOC409521
EOG8K0THJ LOC105832523 LOC100578522
EOG8MD0V5 LOC105832955 LOC411576
EOG8CRPTC LOC105830751 LOC411575
EOG8C8BN6 LOC105830623 LOC552086
EOG83BQH4 LOC105834058 LOC412739
EOG8B8N8K LOC105834059 LOC550975
EOG8B2WRP LOC105834061 LOC412637
EOG89CT3M LOC105837347 LOC550828
EOG8HX7W7 LOC105833906 LOC412064
EOG8BCHH0 LOC105829987 LOC551938
EOG8PZN2T LOC105829985 LOC552205
EOG8N0794 LOC105829986 LOC724552
EOG869TPM LOC105829988 LOC100577769
EOG8004D3 LOC105838702 LOC551080
EOG8BP464 LOC105838699 LOC413386
EOG85HVRW LOC105838698 LOC413385
EOG8M0HWJ LOC105838697 LOC724161
EOG84TS40 LOC105839381 LOC724126
EOG8Z398G LOC105839382 LOC726935
EOG8CJZBZ LOC105839374 LOC100576779
EOG8NP9ZV LOC105837398 LOC726864
EOG8XD6KS LOC105837894 Syt20
EOG8KD9F8 LOC105833490 LOC100576709
EOG8KD9F8 LOC105835984 LOC100576709
EOG8W117J LOC105832697 LOC552328
EOG8W117J LOC105837172 LOC552328
EOG8CZF9M LOC105830756 LOC726816
EOG8NS65Z LOC105830753 LOC413633
EOG8DNJ0W LOC105833983 LOC100576487
EOG8936C7 LOC105833993 LOC412379
EOG8J40BR LOC105833991 LOC552533
EOG8SFD28 LOC105838668 LOC100576457
EOG8JQ6SK LOC105835518 LOC409222
EOG8BP473 LOC105838323 LOC100577610
EOG81RSQS LOC105838324 LOC725315
EOG8M94MB LOC105838322 LOC552756
EOG8V4635 LOC105830554 LOC726888
EOG8JT31N LOC105835476 LOC100578662
EOG8PG8VM LOC105834601 LOC409688
EOG8JDM36 LOC105834602 LOC102655617
EOG85HVRT LOC105834600 LOC412943
EOG8ZW85C LOC105834597 LOC412455
EOG8XD6KG LOC105830474 KAT2A
EOG898XVM LOC105830473 LOC552637
EOG898XVM LOC105830473 LOC725739
EOG8PCDMQ LOC105830471 LOC409423
EOG8K0TH2 LOC105832205 LOC409424
EOG8323T0 LOC105836703 LOC413533
EOG8J9QTT LOC105836702 LOC413534
EOG8XH2TH LOC105836974 LOC409953
EOG8Z3989 LOC105836977 LOC409384
EOG8BGCRJ LOC105836973 LOC552531
EOG8MSGT1 LOC105836978 LOC413529
EOG8Q2HB4 LOC105835252 LOC409951
EOG8WM7Q1 LOC105835253 LOC552481
EOG8QVG6C LOC105836159 LOC409604
EOG8M3D3X LOC105836160 LOC413532
EOG8CZF93 LOC105836154 LOC409952
EOG886C82 LOC105836158 LOC102654268
EOG8K9F6S LOC105836155 LOC413531
EOG8SXR74 LOC105830727 LOC412470
EOG8VX50V LOC105830728 LOC412031
EOG88KV5R LOC105839222 LOC551329
EOG8M94KW LOC105839230 LOC726354
EOG82RH3W LOC105839220 LOC409854
EOG8MPMJZ LOC105839217 LOC100577347
EOG8JWZ8J LOC105839218 LOC100576563
EOG8PP1C5 LOC105839233 LOC726251
EOG8BP475 LOC105831965 LOC413799
EOG822DDT LOC105840238 LOC724422
EOG82Z7K3 LOC105830121 LOC724252
EOG8030N8 LOC105830120 LOC551506
EOG837V91 LOC105830119 Antp
EOG8J40C3 LOC105835045 Ubx
EOG8BZQXT LOC105835044 LOC410643
EOG8NS66K LOC105834511 LOC410642
EOG8H7569 LOC105837342 LOC408559
EOG8KPX5M LOC105837341 LOC408558
EOG80S39D LOC105839182 LOC412084
EOG854CT2 LOC105829010 LOC412083
EOG8CC6W1 LOC105833012 LOC551771
EOG85QM7V LOC105833011 LOC551039
EOG8MKR9J LOC105834950 LOC725928
EOG8KSSDN LOC105829346 LOC551165
EOG8FXV2S LOC105829367 LOC551848
EOG8ZSCXT LOC105829412 LOC725788
EOG80CMBF LOC105829411 LOC100576554
EOG8V19VX LOC105839379 LOC413774
EOG8N0788 LOC105839377 LOC413802
EOG81ZJ53 LOC105839192 LOC551947
EOG8W3WGP LOC105839193 LOC551991
EOG8HTCNR LOC105839198 LOC100576736
EOG8KSSD1 LOC105839196 LOC552019
EOG8TXFM2 LOC105838275 LOC725469
EOG8HX7W4 LOC105838279 LOC411953
EOG8T7BXT LOC105828871 LOC552100
EOG8WDH66 LOC105828870 LOC409487
EOG86T5VV LOC105839059 LOC411556
EOG86T5VV LOC105840877 LOC411556
EOG86T5VV LOC105828869 LOC411556
EOG8V9XK8 LOC105839084 Cyp4g11
EOG8BZQZ0 LOC105839066 LOC100577996
EOG8CJZBV LOC105839092 LOC725251
EOG812Q1C LOC105839075 LOC409572
EOG812Q1C LOC105839075 LOC727572
EOG8ZGS7B LOC105833286 LOC412696
EOG835024 LOC105835731 LOC100577046
EOG8SJ88H LOC105833285 LOC725117
EOG8W3WGK LOC105830942 LOC408556
EOG80S39T LOC105840321 LOC552334
EOG8QVG66 LOC105836003 LOC411469
EOG8DV8FR LOC105828421 LOC412513
EOG8SFD2M LOC105828434 LOC724807
EOG8N8V11 LOC105830755 LOC552448
EOG8VX514 LOC105834487 LOC409638
EOG8KM1XP LOC105829577 LOC411816
EOG8TXFMP LOC105829578 LOC411815
EOG8N33J4 LOC105838339 LOC552009
EOG8BK80C LOC105831053 LOC726279
EOG8B5S1F LOC105828983 LOC412349
EOG86T5VX LOC105838335 LOC552113
EOG89CT3G LOC105831113 LOC551547
EOG8ZW86C LOC105838333 LOC726096
EOG8GQT1B LOC105838481 LOC552564
EOG85XBRQ LOC105837466 LOC102654007
EOG8CG340 LOC105837460 LOC726021
EOG8XKZ2B LOC105831528 LOC409891
EOG8W118B LOC105837329 LOC409890
EOG8GXJGM LOC105837325 LOC107963959
EOG8Q5CJV LOC105837326 LOC551079
EOG8FJC4F LOC105832437 LOC725470
EOG8ZSCXR LOC105832440 LOC551214
EOG8962MN LOC105835011 LOC412357
EOG86HK4Z LOC105836017 LOC725662
EOG8CJZC8 LOC105828551 LOC551151
EOG8GJ2J4 LOC105828550 LOC100576544
EOG8GMXRB LOC105836746 LOC412529
EOG8R26PT LOC105836843 LOC550989
EOG879J36 LOC105836844 LOC102654610
EOG8MWC1Q LOC105832375 LOC551436
EOG87H8J7 LOC105839241 LOC100578071
EOG87H8J7 LOC105839410 LOC100578071
EOG8J40B9 LOC105834741 LOC725395
EOG8VX50K LOC105834742 LOC412608
EOG8S1X30 LOC105830913 LOC412563
EOG8GQT09 LOC105834782 Su(var)3-9
EOG8V9XK2 LOC105829270 LOC725252
EOG8T1MGB LOC105833634 LOC551429
EOG8Z65GT LOC105832982 LOC725118
EOG8Z65GT LOC105832982 LOC100577023
EOG8HQHDD LOC105837992 LOC551505
EOG8Z0F1P LOC105836986 LOC413852
EOG82JRKZ LOC105828734 LOC410649
EOG8BZQXK LOC105828735 LOC100577163
EOG8V72BW LOC105828737 LOC413179
EOG8G7FT1 LOC105828736 LOC551686
EOG88SKP3 LOC105834149 LOC551710
EOG86170D LOC105834148 LOC413121
EOG8ZSCZ4 LOC105834147 LOC413120
EOG83XXXQ LOC105832695 LOC551799
EOG8WWVD1 LOC105832688 LOC102653780
EOG8N33J3 LOC105832691 LOC100577697
EOG8N33J3 LOC105833934 LOC100577697
EOG8QJVGQ LOC105839693 LOC100578237
EOG8MSGT8 LOC105840580 LOC410069
EOG8XKZ28 LOC105835619 LOC550708
EOG8XKZ28 LOC105829571 LOC550708
EOG8XKZ28 LOC105835797 LOC550708
EOG8ZW85V LOC105832438 LOC726418
EOG84J5DG LOC105834536 LOC726437
EOG82JRM3 LOC105834537 LOC408561
EOG8FN7C0 LOC105834538 LOC100576384
EOG8B01JM LOC105834530 LOC100576410
EOG8Z0F19 LOC105834548 LOC410654
EOG81C9QV LOC105833524 LOC412167
EOG866ZFM LOC105829952 LOC412056
EOG8WDH67 LOC105829953 LOC725756
EOG87DDB7 LOC105829958 LOC102654597
EOG8962MG LOC105831141 LOC102654640
EOG8SN4J5 LOC105838512 LOC725566
EOG89CT45 LOC105838513 LOC411607
EOG8VQDJV LOC105830357 LOC409176
EOG85MR1W LOC105829033 LOC725587
EOG8M3D3V LOC105829032 LOC411714
EOG8R7Z62 LOC105829036 LOC100577823
EOG8DRD7H LOC105829030 LOC413614
EOG8G1QBK LOC105829027 LOC414036
EOG8VQDHH LOC105837547 LOC410637
EOG8TQQ4B LOC105827748 LOC408551
EOG8FTZTZ LOC105829493 LOC408552
EOG8SN4HF LOC105829492 LOC725204
EOG8SN4HF LOC105829492 LOC551404
EOG80ZTRV LOC105839332 LOC408554
EOG8WWVF1 LOC105839331 LOC102655640
EOG8T7BZM LOC105839335 LOC107965670
EOG8X3KW0 LOC105839334 LOC410638
EOG8HX7VF LOC105827815 LOC725007
EOG841T67 LOC105829260 LOC410658
EOG83501C LOC105830037 LOC408563
EOG844PDW LOC105840573 LOC410659
EOG83JG0Q LOC105829028 LOC409366
EOG88D3QH LOC105829034 LOC102655097
EOG8C2M60 LOC105830036 LOC551652
EOG8M0HWF LOC105830040 LOC551685
EOG8MSGSZ LOC105830039 LOC408562
EOG89W59F LOC105830038 LOC408562
EOG8QZBF6 LOC105832927 LOC724423
EOG8MKR9R LOC105832925 LOC102653588
EOG8BZQXM LOC105837169 LOC100577516
EOG84TS3V LOC105831190 LOC410657
EOG8616ZK LOC105837467 LOC551871
EOG8PK53N LOC105840804 LOC413407
EOG8RR9BT LOC105833520 LOC413408
EOG8FFGWC LOC105832442 LOC413409
EOG8MPMJX LOC105836400 LOC410655
EOG886C6V LOC105839156 LOC100578680
EOG85B48Z LOC105833248 LOC724826
EOG80CMCH LOC105833249 LOC552115
EOG85F0J6 LOC105832562 LOC552063
EOG8H1DQW LOC105833737 LOC724666
EOG80S394 LOC105828186 LOC413154
EOG880MS1 LOC105828187 LOC726620
EOG8C5GCQ LOC105829269 LOC413980
EOG83V2PQ LOC105840453 LOC726736
EOG808R4C LOC105830585 LOC724939
EOG80CMBZ LOC105832752 LOC413299
EOG8GF68G LOC105835470 LOC552062
EOG870XBW LOC105830462 LOC411568
EOG8X6G4T LOC105830464 LOC100579055
EOG8C8BN9 LOC105834870 LOC726538
EOG8W9MZD LOC105835982 LOC727146
EOG8KPX5C LOC105829121 LOC100576775
EOG8MPMKN LOC105829111 LOC409663
EOG8MPMKN LOC105835403 LOC409663
EOG88D3QQ LOC105835411 LOC552649
EOG8MGW2S LOC105828192 LOC412506
EOG8B5S1J LOC105828766 LOC552667
EOG85F0HN LOC105838501 LOC413372
EOG8MPMKJ LOC105827869 LOC551755
EOG8R7Z5S LOC105827870 LOC727354
EOG8Z3987 LOC105840560 LOC413233
EOG8W3WGM LOC105840558 LOC726869
EOG822DDZ LOC105838147 LOC551485
EOG8H7574 LOC105836100 LOC724270
EOG83FKS6 LOC105836058 LOC724363
EOG85F0HP LOC105834209 LOC724402
EOG8BK7ZF LOC105838514 LOC412045
EOG88D3QF LOC105838515 LOC724483
EOG8WHCG8 LOC105837863 LOC100576748
EOG8RR9BK LOC105837175 LOC409422
EOG81ZJ64 LOC105830680 LOC412100
EOG8RBTCX LOC105834533 LOC411806
EOG8B8N8N LOC105835975 LOC724624
EOG8B8N8N LOC105835976 LOC724624
EOG82C14S LOC105835983 LOC727392
EOG82Z7K0 LOC105833630 LOC551343
EOG8N5ZRK LOC105833629 LOC727118
EOG8ZKNG8 LOC105841029 LOC552758
EOG8WM7NZ LOC105833264 LOC552814
EOG8GBB25 LOC105831322 LOC102654871
EOG89KJM5 LOC105838357 LOC724715
EOG8Q87RV LOC105838235 LOC727192
EOG8SR0R2 LOC105838236 LOC100577766
EOG8G1QBP LOC105838223 LOC100578030
EOG841T64 LOC105838227 LOC409841
EOG8K0TH1 LOC105838226 LOC100577578
EOG8KM1XQ LOC105838228 LOC409784
EOG8JHG9K LOC105836390 LOC727344
EOG8JHG9K LOC105836404 LOC727344
EOG8JHG9K LOC105841042 LOC727344
EOG8JHG9K LOC105834828 LOC727344
EOG8JHG9K LOC105834848 LOC727344
EOG8JHG9K LOC105838809 LOC727344
EOG8X6G4Q LOC105832328 LOC727522
EOG8Q87RW LOC105834108 LOC100578694
EOG8MSGTB LOC105834109 LOC551905
EOG86DPX2 LOC105837257 LOC100578519
EOG8PG8VP LOC105841113 LOC552434
EOG81RSPM LOC105830622 LOC726554
EOG8MKRB1 LOC105834547 LOC551632
EOG8KD9F9 LOC105840034 LOC411986
EOG8ZSCZ9 LOC105832122 LOC552241
EOG880MRM LOC105832121 LOC552175
EOG8TB760 LOC105835150 LOC727415
EOG8TQQ4T LOC105835143 LOC409242
EOG8KWNN0 LOC105835132 LOC411536
EOG8F20XS LOC105835134 LOC100576296
EOG8GMXRV LOC105835135 LOC551966
EOG8M0HW9 LOC105835133 LOC412619
EOG8DRD7P LOC105835136 LOC100576506
EOG8STW0B LOC105835924 LOC552280
EOG89W58V LOC105832820 LOC409556
EOG81VNZ0 LOC105832826 LOC551442
EOG8DBX8H LOC105836399 LOC412109
EOG8H4904 LOC105832594 LOC727378
EOG8H4904 LOC105832594 LOC724984
EOG8ZSCXN LOC105829051 LOC102655218
EOG8ZSCXN LOC105830107 LOC102655218
EOG8ZSCXN LOC105830106 LOC102655218
EOG8ZSCXN LOC105830108 LOC102655218
EOG8323T7 LOC105830288 LOC100577094
EOG8T4GQ5 LOC105828482 LOC551519
EOG8D8223 LOC105830315 LOC551867
EOG8R52XG LOC105830324 LOC413815
EOG8D55RZ LOC105834796 LOC412676
EOG8JHG9S LOC105834436 LOC727257
EOG85XBQX LOC105839012 LOC551466
EOG8DNJ0M LOC105832363 LOC726900
EOG85F0JW LOC105832362 LOC552227
EOG866ZG7 LOC105835880 LOC100577579
EOG8KSSDC LOC105830991 LOC552182
