Gene,SwissProt,UniProt,L2,L3,L4,L5,Head,Gaster,Larval,Overall,Fixed Synonymous,Fixed Non-Synonymous,Polymorphic Synonymous,Polymorphic Non-Synonymous,Number Synonymous,Number Non-Synonymous,BSnIPRE.class,BSnIPRE.est,BSnIPRE.gamma,NI.class,NI.class.BFcorrect,MKtest P-value,"""-LOG(Neutrality Index)""",Raw PS,PS1,PS2
LOC105840055,Cytochrome b5,Cytochrome b5,NDE,NDE,Reproductive,Reproductive,Worker,Reproductive,Reproductive,Reproductive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840056,Breast cancer anti-estrogen resistance protein 3 homolog,Putative uncharacterized protein (Fragment),NDE,NDE,Worker,NDE,Worker,NDE,NDE,Worker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840057,-,Putative uncharacterized protein,NDE,NDE,NDE,NDE,Reproductive,NDE,NDE,NDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840058,-,Putative uncharacterized protein (Fragment),NDE,Worker,Worker,Worker,Worker,NDE,Worker,Worker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840059,Prolyl 3-hydroxylase 1,Uncharacterized protein,NDE,NDE,Reproductive,Reproductive,NDE,Reproductive,NDE,Reproductive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840060,Probable sodium/potassium/calcium exchanger CG1090,Sodium/potassium/calcium exchanger 2,NDE,NDE,NDE,NDE,Worker,NDE,NDE,NDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840061,Microtubule-associated serine/threonine-protein kinase 2,Uncharacterized protein,NDE,NDE,Worker,NDE,Reproductive,NDE,Worker,NDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840062,Receptor expression-enhancing protein 1,Putative uncharacterized protein (Fragment),NDE,NDE,NDE,NDE,NDE,NDE,NDE,NDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840063,Protein-lysine N-methyltransferase n6amt2,Putative uncharacterized protein (Fragment),NDE,Reproductive,NDE,NDE,Reproductive,NDE,NDE,NDE,12,4,3,4,163,482,neut,-0.578905951,-0.695880472,neut,neut,0.310814026,-1.386294361,Eukaryota,eukaryote,eukaryote
LOC105840064,1-phosphatidylinositol 4 5-bisphosphate phosphodiesterase,Phosphoinositide phospholipase C,NDE,NDE,NDE,NDE,Worker,NDE,NDE,NDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840065,-,Putative uncharacterized protein (Fragment),NDE,NDE,NDE,NDE,NDE,NDE,NDE,NDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840066,Conserved oligomeric Golgi complex subunit 7,Conserved oligomeric Golgi complex subunit 7,NDE,NDE,NDE,NDE,NDE,NDE,NDE,NDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840067,Dopamine D2-like receptor,Dopamine D2-like receptor (Fragment),NDE,NDE,NDE,NDE,NDE,NDE,Reproductive,NDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840068,40S ribosomal protein S15,Uncharacterized protein,NDE,NDE,NDE,NDE,NDE,NDE,NDE,NDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840069,-,Uncharacterized protein,NDE,NDE,NDE,NDE,NDE,NDE,NDE,NDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840070,-,Uncharacterized protein,NDE,NDE,NDE,NDE,NDE,NDE,NDE,NDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840071,-,Uncharacterized protein,NDE,NDE,NDE,Worker,Worker,NDE,NDE,NDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840072,-,Uncharacterized protein,NDE,NDE,NDE,NDE,NDE,NDE,NDE,NDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840073,-,Putative uncharacterized protein (Fragment),NDE,NDE,NDE,NDE,NDE,NDE,NDE,NDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840074,-,Uncharacterized protein,NDE,NDE,NDE,NDE,NDE,NDE,NDE,NDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840075,-,Putative uncharacterized protein,NDE,NDE,NDE,NDE,NDE,NDE,NDE,NDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840076,Solute carrier family 35 member E1 homolog,Uncharacterized protein,NDE,NDE,Worker,NDE,NDE,NDE,NDE,NDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840077,Rabenosyn-5,Rabenosyn-5,NDE,NDE,NDE,NDE,Reproductive,NDE,NDE,Reproductive,41,15,4,3,414,1125,neut,-0.02173345,-0.028307416,neut,neut,0.657255169,-0.717839793,Eukaryota,eukaryote,eukaryote
LOC105840078,-,-,NDE,NDE,NDE,NDE,NDE,NDE,NDE,NDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840079,Spectrin alpha chain,Putative uncharacterized protein (Fragment),NDE,NDE,NDE,NDE,Worker,NDE,NDE,Worker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840080,Proto-oncogene tyrosine-protein kinase receptor Ret,Proto-oncogene tyrosine-protein kinase receptor ret (Fragment),NDE,NDE,NDE,NDE,Worker,Worker,NDE,NDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840081,-,Putative uncharacterized protein,NDE,NDE,Worker,Worker,Worker,NDE,NDE,Worker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840082,-,Putative uncharacterized protein (Fragment),NDE,NDE,NDE,NDE,NDE,Reproductive,NDE,Reproductive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840083,Putative inorganic phosphate cotransporter,Uncharacterized protein,NDE,NDE,Reproductive,Reproductive,Worker,Worker,Reproductive,NDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840084,Membrane-bound transcription factor site-2 protease,Putative uncharacterized protein (Fragment),NDE,NDE,NDE,NDE,Reproductive,Reproductive,NDE,Reproductive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840085,Transmembrane protein 39A-A,Transmembrane protein 39A-B,NDE,NDE,NDE,NDE,Reproductive,NDE,NDE,Reproductive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840086,Homogentisate 1 2-dioxygenase,Putative uncharacterized protein (Fragment),NDE,NDE,NDE,NDE,Worker,NDE,NDE,NDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840087,Zinc finger protein 37,Putative uncharacterized protein (Fragment),NDE,NDE,NDE,NDE,Reproductive,NDE,NDE,Reproductive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840088,8-oxo-dGDP phosphatase NUDT18,Nucleoside diphosphate-linked moiety X motif,NDE,NDE,NDE,NDE,Reproductive,NDE,NDE,Reproductive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840089,-,-,NDE,NDE,NDE,NDE,Worker,NDE,NDE,NDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840090,Transcription initiation factor IIA subunit 2,Transcription initiation factor IIA subunit 2,NDE,NDE,NDE,NDE,Reproductive,NDE,NDE,NDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840091,Synaptic vesicle glycoprotein 2B,Synaptic vesicle glycoprotein 2B,NDE,NDE,NDE,NDE,Worker,Worker,NDE,Worker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840092,Segmentation protein cap'n'collar,Cnc_2 protein,NDE,NDE,NDE,NDE,Worker,Reproductive,NDE,NDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840093,ATP-dependent RNA helicase vasa  isoform A,Uncharacterized protein,NDE,NDE,Reproductive,Reproductive,Reproductive,Reproductive,Reproductive,Reproductive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840094,RCC1 and BTB domain-containing protein 1,RCC1 and BTB domain-containing protein 1,NDE,NDE,NDE,NDE,Reproductive,Reproductive,NDE,Reproductive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840095,Neurabin-1,Uncharacterized protein (Fragment),NDE,NDE,NDE,NDE,Reproductive,NDE,NDE,NDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840096,Dyslexia susceptibility 1 candidate gene 1 protein homolog,Putative uncharacterized protein (Fragment),NDE,NDE,NDE,NDE,NDE,NDE,NDE,NDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840097,Putative fatty acyl-CoA reductase CG5065,Putative fatty acyl-CoA reductase,NDE,Reproductive,Reproductive,Reproductive,Worker,NDE,Reproductive,Reproductive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840098,Vascular endothelial growth factor A-A,Vascular endothelial growth factor A-A,NDE,NDE,NDE,NDE,NDE,NDE,NDE,NDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840099,Probable ATP-dependent RNA helicase DDX17,Putative uncharacterized protein (Fragment),NDE,NDE,NDE,NDE,Reproductive,NDE,NDE,NDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840100,DNA repair protein XRCC1,DNA repair protein XRCC1,NDE,NDE,NDE,NDE,Reproductive,NDE,NDE,Reproductive,34,36,9,1,352.3333333,1102.666667,pos,1.169409411,2.290484787,pos,neut,0.034102865,2.254382991,Eukaryota,eukaryote,eukaryote
LOC105840101,Nucleoprotein TPR,Nucleoprotein TPR,NDE,NDE,NDE,NDE,Reproductive,Reproductive,NDE,Reproductive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840102,Prohibitin-2,Prohibitin-2,NDE,NDE,NDE,NDE,NDE,NDE,NDE,NDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840103,-,Uncharacterized protein,NDE,NDE,NDE,NDE,NDE,Worker,NDE,NDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840104,Probable ribonuclease ZC3H12C,Putative uncharacterized protein (Fragment),NDE,NDE,NDE,NDE,NDE,NDE,NDE,NDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840105,Sodium- and chloride-dependent GABA transporter 1,Transporter,NDE,Worker,Worker,NDE,Worker,Worker,Worker,Worker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840106,-,Uncharacterized protein,NDE,NDE,NDE,NDE,NDE,NDE,NDE,NDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840107,-,DNA repair protein XRCC4,NDE,NDE,NDE,NDE,NDE,Reproductive,NDE,Reproductive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840108,Spindle and kinetochore-associated protein 1,Spindle and kinetochore-associated protein 1,NDE,NDE,NDE,NDE,Reproductive,Reproductive,NDE,Reproductive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840109,-,-,NDE,Reproductive,Reproductive,Reproductive,Reproductive,Reproductive,Reproductive,Reproductive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840110,Aftiphilin,Aftiphilin,NDE,NDE,NDE,NDE,Reproductive,NDE,NDE,Reproductive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840111,-,Uncharacterized protein (Fragment),NDE,NDE,NDE,NDE,NDE,NDE,NDE,NDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840112,Protein patched,Uncharacterized protein,NDE,NDE,NDE,NDE,Reproductive,NDE,NDE,NDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840113,Zinc finger protein 665,Putative uncharacterized protein (Fragment),NDE,NDE,NDE,Reproductive,Reproductive,Reproductive,NDE,Reproductive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840114,Ubiquitin thioesterase trabid,Putative uncharacterized protein (Fragment),NDE,NDE,NDE,NDE,NDE,NDE,NDE,NDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840115,Netrin receptor UNC5B,Netrin receptor UNC5C,NDE,NDE,Worker,NDE,NDE,NDE,NDE,Worker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840117,Octopamine receptor beta-1R,Octopamine receptor beta-1R,NDE,NDE,Worker,Worker,Worker,NDE,Worker,Worker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840118,Tip elongation aberrant protein 1,Putative uncharacterized protein (Fragment),NDE,Worker,Worker,Worker,Reproductive,NDE,Worker,NDE,208,18,67,5,662,1522,neut,0.242651351,0.346034992,neut,neut,0.976922656,0.148088385,cellular organisms,cellular,cellular
LOC105840120,-,Adenomatous polyposis coli protein,NDE,NDE,Worker,Worker,NDE,NDE,Worker,Worker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840121,WD repeat-containing protein 61,Uncharacterized protein,NDE,NDE,NDE,NDE,Reproductive,NDE,NDE,NDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840122,5-hydroxytryptamine receptor 1,5-hydroxytryptamine receptor 1,NDE,NDE,NDE,NDE,Worker,Worker,NDE,Worker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840123,Glycine receptor subunit alpha-3,Transducin beta-like protein,NDE,NDE,NDE,NDE,Worker,NDE,NDE,Worker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840124,F-BAR and double SH3 domains protein 2,FCH and double SH3 domains protein,NDE,NDE,NDE,NDE,Worker,Worker,NDE,Worker,58,18,8,2,779.6666667,2208.333333,neut,0.319195128,0.454223525,neut,neut,1,0.216223108,Eukaryota,eukaryote,eukaryote
LOC105840125,Transducin beta-like protein 3,Transducin beta-like protein 3,NDE,NDE,Reproductive,Reproductive,Reproductive,Reproductive,NDE,Reproductive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840126,Transient receptor potential cation channel protein painless,Uncharacterized protein,NDE,Worker,Worker,Worker,Worker,Reproductive,Worker,Worker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840127,Outer dense fiber protein 3-B,Outer dense fiber protein 3,NDE,NDE,NDE,NDE,NDE,Worker,NDE,Worker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840128,Protein I'm not dead yet,Putative uncharacterized protein (Fragment),NDE,NDE,NDE,NDE,NDE,NDE,NDE,NDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840129,-,Putative uncharacterized protein (Fragment),NDE,NDE,NDE,NDE,Worker,Worker,NDE,Worker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840130,3-hydroxyacyl-CoA dehydrogenase type-2,Putative uncharacterized protein (Fragment),NDE,NDE,NDE,NDE,Worker,NDE,NDE,NDE,21,3,8,1,221.6666667,549.3333333,neut,0.160532566,0.224466957,neut,neut,1,0.133531393,cellular organisms,cellular,cellular
LOC105840131,-,Uncharacterized protein (Fragment),NDE,Worker,Worker,NDE,Reproductive,Worker,Worker,NDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840132,Neuropeptides capa receptor,Neuropeptides capa receptor,NDE,NDE,Worker,NDE,Worker,NDE,NDE,NDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840133,-,-,NDE,NDE,NDE,NDE,NDE,NDE,NDE,NDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840134,Chondroitin sulfate proteoglycan 4,Chondroitin sulfate proteoglycan 4,NDE,NDE,Worker,Worker,Worker,Worker,NDE,Worker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840135,Neutral alpha-glucosidase AB,Putative uncharacterized protein (Fragment),NDE,NDE,NDE,NDE,NDE,Reproductive,NDE,Reproductive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840136,Vacuolar protein sorting-associated protein 16 homolog,Putative uncharacterized protein (Fragment),NDE,NDE,NDE,NDE,Reproductive,NDE,NDE,Reproductive,44,10,6,0,668,1825,neut,0.629901548,0.985027076,NA,NA,NA,NA,Eukaryota,eukaryote,eukaryote
LOC105840137,Serine/threonine-protein kinase 25,Serine/threonine-protein kinase MST4,NDE,NDE,NDE,NDE,NDE,Worker,NDE,NDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840138,DDB1- and CUL4-associated factor 11,WD repeat-containing protein 23 (Fragment),NDE,NDE,NDE,NDE,Reproductive,NDE,NDE,Reproductive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840139,Elongation factor 2,Elongation factor 2,NDE,NDE,NDE,NDE,NDE,Reproductive,NDE,NDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840140,-,Acyl-coenzyme A 6-aminopenicillanic-acid-acyltransferase 40 kDa form,NDE,NDE,Reproductive,Reproductive,Worker,NDE,NDE,NDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840141,-,-,NDE,NDE,NDE,NDE,NDE,NDE,NDE,NDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840143,Putative methyltransferase NSUN6,Putative uncharacterized protein (Fragment),NDE,NDE,NDE,NDE,Reproductive,Reproductive,NDE,Reproductive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840144,Deleted in lung and esophageal cancer protein 1 homolog,Putative uncharacterized protein (Fragment),NDE,NDE,NDE,NDE,NDE,NDE,NDE,NDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840145,Phosphopantothenate--cysteine ligase,Uncharacterized protein,NDE,NDE,Reproductive,NDE,Worker,Reproductive,NDE,NDE,52,9,27,0,269,673,neut,1.038401371,1.989522154,NA,NA,NA,NA,cellular organisms,cellular,cellular
LOC105840146,Disks large-associated protein 5,Disks large-associated protein 5,NDE,NDE,NDE,Reproductive,Reproductive,Reproductive,Reproductive,Reproductive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840147,-,Uncharacterized protein,NDE,NDE,NDE,Reproductive,Reproductive,NDE,NDE,Reproductive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840148,Protein Wnt-4,Protein Wnt,NDE,NDE,NDE,NDE,Reproductive,NDE,NDE,NDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840149,Myb protein,Myb proto-oncogene protein,NDE,NDE,Worker,NDE,Reproductive,NDE,NDE,Reproductive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840150,Nuclear pore glycoprotein p62,Nuclear pore glycoprotein p62,NDE,NDE,NDE,NDE,Reproductive,NDE,NDE,Reproductive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840151,Checkpoint protein HUS1,Checkpoint protein HUS1,NDE,NDE,NDE,NDE,Reproductive,NDE,NDE,Reproductive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840152,-,Coiled-coil domain-containing protein 65,NDE,NDE,NDE,NDE,NDE,NDE,NDE,NDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840154,Angiopoietin-1 receptor,Protein-tyrosine-phosphatase,NDE,NDE,Worker,NDE,Worker,Reproductive,NDE,NDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840157,Receptor-type tyrosine-protein phosphatase T,Protein-tyrosine-phosphatase,NDE,NDE,NDE,NDE,Worker,NDE,NDE,NDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840158,Titin,Titin,NDE,NDE,NDE,NDE,Worker,NDE,NDE,NDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840159,IQ and AAA domain-containing protein 1,Putative uncharacterized protein (Fragment),NDE,NDE,NDE,NDE,NDE,NDE,NDE,NDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840160,Tyrosine-protein phosphatase Lar,Protein-tyrosine-phosphatase,NDE,NDE,NDE,NDE,Reproductive,Worker,NDE,NDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840161,Cytochrome c oxidase subunit NDUFA4,Putative uncharacterized protein (Fragment),NDE,NDE,NDE,NDE,Worker,Worker,NDE,NDE,4,8,0,0,64.66666667,187.3333333,neut,0.703992672,1.13063377,NA,NA,NA,NA,Eumetazoa,bilaterian,bilaterian
LOC105840162,Uncharacterized Golgi apparatus membrane protein-like protein CG5021,Golgi apparatus membrane protein TVP23 homolog (Fragment),NDE,NDE,NDE,NDE,Worker,NDE,NDE,NDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840163,BTB/POZ domain-containing protein 10,BTB/POZ domain-containing protein 10,NDE,NDE,NDE,NDE,Reproductive,NDE,NDE,Reproductive,32,1,4,0,335,880,neut,0.237357852,0.330121094,NA,NA,NA,NA,Opisthokonta,bilaterian,bilaterian
LOC105840164,Longitudinals lacking protein  isoforms H/M/V,Putative uncharacterized protein (Fragment),NDE,NDE,NDE,NDE,Reproductive,NDE,NDE,Reproductive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840165,-,Uncharacterized protein (Fragment),NDE,NDE,NDE,NDE,Worker,Worker,NDE,NDE,0,4,11,14,120.6666667,317.3333333,neut,-0.645150373,-1.025448063,NA,NA,NA,NA,Apocrita,ant,hymenopteran_ant
LOC105840166,-,Putative uncharacterized protein (Fragment),NDE,NDE,NDE,NDE,Worker,NDE,Worker,Worker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840167,U2 small nuclear ribonucleoprotein B'',U2 small nuclear ribonucleoprotein B,NDE,NDE,NDE,NDE,Reproductive,Reproductive,NDE,Reproductive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840168,Nuclear pore complex protein Nup107,Putative uncharacterized protein (Fragment),NDE,NDE,NDE,NDE,Reproductive,Reproductive,NDE,Reproductive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840169,Proline-rich protein PRCC,Proline-rich protein PRCC,NDE,NDE,NDE,NDE,NDE,NDE,NDE,NDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840170,-,Putative uncharacterized protein,NDE,NDE,NDE,NDE,Reproductive,NDE,NDE,Reproductive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840171,Protein Skeletor  isoforms B/C,DOMON domain-containing protein (Fragment),NDE,NDE,Worker,NDE,NDE,NDE,NDE,NDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840172,Sorting nexin-4,Uncharacterized protein,NDE,NDE,NDE,NDE,Reproductive,NDE,NDE,Reproductive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840173,-,Uncharacterized protein,NDE,NDE,NDE,NDE,NDE,NDE,NDE,NDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840174,-,Uncharacterized protein,NDE,Reproductive,Worker,Worker,Worker,Worker,NDE,NDE,5,7,2,11,95.33333333,294.6666667,neg,-0.955043418,-1.12072657,neut,neut,0.309436009,-1.368275856,Apocrita,ant,hymenopteran_ant
LOC105840175,Neuropeptides capa receptor,Uncharacterized protein,NDE,NDE,NDE,NDE,Worker,NDE,NDE,NDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840176,Dynein heavy chain 1  axonemal,Uncharacterized protein (Fragment),NDE,NDE,NDE,NDE,NDE,NDE,NDE,NDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LOC105840177,-,Uncharacterized protein (Fragment),NDE,NDE,NDE,NDE,NDE,NDE,NDE,NDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
